Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
2143,0.00000000,0.00000000,0.00000000,-3.83757949,-1.32780075,-2.98778415,-2.84160876,-0.56382215,2.40359497,12.49448013,4.71707821,2.56309080,-1.21698678,-0.54008710,-2.25364971,0.15004700,0.01581109,-2.67500734,-2.02470827,0.00000000,0.00000000,0.00000000,0,16:56:13.0,0,0
2144,0.00000000,0.00000000,0.00000000,-3.28998518,-1.48107553,-2.98108602,-2.86181188,-0.65438455,3.22579336,12.86651230,4.97320366,3.83046246,-0.65258348,-0.60387385,-2.20488644,0.39386192,-0.16924360,-2.63357449,-1.77739227,0.00000000,0.00000000,0.00000000,0,16:56:14.0,0,0
2145,0.00000000,0.00000000,0.00000000,-3.77034783,-1.13706541,-2.99937081,-2.86009860,-0.56803638,2.51358700,12.76456833,4.79243469,3.00009894,-0.84663123,-0.50065345,-2.39856267,-0.03545505,0.21133739,-2.62375188,-1.79296970,0.00000000,0.00000000,0.00000000,0,16:56:14.0,0,0
2146,0.00000000,0.00000000,0.00000000,-3.60928655,-1.00362647,-3.00345325,-2.85734248,-0.55851233,2.11588788,12.64293480,4.73078346,2.45761681,-1.03533435,-0.43060735,-2.34493256,0.05732192,0.28490877,-2.64963627,-1.95246184,0.00000000,0.00000000,0.00000000,0,16:56:14.0,0,0
2147,0.00000000,0.00000000,0.00000000,-3.74584007,-1.09609997,-3.00397444,-2.85349512,-0.64051884,2.25976586,12.72578621,4.69912863,2.65174580,-0.95969009,-0.51703691,-2.26461315,0.15378776,0.22423080,-2.65215921,-1.89272952,0.00000000,0.00000000,0.00000000,0,16:56:14.0,0,0
2148,0.00000000,0.00000000,0.00000000,-3.79814816,-1.16520786,-2.99507022,-2.85979819,-0.73575026,2.21627235,12.78486538,4.63663006,2.68938065,-0.95383382,-0.63264304,-2.28889561,0.11623277,0.18457407,-2.64534903,-1.89257526,0.00000000,0.00000000,0.00000000,0,16:56:14.0,0,0
2149,0.00000000,0.00000000,0.00000000,-3.99216127,-1.22491121,-2.99671555,-2.87217212,-0.80608982,2.24633074,12.65028000,4.57332659,2.64613366,-1.12312484,-0.67322046,-2.41996145,-0.05774522,0.16814607,-2.65356112,-1.79633498,0.00000000,0.00000000,0.00000000,0,16:56:15.0,0,0
2150,0.00000000,0.00000000,0.00000000,-3.86074638,-1.08710563,-3.00845695,-2.86719418,-0.66515899,2.39567876,12.78307533,4.73088360,2.83684158,-0.83372235,-0.49498767,-2.25909567,0.11877707,0.33497384,-2.65327454,-1.76548254,0.00000000,0.00000000,0.00000000,0,16:56:15.0,0,0
2151,0.00000000,0.00000000,0.00000000,-3.93323016,-1.04050815,-3.00947881,-2.85328746,-0.60283983,2.39589548,12.83509541,4.72101307,2.81964016,-0.84155446,-0.45433652,-2.27074480,0.11589251,0.37509340,-2.64140630,-1.79142046,0.00000000,0.00000000,0.00000000,0,16:56:15.0,0,0
2152,0.00000000,0.00000000,0.00000000,-3.81118369,-1.07451904,-3.00972700,-2.84836912,-0.63888067,2.36090302,12.85363579,4.70630217,2.79823732,-0.88469672,-0.49648106,-2.24122834,0.16825961,0.35122198,-2.64652324,-1.80506206,0.00000000,0.00000000,0.00000000,0,16:56:15.0,0,0
2153,0.00000000,0.00000000,0.00000000,-3.90114450,-1.12278199,-3.01396251,-2.86413074,-0.69072866,2.37176490,12.75801277,4.65038443,2.76071405,-1.03331602,-0.55515230,-2.34498215,0.04358384,0.30506429,-2.65069962,-1.76831698,0.00000000,0.00000000,0.00000000,0,16:56:15.0,0,0
2154,0.00000000,0.00000000,0.00000000,-3.85572958,-1.16455507,-3.00351834,-2.86957455,-0.78421366,2.19380331,12.60824490,4.59210968,2.50725198,-1.24657905,-0.59030980,-2.49454641,-0.09116319,0.26514614,-2.66364050,-1.87336910,0.00000000,0.00000000,0.00000000,0,16:56:16.0,0,0
2155,0.00000000,0.00000000,0.00000000,-3.86718702,-1.12674558,-3.00150108,-2.86456752,-0.77582335,2.27478313,12.65145302,4.69483614,2.60593414,-1.04908895,-0.50247037,-2.43295336,-0.04716387,0.36178362,-2.66996074,-1.75629103,0.00000000,0.00000000,0.00000000,0,16:56:16.0,0,0
2156,0.00000000,0.00000000,0.00000000,-3.89434934,-1.04250371,-3.01665878,-2.85778904,-0.61573440,2.32778263,12.76988506,4.75326633,2.64571381,-0.95493942,-0.42083052,-2.40546632,-0.01844981,0.41413161,-2.66716576,-1.77486742,0.00000000,0.00000000,0.00000000,0,16:56:16.0,0,0
2157,0.00000000,0.00000000,0.00000000,-3.77221537,-1.04377675,-3.01607656,-2.85051632,-0.60679907,2.32963681,12.70413208,4.74459934,2.57693434,-1.05007017,-0.39907262,-2.41529131,-0.00907964,0.38036484,-2.67360210,-1.87656260,0.00000000,0.00000000,0.00000000,0,16:56:16.0,0,0
2158,0.00000000,0.00000000,0.00000000,-3.68277383,-1.09258449,-3.00806117,-2.85420561,-0.65389365,2.26993251,12.67634678,4.72504330,2.52569032,-1.10627866,-0.43941137,-2.44111443,-0.01250586,0.33045927,-2.66681314,-2.14583826,0.00000000,0.00000000,0.00000000,0,16:56:16.0,0,0
2159,0.00000000,0.00000000,0.00000000,-3.69014502,-1.15017295,-3.01012278,-2.86235404,-0.73187512,2.18420458,12.62751007,4.68826199,2.45563769,-1.19382536,-0.51193804,-2.50698090,-0.06109443,0.22347298,-2.69602108,-2.56777096,0.00000000,0.00000000,0.00000000,0,16:56:17.0,0,0
2160,0.00000000,0.00000000,0.00000000,-3.69631124,-1.20853662,-3.00817084,-2.86734056,-0.80736786,2.14010811,12.62012577,4.67495537,2.42463541,-1.19327211,-0.55506206,-2.52650952,-0.10937530,0.21398902,-2.71692896,-2.61727428,0.00000000,0.00000000,0.00000000,0,16:56:17.0,0,0
2161,0.00000000,0.00000000,0.00000000,-3.69924402,-1.08836651,-3.00796080,-2.85106611,-0.62583888,2.30825496,12.80278587,4.82523489,2.61055851,-0.97238374,-0.40901831,-2.45651627,-0.02385262,0.28856245,-2.71120024,-2.60353255,0.00000000,0.00000000,0.00000000,0,16:56:17.0,0,0
2162,0.00000000,0.00000000,0.00000000,-3.69261789,-1.08894300,-3.01028419,-2.85559201,-0.60824966,2.29717326,12.80278587,4.82654428,2.60482359,-0.98643839,-0.40936413,-2.45777321,-0.02659068,0.27638552,-2.71806121,-2.60374188,0.00000000,0.00000000,0.00000000,0,16:56:17.0,0,0
2163,0.00000000,0.00000000,0.00000000,-3.72965765,-1.13716555,-3.00469685,-2.85912490,-0.66546226,2.23518944,12.72357368,4.75936890,2.52029848,-1.10488486,-0.46268886,-2.50703573,-0.06300563,0.23794135,-2.72316098,-2.57536149,0.00000000,0.00000000,0.00000000,0,16:56:17.0,0,0
2164,0.00000000,0.00000000,0.00000000,-3.74760365,-1.18233597,-2.99748540,-2.85718179,-0.72593194,2.16969609,12.64669609,4.69591236,2.44709253,-1.20227742,-0.52100414,-2.55999947,-0.11464560,0.19183221,-2.71835041,-2.56638789,0.00000000,0.00000000,0.00000000,0,16:56:18.0,0,0
2165,0.00000000,0.00000000,0.00000000,-3.77888274,-1.25018215,-2.99968767,-2.86973953,-0.81552213,2.09558010,12.58103180,4.62393808,2.36538959,-1.29865837,-0.59116602,-2.61902189,-0.17944577,0.15646133,-2.72679257,-2.55330205,0.00000000,0.00000000,0.00000000,0,16:56:18.0,0,0
2166,0.00000000,0.00000000,0.00000000,-3.73959208,-1.13281476,-3.00629234,-2.86219549,-0.63907921,2.28540587,12.75755882,4.80395222,2.55528092,-1.02065349,-0.41127148,-2.49594140,-0.04073375,0.29003301,-2.72380924,-2.50931883,0.00000000,0.00000000,0.00000000,0,16:56:18.0,0,0
2167,0.00000000,0.00000000,0.00000000,-3.73552251,-1.09695303,-2.99869776,-2.84764910,-0.57408679,2.30546284,12.75934792,4.81207466,2.57834435,-0.98839700,-0.38317341,-2.47408962,-0.01139286,0.30023250,-2.71610594,-2.49654484,0.00000000,0.00000000,0.00000000,0,16:56:18.0,0,0
2168,0.00000000,0.00000000,0.00000000,-3.80284023,-1.13225877,-3.00769639,-2.85681295,-0.62696755,2.24026346,12.74705887,4.73995113,2.51131845,-1.06761444,-0.43659604,-2.53263783,-0.08652908,0.26060107,-2.72251225,-2.49450994,0.00000000,0.00000000,0.00000000,0,16:56:18.0,0,0
2169,0.00000000,0.00000000,0.00000000,-3.83366466,-1.17639017,-3.00306821,-2.85763073,-0.69418210,2.14193344,12.70413208,4.69371700,2.42998743,-1.14711964,-0.49550933,-2.57557940,-0.13723609,0.21073595,-2.72825575,-2.51016903,0.00000000,0.00000000,0.00000000,0,16:56:19.0,0,0
2170,0.00000000,0.00000000,0.00000000,-3.94410586,-1.22620165,-2.99409461,-2.86025047,-0.77679014,2.07038832,12.66047478,4.62854433,2.36841583,-1.22767425,-0.57135153,-2.65416288,-0.23047760,0.16144401,-2.72007465,-2.50234151,0.00000000,0.00000000,0.00000000,0,16:56:19.0,0,0
2171,0.00000000,0.00000000,0.00000000,-3.92893267,-1.19983041,-2.99763203,-2.86997032,-0.78349149,2.04338431,12.71630573,4.70358658,2.38539839,-1.08195615,-0.48767921,-2.59793401,-0.16976213,0.25625551,-2.73239684,-2.50200701,0.00000000,0.00000000,0.00000000,0,16:56:19.0,0,0
2172,0.00000000,0.00000000,0.00000000,-3.91700029,-1.12053370,-2.99981284,-2.85360003,-0.61461174,2.20461893,12.82579041,4.76513577,2.52361584,-0.95813584,-0.41312769,-2.52221131,-0.10050192,0.30513537,-2.72352505,-2.46644163,0.00000000,0.00000000,0.00000000,0,16:56:19.0,0,0
2173,0.00000000,0.00000000,0.00000000,-3.90942693,-1.11303616,-3.00250697,-2.84976220,-0.60469699,2.18975425,12.76486397,4.73622608,2.45998573,-1.05489707,-0.41174945,-2.55520558,-0.12666240,0.28940585,-2.71966624,-2.48872471,0.00000000,0.00000000,0.00000000,0,16:56:19.0,0,0
2174,0.00000000,0.00000000,0.00000000,-3.91927266,-1.16344643,-3.00506043,-2.85725665,-0.67122024,2.12135220,12.74705887,4.69730568,2.39961576,-1.12094808,-0.46735382,-2.59019041,-0.17126775,0.24302942,-2.72944760,-2.49572492,0.00000000,0.00000000,0.00000000,0,16:56:20.0,0,0
2175,0.00000000,0.00000000,0.00000000,-3.95996928,-1.20353115,-2.99013782,-2.85710335,-0.73416281,2.05778956,12.67250156,4.64382553,2.33586979,-1.21239090,-0.53101730,-2.64193845,-0.22364277,0.19416660,-2.72442484,-2.50202084,0.00000000,0.00000000,0.00000000,0,16:56:20.0,0,0
2176,0.00000000,0.00000000,0.00000000,-3.99656820,-1.24918866,-2.99919438,-2.86174798,-0.80778104,2.01648521,12.63105774,4.61784029,2.29045010,-1.25175667,-0.56678653,-2.65869546,-0.24860564,0.20810634,-2.72592258,-2.49342108,0.00000000,0.00000000,0.00000000,0,16:56:20.0,0,0
2177,0.00000000,0.00000000,0.00000000,-3.96814990,-1.13403487,-3.00866508,-2.85659957,-0.63761669,2.18757439,12.78486538,4.74923706,2.44776344,-1.04819298,-0.42001876,-2.58452821,-0.16656026,0.29033262,-2.72813392,-2.47625995,0.00000000,0.00000000,0.00000000,0,16:56:20.0,0,0
2178,0.00000000,0.00000000,0.00000000,-3.94943142,-1.11407757,-3.00201035,-2.84407783,-0.60701221,2.18429589,12.79726982,4.73689365,2.43828559,-1.06249726,-0.41375029,-2.57524967,-0.15466169,0.29125667,-2.72091675,-2.46430635,0.00000000,0.00000000,0.00000000,0,16:56:20.0,0,0
2179,0.00000000,0.00000000,0.00000000,-3.96751499,-1.15555751,-3.00331640,-2.85358238,-0.67011881,2.10649157,12.74158478,4.69222450,2.36844707,-1.14391661,-0.46850705,-2.61787391,-0.19066721,0.24493536,-2.72602081,-2.48536587,0.00000000,0.00000000,0.00000000,0,16:56:21.0,0,0
2180,0.00000000,0.00000000,0.00000000,-3.99264812,-1.19769406,-3.00053644,-2.85973597,-0.73657358,2.05172753,12.69567966,4.63413429,2.31464815,-1.23257875,-0.53388900,-2.66620159,-0.23797047,0.19909534,-2.72804356,-2.48767138,0.00000000,0.00000000,0.00000000,0,16:56:21.0,0,0
2181,0.00000000,0.00000000,0.00000000,-4.01204634,-1.24678564,-2.99325418,-2.85608006,-0.81301928,1.99287462,12.62012577,4.57822895,2.25775003,-1.31590486,-0.59639341,-2.71987486,-0.27750900,0.15419942,-2.72508407,-2.49917269,0.00000000,0.00000000,0.00000000,0,16:56:21.0,0,0
2182,0.00000000,0.00000000,0.00000000,-4.01759863,-1.19069266,-3.00514603,-2.86660790,-0.76094437,2.09677196,12.71630573,4.69145298,2.37415195,-1.11263883,-0.49069932,-2.63356066,-0.20874903,0.24906176,-2.72881436,-2.48054290,0.00000000,0.00000000,0.00000000,0,16:56:21.0,0,0
2183,0.00000000,0.00000000,0.00000000,-3.98337483,-1.13253713,-3.00209665,-2.84953904,-0.64454913,2.16678381,12.78845787,4.73211479,2.42938805,-1.04830956,-0.43622547,-2.58360171,-0.16040540,0.29108021,-2.72372150,-2.46623898,0.00000000,0.00000000,0.00000000,0,16:56:21.0,0,0
2184,0.00000000,0.00000000,0.00000000,-3.97505975,-1.13885736,-3.00569487,-2.85183215,-0.65128911,2.14004683,12.73301792,4.70240974,2.38816285,-1.11381674,-0.45987737,-2.60149598,-0.17826080,0.26746711,-2.72214413,-2.47020483,0.00000000,0.00000000,0.00000000,0,16:56:22.0,0,0
2185,0.00000000,0.00000000,0.00000000,-3.98746991,-1.18832695,-3.00895286,-2.85906053,-0.71577644,2.09027958,12.69567966,4.65049458,2.32680845,-1.20923364,-0.52177811,-2.64582610,-0.22382849,0.22637418,-2.72781324,-2.48803997,0.00000000,0.00000000,0.00000000,0,16:56:22.0,0,0
2186,0.00000000,0.00000000,0.00000000,-4.00131035,-1.23487210,-2.99771142,-2.85860968,-0.78794140,2.04002905,12.64301109,4.59688568,2.26511598,-1.30236351,-0.58157659,-2.68780637,-0.25976676,0.18666783,-2.72345781,-2.49601269,0.00000000,0.00000000,0.00000000,0,16:56:22.0,0,0
2187,0.00000000,0.00000000,0.00000000,-4.02733183,-1.29435360,-3.00001526,-2.86726880,-0.87225616,1.97956061,12.57561302,4.54622602,2.19075584,-1.38409543,-0.64057726,-2.72736669,-0.29937038,0.16513005,-2.72715616,-2.50454974,0.00000000,0.00000000,0.00000000,0,16:56:22.0,0,0
2188,0.00000000,0.00000000,0.00000000,-3.97189856,-1.18473125,-3.00296426,-2.86465240,-0.71687889,2.16237354,12.70058441,4.70686817,2.35988522,-1.14336801,-0.47717577,-2.61891317,-0.18299609,0.27568552,-2.72608685,-2.48772335,0.00000000,0.00000000,0.00000000,0,16:56:22.0,0,0
2189,0.00000000,0.00000000,0.00000000,-3.95919704,-1.15066564,-3.00117254,-2.85016060,-0.65510213,2.17503047,12.71453094,4.71595860,2.36276627,-1.13870549,-0.45811176,-2.60546231,-0.16898254,0.29013905,-2.71983957,-2.47376275,0.00000000,0.00000000,0.00000000,0,16:56:23.0,0,0
2190,0.00000000,0.00000000,0.00000000,-3.97373843,-1.18451369,-3.00718689,-2.85822415,-0.70795143,2.09966540,12.65145302,4.65466213,2.29035234,-1.22337508,-0.51267070,-2.64486337,-0.21109802,0.24925706,-2.72453904,-2.48072267,0.00000000,0.00000000,0.00000000,0,16:56:23.0,0,0
2191,0.00000000,0.00000000,0.00000000,-3.99365830,-1.22533035,-3.00197220,-2.86069608,-0.77371860,2.04711747,12.61479759,4.60772324,2.23342562,-1.30423057,-0.56787670,-2.69205475,-0.26338464,0.20933065,-2.72531319,-2.48379087,0.00000000,0.00000000,0.00000000,0,16:56:23.0,0,0
2192,0.00000000,0.00000000,0.00000000,-4.03267527,-1.26383138,-2.99399710,-2.86444664,-0.84762037,1.97815967,12.55307770,4.55536699,2.17089891,-1.38009977,-0.62595606,-2.74050283,-0.30609542,0.17121080,-2.72190475,-2.48727393,0.00000000,0.00000000,0.00000000,0,16:56:23.0,0,0
2193,0.00000000,0.00000000,0.00000000,-4.05180025,-1.19182730,-3.00971341,-2.86338568,-0.77669406,2.06759310,12.63405895,4.66844940,2.27669072,-1.18635011,-0.50476897,-2.65101814,-0.22316563,0.28380436,-2.72497010,-2.45741343,0.00000000,0.00000000,0.00000000,0,16:56:23.0,0,0
2194,0.00000000,0.00000000,0.00000000,-4.02694225,-1.14008617,-3.00629234,-2.85315633,-0.67310309,2.13303685,12.71453094,4.71466303,2.32132769,-1.13951850,-0.44840673,-2.61088395,-0.18589386,0.32682911,-2.71711755,-2.42968750,0.00000000,0.00000000,0.00000000,0,16:56:24.0,0,0
2195,0.00000000,0.00000000,0.00000000,-4.03598928,-1.15129566,-3.00800014,-2.85178661,-0.68798512,2.09201050,12.67446136,4.67708015,2.27378798,-1.20464754,-0.47545892,-2.62389445,-0.19731873,0.29842585,-2.71693993,-2.43134785,0.00000000,0.00000000,0.00000000,0,16:56:24.0,0,0
2196,0.00000000,0.00000000,0.00000000,-4.06425381,-1.19334769,-3.00547957,-2.86212564,-0.75464523,2.02057290,12.63757896,4.63252544,2.20456076,-1.28298068,-0.52951455,-2.65818119,-0.23270872,0.25530156,-2.72257519,-2.45287180,0.00000000,0.00000000,0.00000000,0,16:56:24.0,0,0
2197,0.00000000,0.00000000,0.00000000,-4.06176376,-1.23977280,-2.99540043,-2.85831070,-0.82411736,1.95275581,12.57926083,4.57330465,2.14170837,-1.37004983,-0.58409476,-2.69260216,-0.27162150,0.22148323,-2.71644878,-2.45894527,0.00000000,0.00000000,0.00000000,0,16:56:24.0,0,0
2198,0.00000000,0.00000000,0.00000000,-4.09012508,-1.27496004,-3.00101161,-2.86964464,-0.89227229,1.93820298,12.54137230,4.58006620,2.12880373,-1.33495879,-0.58047235,-2.66819525,-0.24932283,0.25565973,-2.72147751,-2.45191360,0.00000000,0.00000000,0.00000000,0,16:56:24.0,0,0
2199,0.00000000,0.00000000,0.00000000,-4.01011753,-1.15574586,-3.00637817,-2.85480952,-0.69837332,2.10993028,12.72755814,4.72247124,2.30087733,-1.13363385,-0.43730745,-2.57785726,-0.14946365,0.33556429,-2.71688437,-2.44672227,0.00000000,0.00000000,0.00000000,0,16:56:25.0,0,0
2200,0.00000000,0.00000000,0.00000000,-3.97977948,-1.13895726,-3.00217628,-2.85110068,-0.66262430,2.12184238,12.69199562,4.72028542,2.30177999,-1.13953912,-0.42761084,-2.55883574,-0.12212434,0.33946398,-2.70932531,-2.44171119,0.00000000,0.00000000,0.00000000,0,16:56:25.0,0,0
2201,0.00000000,0.00000000,0.00000000,-3.99536824,-1.18054080,-3.01343131,-2.85898352,-0.72176218,2.05162001,12.63946342,4.66237450,2.23032403,-1.22943211,-0.48279950,-2.59842181,-0.15421316,0.29651445,-2.71646500,-2.46287966,0.00000000,0.00000000,0.00000000,0,16:56:25.0,0,0
2202,0.00000000,0.00000000,0.00000000,-4.01480246,-1.22335565,-3.00434065,-2.86159587,-0.78353500,2.01235271,12.61291313,4.61086369,2.17772746,-1.31331170,-0.53761876,-2.64493966,-0.19420725,0.26134259,-2.71499920,-2.47225142,0.00000000,0.00000000,0.00000000,0,16:56:25.0,0,0
2203,0.00000000,0.00000000,0.00000000,-4.03312683,-1.27454674,-3.00273395,-2.86620617,-0.85908949,1.96617639,12.53785133,4.55611181,2.11034060,-1.41268373,-0.59890050,-2.70212626,-0.24288112,0.21173373,-2.71505451,-2.49280453,0.00000000,0.00000000,0.00000000,0,16:56:25.0,0,0
2204,0.00000000,0.00000000,0.00000000,-3.98476362,-1.19461215,-3.01194954,-2.86766648,-0.74085414,2.10775471,12.65270996,4.70520020,2.24608731,-1.19238305,-0.46251559,-2.60048962,-0.14361617,0.31732944,-2.71643925,-2.46984291,0.00000000,0.00000000,0.00000000,0,16:56:26.0,0,0
2205,0.00000000,0.00000000,0.00000000,-3.95091915,-1.15037429,-3.00187135,-2.85411835,-0.66039443,2.13851380,12.68844795,4.72928476,2.27087474,-1.15823710,-0.43301067,-2.58002281,-0.12299865,0.34003773,-2.71091700,-2.45931411,0.00000000,0.00000000,0.00000000,0,16:56:26.0,0,0
2206,0.00000000,0.00000000,0.00000000,-3.97188568,-1.17381322,-3.00741243,-2.85779095,-0.69457287,2.07236886,12.63757896,4.67339993,2.20770979,-1.23713148,-0.48180306,-2.61972475,-0.16949263,0.29156560,-2.71303606,-2.46992850,0.00000000,0.00000000,0.00000000,0,16:56:26.0,0,0
2207,0.00000000,0.00000000,0.00000000,-3.98415208,-1.21769810,-3.00718689,-2.86153007,-0.75859314,2.01025677,12.58742428,4.62349415,2.14097381,-1.32416248,-0.53885424,-2.67066550,-0.22003013,0.24090308,-2.71749878,-2.48458791,0.00000000,0.00000000,0.00000000,0,16:56:26.0,0,0
2208,0.00000000,0.00000000,0.00000000,-4.01057768,-1.26580906,-2.99617863,-2.86189866,-0.83275336,1.95027757,12.52970123,4.56777573,2.08040714,-1.40052080,-0.59959674,-2.71954417,-0.27227864,0.19807380,-2.71437979,-2.48932457,0.00000000,0.00000000,0.00000000,0,16:56:26.0,0,0
2209,0.00000000,0.00000000,0.00000000,-4.00719881,-1.20429409,-3.00837040,-2.87240386,-0.76499557,2.04703951,12.61848450,4.69401264,2.19294190,-1.19691956,-0.48897868,-2.63330889,-0.18748924,0.29204154,-2.71513176,-2.46924210,0.00000000,0.00000000,0.00000000,0,16:56:27.0,0,0
2210,0.00000000,0.00000000,0.00000000,-3.98012400,-1.14649415,-3.01248288,-2.85314250,-0.64975423,2.11990571,12.69869995,4.73376942,2.24568439,-1.14611661,-0.44142279,-2.60058784,-0.15091756,0.31899679,-2.71266365,-2.46370220,0.00000000,0.00000000,0.00000000,0,16:56:27.0,0,0
2211,0.00000000,0.00000000,0.00000000,-3.96433687,-1.15137875,-3.00752544,-2.85359788,-0.65982556,2.10513759,12.68844795,4.69934368,2.22492504,-1.19709015,-0.45835808,-2.60881066,-0.15485013,0.29940572,-2.70974469,-2.45858145,0.00000000,0.00000000,0.00000000,0,16:56:27.0,0,0
2212,0.00000000,0.00000000,0.00000000,-3.99514675,-1.19445467,-3.01123118,-2.86257982,-0.72905087,2.03224778,12.63218880,4.65012169,2.15827990,-1.27484345,-0.51511836,-2.65634203,-0.19800064,0.24461746,-2.71439171,-2.47474670,0.00000000,0.00000000,0.00000000,0,16:56:27.0,0,0
2213,0.00000000,0.00000000,0.00000000,-4.00843000,-1.23958778,-2.99713588,-2.86250138,-0.79824984,1.97535074,12.57385540,4.59648800,2.09833002,-1.36231744,-0.57948267,-2.70635438,-0.25451252,0.19886598,-2.71291590,-2.47919130,0.00000000,0.00000000,0.00000000,0,16:56:27.0,0,0
2214,0.00000000,0.00000000,0.00000000,-4.02145243,-1.22463417,-3.00247097,-2.86821938,-0.82238084,2.01691985,12.57198524,4.66073036,2.14377522,-1.24849308,-0.51742560,-2.65090370,-0.20727167,0.26716709,-2.71617508,-2.46495843,0.00000000,0.00000000,0.00000000,0,16:56:28.0,0,0
2215,0.00000000,0.00000000,0.00000000,-3.96956515,-1.13876438,-3.01193523,-2.85973024,-0.63552600,2.15197730,12.70058441,4.74192333,2.26025105,-1.14935243,-0.44108650,-2.59190321,-0.15092999,0.30447829,-2.71092176,-2.45689130,0.00000000,0.00000000,0.00000000,0,16:56:28.0,0,0
2216,0.00000000,0.00000000,0.00000000,-3.95466423,-1.12941301,-3.00468779,-2.84678984,-0.62104034,2.15915990,12.70058441,4.72619534,2.25030446,-1.17456913,-0.44063097,-2.58723116,-0.15163508,0.29709244,-2.70601106,-2.45362186,0.00000000,0.00000000,0.00000000,0,16:56:28.0,0,0
2217,0.00000000,0.00000000,0.00000000,-3.96131754,-1.17720258,-3.00691247,-2.86406493,-0.68613964,2.07859397,12.60939217,4.66756535,2.17035055,-1.26805067,-0.49772501,-2.62600136,-0.19031847,0.25151467,-2.71210814,-2.47630048,0.00000000,0.00000000,0.00000000,0,16:56:28.0,0,0
2218,0.00000000,0.00000000,0.00000000,-3.97864199,-1.22065949,-3.00506234,-2.86099577,-0.75203711,2.02183247,12.55593109,4.61971378,2.11025143,-1.34806478,-0.55206645,-2.66886926,-0.22817686,0.21191821,-2.70914483,-2.48475409,0.00000000,0.00000000,0.00000000,0,16:56:28.0,0,0
2219,0.00000000,0.00000000,0.00000000,-3.99120808,-1.26650894,-3.00364304,-2.87059903,-0.82722181,2.00318503,12.52081680,4.59670210,2.08181763,-1.36826670,-0.57348722,-2.67339563,-0.23587361,0.23833966,-2.71311903,-2.47332335,0.00000000,0.00000000,0.00000000,0,16:56:29.0,0,0
2220,0.00000000,0.00000000,0.00000000,-3.93252754,-1.15055537,-3.01266980,-2.86337399,-0.64344013,2.16624737,12.68117142,4.74466372,2.24109435,-1.16806114,-0.44291791,-2.59331846,-0.15131998,0.30352435,-2.70980430,-2.46639895,0.00000000,0.00000000,0.00000000,0,16:56:29.0,0,0
2221,0.00000000,0.00000000,0.00000000,-3.91004062,-1.12933993,-3.00982761,-2.85120893,-0.60793114,2.17916346,12.67767715,4.74229765,2.24485159,-1.17253661,-0.43406478,-2.58307815,-0.14019078,0.30158436,-2.70358682,-2.45377827,0.00000000,0.00000000,0.00000000,0,16:56:29.0,0,0
2222,0.00000000,0.00000000,0.00000000,-3.92506456,-1.17226243,-3.00903869,-2.86242414,-0.67228770,2.10053349,12.63043880,4.67506456,2.16810799,-1.26901364,-0.49505380,-2.62513709,-0.18978441,0.25673378,-2.71077824,-2.46752167,0.00000000,0.00000000,0.00000000,0,16:56:29.0,0,0
2223,0.00000000,0.00000000,0.00000000,-3.94051933,-1.20984364,-3.00197220,-2.86055803,-0.73368543,2.04615355,12.57023621,4.62909794,2.11575031,-1.34732509,-0.54750752,-2.66578197,-0.23004690,0.22059169,-2.70716953,-2.47091389,0.00000000,0.00000000,0.00000000,0,16:56:29.0,0,0
2224,0.00000000,0.00000000,0.00000000,-3.96457005,-1.26751673,-3.00347853,-2.86784935,-0.81778777,1.98309338,12.50840569,4.58252335,2.05537391,-1.40167105,-0.59565115,-2.68914509,-0.25449872,0.21656245,-2.71133471,-2.47109413,0.00000000,0.00000000,0.00000000,0,16:56:30.0,0,0
2225,0.00000000,0.00000000,0.00000000,-3.90579677,-1.13650203,-3.01073503,-2.86017656,-0.62444603,2.18764234,12.70911121,4.76858568,2.25650096,-1.14050269,-0.42767316,-2.56908226,-0.13763732,0.32654485,-2.70667124,-2.44653177,0.00000000,0.00000000,0.00000000,0,16:56:30.0,0,0
2226,0.00000000,0.00000000,0.00000000,-3.86354637,-1.10627425,-3.00939202,-2.85366774,-0.56976074,2.20195627,12.70548248,4.76783800,2.26308393,-1.13942659,-0.40744546,-2.54896808,-0.11082515,0.33963948,-2.70114946,-2.44217730,0.00000000,0.00000000,0.00000000,0,16:56:30.0,0,0
2227,0.00000000,0.00000000,0.00000000,-3.88688374,-1.14143026,-3.01921535,-2.85620737,-0.62880599,2.12976599,12.66557693,4.70247173,2.19361997,-1.22910357,-0.46514022,-2.58718061,-0.14482412,0.29730022,-2.70667076,-2.45808077,0.00000000,0.00000000,0.00000000,0,16:56:30.0,0,0
2228,0.00000000,0.00000000,0.00000000,-3.89766550,-1.18107247,-3.00787401,-2.85995245,-0.69552380,2.09041572,12.62023354,4.65782547,2.15022135,-1.30969381,-0.51405644,-2.61999798,-0.17559034,0.26764345,-2.70362902,-2.46216774,0.00000000,0.00000000,0.00000000,0,16:56:30.0,0,0
