Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
656,0.00000000,0.00000000,0.00000000,0.66121745,0.63545305,-0.24500889,0.33765128,0.74662536,0.11810561,-0.18680464,0.23589812,4.26038074,-0.09331442,0.30864069,-0.50353903,0.28626734,-0.00000000,0.73261136,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:51.0,0,0
657,0.00000000,0.00000000,0.00000000,0.59740555,0.68800557,-0.21642140,0.34098026,0.77749819,0.13654609,-0.14810260,0.27717897,3.65591192,-0.02343862,0.31362209,-0.53826380,0.32160416,-0.00000000,0.71501797,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:51.0,0,0
658,0.00000000,0.00000000,0.00000000,0.53634328,0.66908407,-0.15754923,0.37588629,0.74808609,0.17361353,-0.16685578,0.27548888,2.82761979,0.00650556,0.28879887,-0.48556873,0.22205180,-0.00000000,0.61027622,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:51.0,0,0
659,0.00000000,0.00000000,0.00000000,0.55434525,0.63080049,-0.15496176,0.37536094,0.71078438,0.15368631,-0.22970313,0.24698526,1.81411898,0.00549015,0.26933753,-0.33486059,0.21303441,-0.00000000,0.60405618,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:52.0,0,0
660,0.00000000,0.00000000,0.00000000,0.64445806,0.76010478,-0.15067053,0.37727228,0.83835697,0.22529489,-0.04317307,0.32836226,3.33950210,0.02349302,0.35283688,-0.29567292,0.24413374,-0.00000000,0.69110376,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:52.0,0,0
661,0.00000000,0.00000000,0.00000000,0.65878600,0.72455615,-0.19165137,0.40990815,0.81711292,0.19451641,-0.09327310,0.31313467,3.67334747,-0.01609447,0.33423948,-0.42916021,0.26148462,-0.00000000,0.73035669,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:52.0,0,0
662,0.00000000,0.00000000,0.00000000,0.61076605,0.64609915,-0.20128976,0.40765372,0.76874453,0.13250159,-0.25237879,0.27990204,2.40708661,-0.03280716,0.30330980,-0.31181931,0.25005242,-0.00000000,0.69444585,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:52.0,0,0
663,0.00000000,0.00000000,0.00000000,0.66201770,0.76882190,-0.22983366,0.36232835,0.86460936,0.17393225,-0.20682894,0.35133544,1.88774288,0.01167554,0.37639299,-0.16427033,0.26312023,-0.00000000,0.75285226,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:52.0,0,0
664,0.00000000,0.00000000,0.00000000,0.64887369,0.75389439,-0.21738619,0.42465317,0.86809117,0.20546864,-0.09144112,0.36849040,2.55561209,0.04074521,0.37717256,-0.08227608,0.28297037,-0.00000000,0.75807804,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:53.0,0,0
665,0.00000000,0.00000000,0.00000000,0.64978898,0.69167954,-0.22604015,0.42932808,0.81583172,0.20237862,-0.06339832,0.33363423,3.31932545,0.01099343,0.33307940,-0.13979369,0.26118806,-0.00000000,0.75583130,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:53.0,0,0
666,0.00000000,0.00000000,0.00000000,0.68216300,0.74628162,-0.22394237,0.38395795,0.87155455,0.18568188,-0.16628864,0.36298200,1.89930177,-0.01021724,0.38747737,-0.19922595,0.27625886,-0.00000000,0.73973656,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:53.0,0,0
667,0.00000000,0.00000000,0.00000000,0.63990277,0.79680574,-0.21675350,0.42935899,0.92520690,0.18296075,-0.17981856,0.40690422,1.01583028,0.05762438,0.41342479,-0.11113915,0.27894548,-0.00000000,0.74211341,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:53.0,0,0
668,0.00000000,0.00000000,0.00000000,0.63141447,0.74956697,-0.22044739,0.43490764,0.88210946,0.19062777,-0.14798766,0.38356701,1.31507826,0.06216773,0.36996379,-0.11054276,0.27417013,-0.00000000,0.73235148,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:53.0,0,0
669,0.00000000,0.00000000,0.00000000,0.70651603,0.78028464,-0.22867955,0.38041440,0.91343093,0.17946877,-0.12753171,0.38892898,2.60937667,0.01285654,0.41064763,-0.28295842,0.28315905,-0.00000000,0.71949995,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:54.0,0,0
670,0.00000000,0.00000000,0.00000000,0.66656131,0.77284014,-0.21675350,0.40588900,0.92536062,0.16106501,-0.17360510,0.40753648,1.88389575,0.02021871,0.40957171,-0.26362205,0.28995109,-0.00000000,0.72563952,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:54.0,0,0
671,0.00000000,0.00000000,0.00000000,0.63355768,0.75225276,-0.21494010,0.42285046,0.89668447,0.15383565,-0.22811446,0.38108635,1.34018385,0.01112253,0.37433612,-0.06335562,0.28103143,-0.00000000,0.71527427,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:54.0,0,0
672,0.00000000,0.00000000,0.00000000,0.65951610,0.81567562,-0.21884823,0.36747417,0.95723885,0.12809671,-0.27107790,0.41897085,1.13314891,0.07194193,0.42899224,-0.09396294,0.28953782,-0.00000000,0.72529769,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:54.0,0,0
673,0.00000000,0.00000000,0.00000000,0.66370058,0.78440386,-0.21276940,0.40414143,0.93621331,0.16399252,-0.16213015,0.42550290,2.42094541,0.10718334,0.41810057,-0.32017717,0.28880540,-0.00000000,0.69069809,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:54.0,0,0
674,0.00000000,0.00000000,0.00000000,0.65273112,0.72035182,-0.21604782,0.40429929,0.88157529,0.14690459,-0.19645831,0.38273248,2.18470693,0.01374958,0.36926234,-0.28271961,0.27331698,-0.00000000,0.70880198,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:55.0,0,0
675,0.00000000,0.00000000,0.00000000,0.65993327,0.78022826,-0.20792089,0.35445392,0.93182617,0.13315815,-0.26638722,0.38506147,1.44993496,-0.06258906,0.39911264,-0.02007634,0.28884935,-0.00000000,0.72905326,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:55.0,0,0
676,0.00000000,0.00000000,0.00000000,0.61180866,0.80234110,-0.21300150,0.39876601,0.95130193,0.14421266,-0.21952862,0.41792297,1.18017912,0.07785563,0.41196942,-0.05711684,0.28179812,-0.00000000,0.70662189,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:55.0,0,0
677,0.00000000,0.00000000,0.00000000,0.64670736,0.72481841,-0.21014997,0.40007329,0.88289970,0.13207167,-0.20728514,0.38843966,2.13907409,0.10858137,0.37098056,-0.33114251,0.26895198,-0.00000000,0.69066966,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:55.0,0,0
678,0.00000000,0.00000000,0.00000000,0.65667355,0.68421519,-0.21169975,0.37000692,0.84500259,0.15383767,-0.21224655,0.36017722,2.03415704,0.02897508,0.35938111,-0.23569369,0.25670749,-0.00000000,0.69896197,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:55.0,0,0
679,0.00000000,0.00000000,0.00000000,0.65435863,0.79842150,-0.20580807,0.38175815,0.94682086,0.14740190,-0.23195983,0.38997975,1.57732904,-0.03190002,0.38947326,0.00699336,0.27974758,-0.00000000,0.73247463,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:56.0,0,0
680,0.00000000,0.00000000,0.00000000,0.60592258,0.74829364,-0.21176876,0.38812229,0.90265501,0.15450135,-0.23385026,0.37092614,1.09571242,0.04384699,0.36161020,-0.03662041,0.25593206,-0.00000000,0.71420068,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:56.0,0,0
681,0.00000000,0.00000000,0.00000000,0.61613858,0.67420274,-0.21529053,0.38612330,0.81607205,0.15595502,-0.19952047,0.32939398,2.16845489,0.10356175,0.31046730,-0.31072733,0.23601079,-0.00000000,0.67713958,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:56.0,0,0
682,0.00000000,0.00000000,0.00000000,0.68681926,0.78299326,-0.20623395,0.33680618,0.92953241,0.16185325,-0.20997520,0.37484124,2.16845489,0.02716746,0.39066350,-0.21627507,0.26333660,-0.00000000,0.71190166,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:56.0,0,0
683,0.00000000,0.00000000,0.00000000,0.61372131,0.75612515,-0.20483765,0.37523016,0.89225239,0.16826540,-0.22786447,0.34094468,1.45348120,-0.04995016,0.35517517,0.05103220,0.25802532,-0.00000000,0.73450196,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:56.0,0,0
684,0.00000000,0.00000000,0.00000000,0.58328056,0.70461482,-0.20649502,0.39423990,0.82735699,0.18680856,-0.17387830,0.33267030,0.98644680,0.06695081,0.31709558,-0.06037306,0.23194230,-0.00000000,0.69213355,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:57.0,0,0
685,0.00000000,0.00000000,0.00000000,0.59863567,0.61675435,-0.20604953,0.36820251,0.74881285,0.17797741,-0.17926699,0.30306655,2.38169169,0.12052666,0.29700229,-0.37425402,0.20185471,-0.00000000,0.65873909,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:57.0,0,0
686,0.00000000,0.00000000,0.00000000,0.66449666,0.75661886,-0.19741526,0.36297694,0.87756103,0.20462297,-0.18754807,0.34049502,2.24306178,0.04953698,0.35932580,-0.27470699,0.25077206,-0.00000000,0.68911457,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:57.0,0,0
687,0.00000000,0.00000000,0.00000000,0.59716839,0.70987201,-0.20562409,0.37650385,0.83028674,0.19022733,-0.21137737,0.29811332,1.12647164,-0.04091064,0.32538325,0.00301676,0.24586754,-0.00000000,0.71061265,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:57.0,0,0
688,0.00000000,0.00000000,0.00000000,0.55956423,0.65603524,-0.20377864,0.37506416,0.76737154,0.17762673,-0.23303837,0.27558151,0.71621335,0.04923214,0.29003298,-0.10005300,0.22361702,-0.00000000,0.68273669,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:57.0,0,0
689,0.00000000,0.00000000,0.00000000,0.61377817,0.69297272,-0.20840146,0.33910996,0.79906833,0.15753749,-0.28241372,0.29704994,0.42453372,0.10509223,0.34051239,-0.41646039,0.24389337,-0.00000000,0.65056509,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:58.0,0,0
690,0.00000000,0.00000000,0.00000000,0.62650567,0.71468163,-0.19010746,0.36889902,0.82672262,0.17091708,-0.25383076,0.28997454,0.06595948,0.04095461,0.32995847,-0.52440822,0.25527218,-0.00000000,0.66406697,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:58.0,0,0
691,0.00000000,0.00000000,0.00000000,0.59059191,0.65892273,-0.19902655,0.38695374,0.77543122,0.16759008,-0.23432206,0.24462782,0.48708603,-0.07739735,0.28086025,-0.37427369,0.25894561,-0.00000000,0.69245142,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:58.0,0,0
692,0.00000000,0.00000000,0.00000000,0.54681724,0.59883368,-0.20564602,0.38330361,0.72528583,0.14824893,-0.28355768,0.21895202,0.62657291,-0.00683542,0.25527334,-0.42221233,0.24862237,-0.00000000,0.65918738,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:58.0,0,0
693,0.00000000,0.00000000,0.00000000,0.61544365,0.74316615,-0.20243350,0.32707325,0.85088909,0.14101338,-0.31068611,0.29350632,-0.01350569,0.11244965,0.33861652,-0.62848097,0.27453771,-0.00000000,0.65904492,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:58.0,0,0
694,0.00000000,0.00000000,0.00000000,0.58539993,0.69612235,-0.18892252,0.38208777,0.81315261,0.15160048,-0.30797076,0.26411471,-0.48339659,0.05355221,0.31748393,-0.74288869,0.27271721,-0.00000000,0.68183720,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:59.0,0,0
695,0.00000000,0.00000000,0.00000000,0.56530994,0.62087250,-0.19424368,0.40294158,0.73200577,0.16774057,-0.25187993,0.22019494,0.16952221,-0.06097496,0.25344503,-0.56814665,0.25343773,-0.00000000,0.68539846,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:59.0,0,0
696,0.00000000,0.00000000,0.00000000,0.55658406,0.56857401,-0.20230176,0.39163637,0.68352246,0.16598248,-0.24551639,0.21591647,0.07143108,-0.00180640,0.26239184,-0.72961199,0.25037518,-0.00000000,0.68723762,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:59.0,0,0
697,0.00000000,0.00000000,0.00000000,0.60069638,0.74737531,-0.19247080,0.39144596,0.83888245,0.16518657,-0.26442006,0.30387479,-0.22749466,0.14589706,0.33912158,-0.87129724,0.26419941,-0.00000000,0.70735210,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:59.0,0,0
698,0.00000000,0.00000000,0.00000000,0.59690183,0.69888490,-0.20543382,0.40724638,0.79440641,0.19015718,-0.23796098,0.25574026,-0.42071694,0.03160411,0.29676017,-1.04424894,0.23819242,-0.00000000,0.69073993,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:01:59.0,0,0
699,0.00000000,0.00000000,0.00000000,0.57663822,0.60059965,-0.21112312,0.40870470,0.70620590,0.20402487,-0.20746951,0.19204463,0.25531390,-0.10162469,0.22806205,-0.85654950,0.24297275,-0.00000000,0.69406426,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:00.0,0,0
700,0.00000000,0.00000000,0.00000000,0.60963154,0.76074141,-0.21627790,0.36476967,0.85269767,0.21293783,-0.18607219,0.29005355,0.88183153,0.02280842,0.34095126,-0.73353690,0.26226541,-0.00000000,0.72636932,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:00.0,0,0
701,0.00000000,0.00000000,0.00000000,0.59481347,0.75210136,-0.20766082,0.40724638,0.84744412,0.20420396,-0.21847419,0.30670637,-0.13212278,0.13316849,0.35738778,-0.99587631,0.24445373,-0.00000000,0.69796264,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:00.0,0,0
702,0.00000000,0.00000000,0.00000000,0.57975572,0.68003386,-0.20908596,0.42482409,0.78135544,0.19209886,-0.24217638,0.24586700,-0.45123366,0.03325729,0.29473439,-1.23945987,0.24837093,-0.00000000,0.69197327,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:00.0,0,0
703,0.00000000,0.00000000,0.00000000,0.58437699,0.68699825,-0.20673715,0.37391198,0.79714566,0.17917924,-0.24436484,0.23771939,0.04953303,-0.09909608,0.31767690,-1.08780289,0.26237446,-0.00000000,0.70189738,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:00.0,0,0
704,0.00000000,0.00000000,0.00000000,0.57926965,0.74610066,-0.19934994,0.40907913,0.86040795,0.18414423,-0.19822519,0.29660469,0.55337608,0.01075437,0.35994476,-0.92915046,0.27648479,-0.00000000,0.73451161,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:01.0,0,0
705,0.00000000,0.00000000,0.00000000,0.55972928,0.72588682,-0.20241563,0.42153561,0.83308619,0.17985429,-0.22685832,0.29735109,-0.18784973,0.11782595,0.34107786,-1.04870379,0.27162802,-0.00000000,0.75606042,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:01.0,0,0
706,0.00000000,0.00000000,0.00000000,0.52639544,0.64874196,-0.20438927,0.41717488,0.76256031,0.15785205,-0.25926709,0.23909011,-0.50864947,0.04785335,0.27666438,-1.45605171,0.25787610,-0.00000000,0.71053177,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:01.0,0,0
707,0.00000000,0.00000000,0.00000000,0.58610791,0.76442820,-0.19026573,0.40054101,0.88009250,0.18858945,-0.23849241,0.30418414,0.09404957,0.04417405,0.36734942,-1.52963579,0.27345398,-0.00000000,0.69508529,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:01.0,0,0
708,0.00000000,0.00000000,0.00000000,0.57643324,0.69956875,-0.20107277,0.39901087,0.82605010,0.16893467,-0.24978885,0.28792658,0.83341497,0.06764621,0.34648505,-1.24878216,0.27672344,-0.00000000,0.73249030,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:01.0,0,0
709,0.00000000,0.00000000,0.00000000,0.54881811,0.66168851,-0.20347041,0.40902057,0.77735990,0.15953764,-0.27429774,0.25250214,0.10505683,0.08511337,0.29614344,-0.98769695,0.26033926,-0.00000000,0.76562905,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:02.0,0,0
710,0.00000000,0.00000000,0.00000000,0.57041520,0.80673760,-0.20287555,0.34920371,0.91420519,0.14962062,-0.31365630,0.30119032,-0.47846118,0.05665436,0.36704189,-1.23082530,0.27704245,-0.00000000,0.71588063,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:02.0,0,0
711,0.00000000,0.00000000,0.00000000,0.55565572,0.71265423,-0.19708022,0.39382038,0.83734632,0.15339798,-0.28461313,0.27053076,0.16952221,0.00734042,0.33607876,-1.52403545,0.25652340,-0.00000000,0.70114028,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:02.0,0,0
712,0.00000000,0.00000000,0.00000000,0.55955189,0.63547254,-0.19063614,0.40800521,0.75986010,0.16721332,-0.24132127,0.24340065,0.84922791,0.03992367,0.28273064,-1.29670072,0.26101303,-0.00000000,0.73786765,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:02.0,0,0
713,0.00000000,0.00000000,0.00000000,0.56612056,0.70186234,-0.19863386,0.36258557,0.80843455,0.14121370,-0.29946399,0.26265535,0.21786939,0.06035648,0.32756427,-0.98930991,0.27239683,-0.00000000,0.76788503,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:02.0,0,0
714,0.00000000,0.00000000,0.00000000,0.55817789,0.76081300,-0.19434291,0.38356513,0.87018740,0.15057622,-0.29037532,0.27620959,-0.33135095,0.04023531,0.33527008,-1.31750250,0.25743932,-0.00000000,0.71304804,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:03.0,0,0
715,0.00000000,0.00000000,0.00000000,0.55385458,0.65672606,-0.19525436,0.39425999,0.77896774,0.15769751,-0.27580953,0.23192073,0.53166020,-0.00400990,0.28086737,-1.43668985,0.24978101,-0.00000000,0.68975931,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:03.0,0,0
716,0.00000000,0.00000000,0.00000000,0.54993010,0.57070452,-0.19980471,0.38374668,0.69796342,0.14444730,-0.28585383,0.19276509,1.03875482,-0.00580384,0.22925861,-1.04791391,0.26482600,-0.00000000,0.75112206,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:03.0,0,0
717,0.00000000,0.00000000,0.00000000,0.58666736,0.76024032,-0.18950994,0.36163703,0.87188596,0.15278669,-0.26600832,0.28205776,0.50784093,0.02152981,0.33975750,-0.67652231,0.28508645,-0.00000000,0.79299647,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:03.0,0,0
718,0.00000000,0.00000000,0.00000000,0.54659343,0.73585021,-0.18615612,0.37654370,0.84084517,0.13552189,-0.29942065,0.24518281,-0.14329782,-0.01610906,0.30260921,-1.06091821,0.26494330,-0.00000000,0.72591740,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:03.0,0,0
719,0.00000000,0.00000000,0.00000000,0.53637940,0.61633396,-0.19079986,0.38504639,0.73142910,0.14886039,-0.29180604,0.19540201,0.44798329,-0.05691517,0.23563279,-1.35709047,0.24197109,-0.00000000,0.69535226,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:04.0,0,0
720,0.00000000,0.00000000,0.00000000,0.58322263,0.68285745,-0.19193800,0.31460142,0.79596215,0.13327362,-0.32122537,0.22334525,0.98969805,-0.06517211,0.27728063,-0.83741724,0.25259736,-0.00000000,0.76149601,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:04.0,0,0
721,0.00000000,0.00000000,0.00000000,0.56792599,0.73509592,-0.19079986,0.37405366,0.82279944,0.20285721,-0.17245005,0.23519298,1.86470079,-0.07079785,0.26867980,-0.56896746,0.22710994,-0.00000000,0.78521991,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:04.0,0,0
722,0.00000000,0.00000000,0.00000000,0.54087692,0.69694120,-0.18524300,0.38902020,0.78840095,0.18838659,-0.20391913,0.20552093,1.24208510,-0.09490183,0.24040410,-0.80403650,0.23948559,-0.00000000,0.71878624,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:04.0,0,0
723,0.00000000,0.00000000,0.00000000,0.51247650,0.60017997,-0.19493818,0.37382808,0.70263702,0.15542775,-0.28060830,0.16490363,1.27027452,-0.10023612,0.19874004,-1.32256305,0.21792303,-0.00000000,0.66476429,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:04.0,0,0
724,0.00000000,0.00000000,0.00000000,0.56966126,0.74462342,-0.17919810,0.36133641,0.84096563,0.18153325,-0.22139414,0.25613129,1.74905396,-0.05546517,0.30036160,-1.13524520,0.24484739,-0.00000000,0.74126434,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:05.0,0,0
725,0.00000000,0.00000000,0.00000000,0.54966253,0.71966785,-0.18765436,0.36621079,0.82159561,0.17126013,-0.22520871,0.21803063,2.20917845,-0.12630673,0.26550367,-0.60327303,0.24950662,-0.00000000,0.76812488,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:05.0,0,0
726,0.00000000,0.00000000,0.00000000,0.52057129,0.65627271,-0.19033065,0.38267112,0.75305599,0.16532663,-0.24346797,0.17285806,1.74530554,-0.15798271,0.21088164,-0.93183661,0.22582859,-0.00000000,0.70227659,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:05.0,0,0
727,0.00000000,0.00000000,0.00000000,0.55243152,0.72692639,-0.19569087,0.29549086,0.83228964,0.13940322,-0.33143163,0.22415295,2.04207468,-0.09968913,0.28374788,-1.28119135,0.22700615,-0.00000000,0.66556025,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:05.0,0,0
728,0.00000000,0.00000000,0.00000000,0.54436260,0.71391022,-0.18680561,0.37321046,0.81941390,0.16080047,-0.27441224,0.24282494,2.16034746,-0.06189484,0.28895983,-0.95221573,0.25677338,-0.00000000,0.70908660,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:05.0,0,0
729,0.00000000,0.00000000,0.00000000,0.54400611,0.68176079,-0.19333084,0.38365918,0.78007007,0.16736138,-0.22452755,0.21266581,2.87494302,-0.10615835,0.24094054,-0.62624919,0.24987407,-0.00000000,0.75258315,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:06.0,0,0
730,0.00000000,0.00000000,0.00000000,0.52196425,0.60817385,-0.19252683,0.37843305,0.71273184,0.14371164,-0.25040564,0.16800968,2.40708661,-0.12132598,0.19654611,-0.90224200,0.23039933,-0.00000000,0.70513564,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:06.0,0,0
731,0.00000000,0.00000000,0.00000000,0.56638366,0.75073266,-0.17669421,0.35355929,0.84711552,0.15302344,-0.28668758,0.25913161,2.34801865,-0.03390037,0.30980077,-1.28628337,0.24893524,-0.00000000,0.64314002,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:06.0,0,0
732,0.00000000,0.00000000,0.00000000,0.54055715,0.68541110,-0.19193800,0.35996902,0.79215682,0.13564040,-0.29283610,0.23049353,2.25541830,-0.04245216,0.27831751,-1.03214777,0.24137934,-0.00000000,0.70895219,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:06.0,0,0
733,0.00000000,0.00000000,0.00000000,0.51219165,0.61953664,-0.19102179,0.36008546,0.72753137,0.12934144,-0.25871992,0.17354253,3.11426020,-0.13541865,0.21780440,-0.63267124,0.22789800,-0.00000000,0.75325674,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:06.0,0,0
734,0.00000000,0.00000000,0.00000000,0.57585555,0.74074101,-0.18256037,0.29099375,0.84107560,0.12653796,-0.32793951,0.21149626,2.27607632,-0.13297777,0.28549048,-0.89120299,0.24754666,-0.00000000,0.69995320,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:07.0,0,0
735,0.00000000,0.00000000,0.00000000,0.54769349,0.67806733,-0.17672625,0.34810409,0.78077251,0.13265415,-0.30770198,0.21517622,2.52516150,-0.06303584,0.27966958,-1.26779747,0.23205170,-0.00000000,0.63956231,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:07.0,0,0
736,0.00000000,0.00000000,0.00000000,0.52218151,0.61247343,-0.17871279,0.35775530,0.71726120,0.13253783,-0.29715130,0.18820925,2.77281117,-0.05629006,0.23583348,-0.99631715,0.22804444,-0.00000000,0.71909285,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:07.0,0,0
737,0.00000000,0.00000000,0.00000000,0.53793442,0.56512696,-0.17608836,0.33931535,0.67440265,0.13294585,-0.27416545,0.16018638,3.68411922,-0.13618910,0.22973484,-0.58554280,0.23371227,-0.00000000,0.75154370,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:07.0,0,0
738,0.00000000,0.00000000,0.00000000,0.58422899,0.67584395,-0.16349481,0.33405930,0.77820337,0.12630585,-0.28120628,0.20089944,3.52212739,-0.14236487,0.27486500,-0.61547613,0.24173568,-0.00000000,0.72826129,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:07.0,0,0
739,0.00000000,0.00000000,0.00000000,0.53123999,0.61872518,-0.17026383,0.33968884,0.72797519,0.12577635,-0.32360202,0.18868425,2.52082562,-0.10986011,0.25217986,-0.58625990,0.22225994,-0.00000000,0.71442562,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:08.0,0,0
740,0.00000000,0.00000000,0.00000000,0.50352013,0.55243826,-0.17234594,0.34236008,0.66169232,0.11294275,-0.35542557,0.14867501,1.58096111,-0.10613115,0.20416813,-0.39705053,0.23194230,-0.00000000,0.72346783,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:08.0,0,0
741,0.00000000,0.00000000,0.00000000,0.57483840,0.67913377,-0.17490451,0.30307132,0.78682268,0.13504447,-0.27496824,0.21504825,2.92613864,-0.09180903,0.29431075,-0.34536701,0.25626305,-0.00000000,0.75924724,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:08.0,0,0
742,0.00000000,0.00000000,0.00000000,0.56471699,0.63067478,-0.16939785,0.33341792,0.74546623,0.13510321,-0.27985245,0.19630902,3.34455800,-0.13789266,0.27888852,-0.40702006,0.23051533,-0.00000000,0.72874629,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:08.0,0,0
743,0.00000000,0.00000000,0.00000000,0.53163999,0.57988113,-0.17660242,0.36577213,0.69070369,0.13264702,-0.31108391,0.18090889,2.57746911,-0.10571639,0.24331622,-0.36422116,0.22292228,-0.00000000,0.71196413,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:08.0,0,0
744,0.00000000,0.00000000,0.00000000,0.55248517,0.66787505,-0.17240399,0.29221755,0.77612418,0.10803938,-0.36267972,0.22553307,1.54114246,-0.08118706,0.31327879,-0.19540066,0.23550324,-0.00000000,0.71878260,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:09.0,0,0
745,0.00000000,0.00000000,0.00000000,0.54776317,0.67887193,-0.16827282,0.35855928,0.79991800,0.15957581,-0.27281737,0.25388369,2.35641694,-0.05347416,0.32885569,-0.19683085,0.26196247,-0.00000000,0.73062032,-0.00000000,0.00000000,0.00000000,0.00000000,0,18:02:09.0,0,0
