Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1038,0.00000000,0.00000000,0.00000000,-0.72068000,-0.00154763,-0.75793582,-1.14975214,-0.96319342,0.10235760,-0.87110817,0.00000000,0.87050772,1.90149736,0.00000000,0.37754577,-0.37401852,0.00000000,0.00000000,0.06864850,0.00000000,0.00000000,0.00000000,0,18:50:00.0,0,0
1039,0.00000000,0.00000000,0.00000000,-0.41053939,0.31556365,-0.63698047,-0.99580878,-1.77072966,0.02819619,-1.23907709,0.00000000,1.01516855,0.70960534,0.34409136,0.53468525,-0.95993030,0.00000000,0.00000000,-0.35373017,0.00000000,0.00000000,0.00000000,0,18:50:01.0,0,0
1040,0.00000000,0.00000000,0.00000000,-0.08464336,0.78974855,-0.51390970,-0.91969585,-0.48885497,0.02934374,-0.99176872,0.00000000,1.00489223,0.75465465,0.00000000,0.56066018,0.31796753,0.00000000,0.00000000,-0.58856237,0.00000000,0.00000000,0.00000000,0,18:50:01.0,0,0
1041,0.00000000,0.00000000,0.00000000,0.02400245,0.53714108,-0.50051630,-1.06564438,-0.32119155,0.00827336,-1.21616066,0.00000000,0.88335401,0.48020095,-2.36790395,0.37273708,-1.08141017,0.00000000,0.00000000,-0.72497249,0.00000000,0.00000000,0.00000000,0,18:50:01.0,0,0
1042,0.00000000,0.00000000,0.00000000,-0.01203688,0.77984381,-0.51049703,-1.12110066,-2.33346009,0.01750283,-0.86519170,0.00000000,0.92055809,0.92346370,3.25261045,0.45317712,-0.44250852,0.00000000,0.00000000,-0.59054857,0.00000000,0.00000000,0.00000000,0,18:50:01.0,0,0
1043,0.00000000,0.00000000,0.00000000,0.02321211,0.84885573,-0.47432375,-0.91618234,0.24162953,-0.00288163,-0.85763949,0.00000000,1.07128930,0.63530546,-1.23711920,0.55425119,-0.50984728,0.00000000,0.00000000,-0.70339173,0.00000000,0.00000000,0.00000000,0,18:50:01.0,0,0
1044,0.00000000,0.00000000,0.00000000,-0.01678604,0.79081345,-0.49436682,-1.03185308,-2.73412275,0.01178297,-1.10383761,0.00000000,1.03422487,1.47008121,0.00000000,0.55038595,-0.44250852,0.00000000,0.00000000,-0.57579952,0.00000000,0.00000000,0.00000000,0,18:50:02.0,0,0
1045,0.00000000,0.00000000,0.00000000,-0.02742071,0.60976607,-0.53576446,-0.93945205,-0.64978313,0.02566487,-0.96959662,0.00000000,1.00099635,1.54117858,0.00000000,0.44213247,-0.95993030,0.00000000,0.00000000,-0.63201612,0.00000000,0.00000000,0.00000000,0,18:50:02.0,0,0
1046,0.00000000,0.00000000,0.00000000,-0.05969724,0.63798565,-0.53831357,-0.92846602,-2.22847843,0.00789412,-1.36513531,0.00000000,0.94643062,0.50658584,-2.36790395,0.55863309,-0.08276336,0.00000000,0.00000000,-0.67797542,0.00000000,0.00000000,0.00000000,0,18:50:02.0,0,0
1047,0.00000000,0.00000000,0.00000000,-0.08504317,0.75281739,-0.47414026,-0.82732850,0.65647268,0.02219266,-0.79450607,0.00000000,1.11105037,1.54117858,0.00000000,0.58003527,-0.44250852,0.00000000,0.00000000,-0.66166365,0.00000000,0.00000000,0.00000000,0,18:50:02.0,0,0
1048,0.00000000,0.00000000,0.00000000,-0.15616065,0.79462266,-0.46610400,-0.71623188,-2.00238800,-0.01125205,-0.93779320,0.00000000,1.08338201,0.37951666,-4.61941767,0.55668664,-0.83875477,0.00000000,0.00000000,-0.61846018,0.00000000,0.00000000,0.00000000,0,18:50:02.0,0,0
1049,0.00000000,0.00000000,0.00000000,-0.11184493,0.46259841,-0.52949703,-0.81581163,-1.38727224,0.04980348,-0.88316339,0.00000000,1.02561259,2.50064135,0.00000000,0.52323771,-0.00272961,0.00000000,0.00000000,-0.64123023,0.00000000,0.00000000,0.00000000,0,18:50:03.0,0,0
1050,0.00000000,0.00000000,0.00000000,-0.16938511,0.53308302,-0.50292969,-0.92924929,-1.64147401,0.04930903,-1.08589196,0.00000000,1.00564349,0.85246539,-1.23711920,0.56665009,-0.95993030,0.00000000,0.00000000,-0.61069691,0.00000000,0.00000000,0.00000000,0,18:50:03.0,0,0
1051,0.00000000,0.00000000,0.00000000,-0.11247955,0.76197124,-0.48237848,-0.76748103,0.24162953,0.02091924,-0.77153218,0.00000000,1.12871599,1.70739722,0.00000000,0.63143182,0.75716680,0.00000000,0.00000000,-0.60485268,0.00000000,0.00000000,0.00000000,0,18:50:03.0,0,0
1052,0.00000000,0.00000000,0.00000000,-0.13426134,0.27569321,-0.48016369,-0.98203349,-2.00238800,0.00948418,-0.85691333,0.00000000,1.10594010,0.13294291,-4.01426363,0.59463370,-0.77259713,0.00000000,0.00000000,-0.67356211,0.00000000,0.00000000,0.00000000,0,18:50:03.0,0,0
1053,0.00000000,0.00000000,0.00000000,-0.19665831,0.61185366,-0.52625668,-1.02137446,-0.81460118,-0.00125678,-0.89013910,0.00000000,1.01564741,1.82058179,0.00000000,0.52626759,-0.15637089,0.00000000,0.00000000,-0.54572457,0.00000000,0.00000000,0.00000000,0,18:50:03.0,0,0
1054,0.00000000,0.00000000,0.00000000,-0.14184198,0.38170755,-0.52059847,-1.12962484,-2.11338043,0.02302399,-1.03980243,0.00000000,1.02590823,1.30389869,0.00000000,0.55418515,-0.95993030,0.00000000,0.00000000,-0.57971776,0.00000000,0.00000000,0.00000000,0,18:50:04.0,0,0
1055,0.00000000,0.00000000,0.00000000,-0.20230895,0.45579511,-0.56019098,-1.07153141,-2.00238800,-0.00508839,-0.80112016,0.00000000,1.09645319,1.14938426,0.00000000,0.59740847,-0.08276336,0.00000000,0.00000000,-0.57388389,0.00000000,0.00000000,0.00000000,0,18:50:04.0,0,0
1056,0.00000000,0.00000000,0.00000000,-0.17005455,0.22538887,-0.49525997,-1.07832050,-0.32119155,0.01811778,-1.12065685,0.00000000,0.98957127,1.70692921,0.00000000,0.54585129,-0.64552796,0.00000000,0.00000000,-0.74741995,0.00000000,0.00000000,0.00000000,0,18:50:04.0,0,0
1057,0.00000000,0.00000000,0.00000000,-0.07065205,0.52064580,-0.47564250,-0.98237932,-2.22847843,0.04672991,-1.04978204,0.00000000,0.88870460,1.81869876,0.00000000,0.45282894,-0.77259713,0.00000000,0.00000000,-0.67216110,0.00000000,0.00000000,0.00000000,0,18:50:04.0,0,0
1058,0.00000000,0.00000000,0.00000000,-0.08501402,0.27096882,-0.42895696,-0.87806928,-0.64978313,0.02885405,-0.83349156,0.00000000,0.95160097,2.17141771,0.34409136,0.51201010,-0.22865002,0.00000000,0.00000000,-0.74481285,0.00000000,0.00000000,0.00000000,0,18:50:04.0,0,0
1059,0.00000000,0.00000000,0.00000000,-0.10457168,0.26696903,-0.41106698,-0.96140909,-2.33346009,0.06193347,-0.99483585,0.00000000,0.91224223,1.72428298,0.00000000,0.53657013,-0.44250852,0.00000000,0.00000000,-0.79729789,0.00000000,0.00000000,0.00000000,0,18:50:05.0,0,0
1060,0.00000000,0.00000000,0.00000000,-0.11318055,-0.05090296,-0.40886632,-1.00088835,-0.64978313,0.04036804,-1.05493975,0.00000000,0.94961965,2.89500475,0.00000000,0.47488809,-1.08141017,0.00000000,0.00000000,-0.57468188,0.00000000,0.00000000,0.00000000,0,18:50:05.0,0,0
1061,0.00000000,0.00000000,0.00000000,-0.42059880,-2.32149982,-0.23803532,-1.65205026,-2.43576097,0.13502476,-1.40879512,0.00000000,0.98369980,0.50658584,-3.24878716,0.49280548,-0.64552796,0.00000000,0.00000000,-0.44865900,0.00000000,0.00000000,0.00000000,0,18:50:05.0,0,0
1062,0.00000000,0.00000000,0.00000000,-0.10642514,-1.40645003,-0.29274011,-1.38953376,0.24162953,0.08937054,-1.11316752,0.00000000,1.05470908,0.58891582,0.00000000,0.58559304,0.07378279,0.00000000,0.00000000,-0.50344872,0.00000000,0.00000000,0.00000000,0,18:50:05.0,0,0
1063,0.00000000,0.00000000,0.00000000,-0.08524697,-0.52101952,-0.49197429,-1.30341101,-1.77072966,0.03173343,-1.08446085,0.00000000,0.94768894,1.14938426,3.25261045,0.49563140,-0.89980054,0.00000000,0.00000000,-0.56504267,0.00000000,0.00000000,0.00000000,0,18:50:05.0,0,0
1064,0.00000000,0.00000000,0.00000000,-0.11933917,-0.29005882,-0.57657331,-1.21207321,-1.10647082,0.05425645,-0.76538157,0.00000000,0.87121457,1.20034480,0.34409136,0.45624882,0.07378279,0.00000000,0.00000000,-0.61944932,0.00000000,0.00000000,0.00000000,0,18:50:06.0,0,0
1065,0.00000000,0.00000000,0.00000000,-0.19817039,-0.16420716,-0.62555385,-1.39189172,-2.11338043,0.05138379,-1.25441206,0.00000000,0.78504753,1.14938426,3.25261045,0.40064970,-0.77259713,0.00000000,0.00000000,-0.64232564,0.00000000,0.00000000,0.00000000,0,18:50:06.0,0,0
1066,0.00000000,0.00000000,0.00000000,-0.01983374,0.03816980,-0.53558832,-1.28655684,-1.38727224,0.03021099,-0.95205134,0.00000000,0.93507397,1.72617602,0.00000000,0.48577577,-0.29964831,0.00000000,0.00000000,-0.60973650,0.00000000,0.00000000,0.00000000,0,18:50:06.0,0,0
1067,0.00000000,0.00000000,0.00000000,0.00194804,0.07808611,-0.52525353,-1.17467487,-2.00238800,0.01086662,-1.19077539,0.00000000,0.90569746,0.50658584,-1.23711920,0.50352293,-0.58044970,0.00000000,0.00000000,-0.74386287,0.00000000,0.00000000,0.00000000,0,18:50:06.0,0,0
1068,0.00000000,0.00000000,0.00000000,-0.14902884,0.33506584,-0.50953031,-1.06990910,-0.64978313,0.05032472,-0.94493705,0.00000000,0.83002865,2.05554676,0.00000000,0.41740790,-0.08276336,0.00000000,0.00000000,-0.69965839,0.00000000,0.00000000,0.00000000,0,18:50:06.0,0,0
1069,0.00000000,0.00000000,0.00000000,-0.12802358,0.20088644,-0.54590219,-1.09475732,-1.51638901,0.06059236,-1.30576944,0.00000000,0.75895214,0.70960534,0.34409136,0.33334458,-1.52663755,0.00000000,0.00000000,-0.62722307,0.00000000,0.00000000,0.00000000,0,18:50:07.0,0,0
1070,0.00000000,0.00000000,0.00000000,-0.10592046,0.03115340,-0.49737507,-1.04237294,-2.11338043,0.01827028,-0.87789667,0.00000000,0.92133868,1.63774478,0.00000000,0.47923267,-0.15637089,0.00000000,0.00000000,-0.55229974,0.00000000,0.00000000,0.00000000,0,18:50:07.0,0,0
1071,0.00000000,0.00000000,0.00000000,-0.18352741,0.24683401,-0.45286009,-0.99239910,-0.64978313,0.04667353,-1.15306425,0.00000000,0.91414952,1.29693770,0.00000000,0.47552148,-0.70956647,0.00000000,0.00000000,-0.63158888,0.00000000,0.00000000,0.00000000,0,18:50:07.0,0,0
1072,0.00000000,0.00000000,0.00000000,-0.13458189,0.27955616,-0.45493501,-0.83393365,-1.38727224,0.02925041,-1.25865126,0.00000000,0.83539104,2.69151521,0.00000000,0.44387081,-0.08276336,0.00000000,0.00000000,-0.58172208,0.00000000,0.00000000,0.00000000,0,18:50:07.0,0,0
1073,0.00000000,0.00000000,0.00000000,-0.24739698,0.01663016,-0.52534407,-0.89832830,-1.10647082,0.09159161,-0.93109441,0.00000000,0.74305975,0.77809525,-1.23711920,0.29395610,-0.77259713,0.00000000,0.00000000,-0.59986603,0.00000000,0.00000000,0.00000000,0,18:50:07.0,0,0
1074,0.00000000,0.00000000,0.00000000,-0.27329484,0.03574586,-0.46069983,-0.96790248,-0.81460118,0.06076145,-1.05249369,0.00000000,0.82230890,0.81028962,0.00000000,0.46542752,-0.22865002,0.00000000,0.00000000,-0.64430100,0.00000000,0.00000000,0.00000000,0,18:50:08.0,0,0
1075,0.00000000,0.00000000,0.00000000,-0.23248017,-0.11134568,-0.47651765,-1.00226951,-1.77072966,0.04044510,-1.00579596,0.00000000,0.84985667,1.63774478,0.00000000,0.42005008,-0.95993030,0.00000000,0.00000000,-0.58757639,0.00000000,0.00000000,0.00000000,0,18:50:08.0,0,0
1076,0.00000000,0.00000000,0.00000000,-0.25399783,0.08622614,-0.51617688,-0.99731469,-1.77072966,0.04593855,-1.01600194,0.00000000,0.80672222,1.96498656,-1.23711920,0.39400885,-0.15637089,0.00000000,0.00000000,-0.58366942,0.00000000,0.00000000,0.00000000,0,18:50:08.0,0,0
1077,0.00000000,0.00000000,0.00000000,-0.18442233,0.03405461,-0.52957851,-1.14227700,-0.48885497,0.04591524,-1.32172942,0.00000000,0.74350893,1.23259091,0.34409136,0.36581978,-0.37401852,0.00000000,0.00000000,-0.57090598,0.00000000,0.00000000,0.00000000,0,18:50:08.0,0,0
1078,0.00000000,0.00000000,0.00000000,-0.32931739,0.09264553,-0.50114447,-1.14201009,-2.22847843,0.02744266,-0.82309902,0.00000000,0.88883877,0.99574292,3.25261045,0.40319219,-0.77259713,0.00000000,0.00000000,-0.52296281,0.00000000,0.00000000,0.00000000,0,18:50:08.0,0,0
1079,0.00000000,0.00000000,0.00000000,-0.19038858,0.21265462,-0.52021450,-1.00737083,-1.10647082,0.03561690,-0.71349967,0.00000000,0.89250380,0.84550446,0.34409136,0.42161566,-0.70956647,0.00000000,0.00000000,-0.53782153,0.00000000,0.00000000,0.00000000,0,18:50:09.0,0,0
1080,0.00000000,0.00000000,0.00000000,-0.28897232,-0.04921653,-0.52561587,-1.09380794,-2.33346009,0.05298143,-1.18599987,0.00000000,0.82295036,1.38344932,0.00000000,0.39542961,-0.83875477,0.00000000,0.00000000,-0.62127936,0.00000000,0.00000000,0.00000000,0,18:50:09.0,0,0
1081,0.00000000,0.00000000,0.00000000,-0.18442233,0.14787211,-0.54140097,-1.00336432,-1.38727224,0.07609733,-1.02715886,0.00000000,0.75853872,2.10010505,0.00000000,0.29910776,-1.08141017,0.00000000,0.00000000,-0.46775398,0.00000000,0.00000000,0.00000000,0,18:50:09.0,0,0
1082,0.00000000,0.00000000,0.00000000,-0.19119909,0.02747390,-0.46868923,-0.89492345,-2.11338043,0.01567714,-1.29562664,0.00000000,0.91110492,0.77809525,-3.24878716,0.47642741,-0.29964831,0.00000000,0.00000000,-0.47146302,0.00000000,0.00000000,0.00000000,0,18:50:09.0,0,0
1083,0.00000000,0.00000000,0.00000000,-0.28790683,0.17249016,-0.46453694,-0.89822567,-0.64978313,0.05993032,-0.68589520,0.00000000,0.91338509,1.80881989,0.00000000,0.40235639,-0.64552796,0.00000000,0.00000000,-0.55327076,0.00000000,0.00000000,0.00000000,0,18:50:09.0,0,0
1084,0.00000000,0.00000000,0.00000000,-0.22697751,0.33506584,-0.46850556,-0.80692959,-0.48885497,0.03759198,-1.31395149,0.00000000,0.78749168,1.77283907,-3.24878716,0.35878441,-0.89980054,0.00000000,0.00000000,-0.70116919,0.00000000,0.00000000,0.00000000,0,18:50:10.0,0,0
1085,0.00000000,0.00000000,0.00000000,-0.17745100,0.21139756,-0.46569860,-0.90725851,-2.22847843,0.08907111,-0.97708571,0.00000000,0.72744846,1.72428298,0.00000000,0.32433507,-0.37401852,0.00000000,0.00000000,-0.71020037,0.00000000,0.00000000,0.00000000,0,18:50:10.0,0,0
1086,0.00000000,0.00000000,0.00000000,-0.30231911,0.49073321,-0.43957907,-0.87737232,-0.64978313,0.05431762,-0.97708571,0.00000000,0.88527560,0.45916200,-2.36790395,0.45036346,-0.77259713,0.00000000,0.00000000,-0.68703413,0.00000000,0.00000000,0.00000000,0,18:50:10.0,0,0
1087,0.00000000,0.00000000,0.00000000,-0.21125323,0.48809761,-0.44443697,-0.89938259,-1.38727224,0.03710716,-1.20254838,0.00000000,0.87795424,3.03106713,0.00000000,0.48929262,0.07378279,0.00000000,0.00000000,-0.60872370,0.00000000,0.00000000,0.00000000,0,18:50:10.0,0,0
1088,0.00000000,0.00000000,0.00000000,-0.36803272,0.35614687,-0.50206447,-0.93184024,-1.10647082,0.05285358,-0.87110817,0.00000000,0.82397711,2.17141771,-1.23711920,0.35726541,-0.70956647,0.00000000,0.00000000,-0.69950473,0.00000000,0.00000000,0.00000000,0,18:50:10.0,0,0
1089,0.00000000,0.00000000,0.00000000,-0.35673085,0.46659821,-0.52155626,-1.08920109,-0.81460118,0.05690370,-0.99720311,0.00000000,0.73455918,0.49962485,-3.24878716,0.36662605,-0.44250852,0.00000000,0.00000000,-0.68723619,0.00000000,0.00000000,0.00000000,0,18:50:11.0,0,0
1090,0.00000000,0.00000000,0.00000000,-0.34175649,0.19763851,-0.42945084,-1.09013009,-1.64147401,0.03709686,-0.98561823,0.00000000,0.87345719,1.81869876,0.00000000,0.44219869,-0.95993030,0.00000000,0.00000000,-0.79443890,0.00000000,0.00000000,0.00000000,0,18:50:11.0,0,0
1091,0.00000000,0.00000000,0.00000000,-0.34344804,0.38244885,-0.45211592,-0.95396572,-2.11338043,0.03079411,-0.67128289,0.00000000,0.88661456,0.77809525,-1.23711920,0.44103202,-0.44250852,0.00000000,0.00000000,-0.73537880,0.00000000,0.00000000,0.00000000,0,18:50:11.0,0,0
1092,0.00000000,0.00000000,0.00000000,-0.27456009,0.39219368,-0.43087149,-0.96307480,-0.48885497,0.04935362,-1.23536706,0.00000000,0.83911854,1.14242327,3.25261045,0.45748514,-0.22865002,0.00000000,0.00000000,-0.64620745,0.00000000,0.00000000,0.00000000,0,18:50:11.0,0,0
1093,0.00000000,0.00000000,0.00000000,-0.42290324,0.41078377,-0.49467558,-0.97423297,-1.88823271,0.06073761,-0.87268597,0.00000000,0.81354642,0.70960534,3.25261045,0.41830850,-0.89980054,0.00000000,0.00000000,-0.63881129,0.00000000,0.00000000,0.00000000,0,18:50:11.0,0,0
1094,0.00000000,0.00000000,0.00000000,-0.30144078,0.53054124,-0.39222735,-0.74106842,0.04927714,0.02740834,-0.69669998,0.00000000,0.92898643,0.74086869,-1.23711920,0.48461720,-0.37401852,0.00000000,0.00000000,-0.75422424,0.00000000,0.00000000,0.00000000,0,18:50:12.0,0,0
1095,0.00000000,0.00000000,0.00000000,-0.30908808,0.22538887,-0.37758920,-0.91396153,-1.88823271,0.06210876,-0.88792866,0.00000000,0.90482819,1.14938426,0.00000000,0.50002444,-0.44250852,0.00000000,0.00000000,-0.77572793,0.00000000,0.00000000,0.00000000,0,18:50:12.0,0,0
1096,0.00000000,0.00000000,0.00000000,-0.33577487,0.38858792,-0.39354879,-0.78608990,-0.48885497,0.03671557,-0.93834782,0.00000000,0.82965410,1.97183752,0.00000000,0.42395908,-0.89980054,0.00000000,0.00000000,-0.73922896,0.00000000,0.00000000,0.00000000,0,18:50:12.0,0,0
1097,0.00000000,0.00000000,0.00000000,-0.26779187,0.28422725,-0.39563537,-0.84413266,-1.88823271,0.04482616,-1.18580949,0.00000000,0.87234372,0.70960534,-2.36790395,0.55668664,-0.37401852,0.00000000,0.00000000,-0.79322124,0.00000000,0.00000000,0.00000000,0,18:50:12.0,0,0
1098,0.00000000,0.00000000,0.00000000,-0.32871011,0.52718723,-0.33894002,-0.85070515,-0.48885497,0.03159892,-0.83047873,0.00000000,0.95706183,1.81173778,0.00000000,0.57777911,0.48563099,0.00000000,0.00000000,-0.86140400,0.00000000,0.00000000,0.00000000,0,18:50:12.0,0,0
1099,0.00000000,0.00000000,0.00000000,-0.21236520,0.65453374,-0.37647271,-0.88227814,-0.48885497,0.01356000,-1.01049566,0.00000000,0.94297940,0.84550446,-1.23711920,0.55218065,-0.70956647,0.00000000,0.00000000,-0.73442888,0.00000000,0.00000000,0.00000000,0,18:50:13.0,0,0
1100,0.00000000,0.00000000,0.00000000,-0.19861713,0.43222687,-0.40994972,-0.92353666,-2.11338043,0.03444300,-0.74072498,0.00000000,0.89670908,1.47008121,0.00000000,0.49000871,-0.22865002,0.00000000,0.00000000,-0.76571298,0.00000000,0.00000000,0.00000000,0,18:50:13.0,0,0
1101,0.00000000,0.00000000,0.00000000,-0.15569121,0.65135336,-0.36814240,-0.98134363,-1.25385594,0.02205161,-0.69348216,0.00000000,0.96564054,0.54180580,-1.23711920,0.57385659,-0.77259713,0.00000000,0.00000000,-0.84558946,0.00000000,0.00000000,0.00000000,0,18:50:13.0,0,0
1102,0.00000000,0.00000000,0.00000000,-0.07026934,0.91436827,-0.30953306,-0.93087947,-1.51638901,-0.00126831,-1.08836627,0.00000000,1.05125082,2.50396585,0.00000000,0.68359601,-0.37401852,0.00000000,0.00000000,-0.75158489,0.00000000,0.00000000,0.00000000,0,18:50:13.0,0,0
1103,0.00000000,0.00000000,0.00000000,-0.04809803,0.69438541,-0.36747783,-0.86082458,-2.00238800,0.01152361,-0.77607650,0.00000000,1.03205442,1.63774478,0.00000000,0.57655978,-0.58044970,0.00000000,0.00000000,-0.85283196,0.00000000,0.00000000,0.00000000,0,18:50:13.0,0,0
1104,0.00000000,0.00000000,0.00000000,0.13514212,1.19062972,-0.32606363,-0.79964721,-0.96319342,0.04342175,-0.91927177,0.00000000,0.94509470,0.60914457,-3.24878716,0.57194978,-0.08276336,0.00000000,0.00000000,-0.88946086,0.00000000,0.00000000,0.00000000,0,18:50:14.0,0,0
1105,0.00000000,0.00000000,0.00000000,0.29682136,1.04294646,-0.26005638,-0.77221882,-1.10647082,0.04649036,-0.96533412,0.00000000,0.98248863,2.09682989,0.00000000,0.60640246,-0.64552796,0.00000000,0.00000000,-0.94046760,0.00000000,0.00000000,0.00000000,0,18:50:14.0,0,0
1106,0.00000000,0.00000000,0.00000000,0.32569721,1.25841844,-0.22303960,-0.65502298,-1.64147401,0.00944991,-0.69288129,0.00000000,1.04925406,1.14938426,0.00000000,0.63485873,-0.58044970,0.00000000,0.00000000,-0.90985894,0.00000000,0.00000000,0.00000000,0,18:50:14.0,0,0
1107,0.00000000,0.00000000,0.00000000,0.31040311,1.07146358,-0.21860379,-0.75956196,-0.81460118,0.05579456,-0.93168354,0.00000000,1.00125349,1.45257521,0.00000000,0.67314440,0.15178484,0.00000000,0.00000000,-0.89983380,0.00000000,0.00000000,0.00000000,0,18:50:14.0,0,0
1108,0.00000000,0.00000000,0.00000000,0.31109530,0.91611701,-0.23772389,-0.79967701,-1.25385594,0.02374909,-1.25193417,0.00000000,0.94711685,1.47008121,0.00000000,0.60105515,-0.77259713,0.00000000,0.00000000,-0.87435848,0.00000000,0.00000000,0.00000000,0,18:50:14.0,0,0
1109,0.00000000,0.00000000,0.00000000,0.30373842,0.96472079,-0.30299503,-0.76704043,-1.10647082,0.04658581,-0.88730079,0.00000000,0.96479988,1.20343804,0.00000000,0.65714920,0.15178484,0.00000000,0.00000000,-0.71110272,0.00000000,0.00000000,0.00000000,0,18:50:15.0,0,0
1110,0.00000000,0.00000000,0.00000000,0.01624522,0.69268417,-0.36632988,-0.83329087,-1.10647082,0.02628417,-0.73429650,0.00000000,1.06420445,2.61921930,-3.24878716,0.68917614,-0.44250852,0.00000000,0.00000000,-0.74677205,0.00000000,0.00000000,0.00000000,0,18:50:15.0,0,0
1111,0.00000000,0.00000000,0.00000000,-0.12672228,0.67013288,-0.41887408,-0.87267590,-0.32119155,0.01318286,-0.76217306,0.00000000,1.02376461,2.11782312,0.00000000,0.64424080,-0.08276336,0.00000000,0.00000000,-0.77003813,0.00000000,0.00000000,0.00000000,0,18:50:15.0,0,0
1112,0.00000000,0.00000000,0.00000000,-0.04261525,0.50854594,-0.48224100,-0.93136847,-1.88823271,0.01658399,-1.09037447,0.00000000,0.94792473,1.47008121,3.25261045,0.59281516,-0.83875477,0.00000000,0.00000000,-0.71676034,0.00000000,0.00000000,0.00000000,0,18:50:15.0,0,0
1113,0.00000000,0.00000000,0.00000000,-0.11981439,0.51649135,-0.51845711,-1.03362203,-1.51638901,0.00931314,-0.72804862,0.00000000,0.97086263,2.17141771,-1.23711920,0.68571919,0.48563099,0.00000000,0.00000000,-0.67506206,0.00000000,0.00000000,0.00000000,0,18:50:15.0,0,0
1114,0.00000000,0.00000000,0.00000000,-0.22492847,0.85256088,-0.48059711,-0.96106958,-0.48885497,-0.00628320,-1.01726484,0.00000000,1.07151783,1.21893561,0.00000000,0.75916278,0.15178484,0.00000000,0.00000000,-0.70535904,0.00000000,0.00000000,0.00000000,0,18:50:16.0,0,0
1115,0.00000000,0.00000000,0.00000000,-0.19861713,0.70579541,-0.54758555,-0.88964033,-2.22847843,-0.00567781,-0.68603694,0.00000000,1.07621241,1.22589660,3.25261045,0.67136884,-0.64552796,0.00000000,0.00000000,-0.55913341,0.00000000,0.00000000,0.00000000,0,18:50:16.0,0,0
1116,0.00000000,0.00000000,0.00000000,-0.28073516,0.75599372,-0.55500156,-0.90897548,-1.10647082,0.04967397,-0.85814637,0.00000000,0.99910194,2.17141771,-1.23711920,0.60849154,-0.15637089,0.00000000,0.00000000,-0.60389751,0.00000000,0.00000000,0.00000000,0,18:50:16.0,0,0
1117,0.00000000,0.00000000,0.00000000,-0.41755670,0.69293827,-0.58769560,-0.94868505,-1.88823271,0.03298522,-1.02277017,0.00000000,0.99472409,2.14772105,0.00000000,0.68800145,-0.15637089,0.00000000,0.00000000,-0.62525576,0.00000000,0.00000000,0.00000000,0,18:50:16.0,0,0
1118,0.00000000,0.00000000,0.00000000,-0.42275399,0.90196645,-0.55247891,-0.69567364,-0.81460118,-0.01720393,-0.93376166,0.00000000,1.07454133,2.30031943,0.00000000,0.69566786,-0.58044970,0.00000000,0.00000000,-0.59054857,0.00000000,0.00000000,0.00000000,0,18:50:16.0,0,0
1119,0.00000000,0.00000000,0.00000000,-0.43717945,0.78121305,-0.52548820,-0.92292857,-1.88823271,0.03387427,-0.96955574,0.00000000,1.03506613,0.92346370,0.34409136,0.71657145,0.15178484,0.00000000,0.00000000,-0.62618566,0.00000000,0.00000000,0.00000000,0,18:50:17.0,0,0
1120,0.00000000,0.00000000,0.00000000,-0.52653670,0.91946924,-0.57657403,-0.82664829,0.24162953,0.00287954,-0.88513529,0.00000000,0.96335948,1.24831200,0.00000000,0.63485873,-0.29964831,0.00000000,0.00000000,-0.62618566,0.00000000,0.00000000,0.00000000,0,18:50:17.0,0,0
1121,0.00000000,0.00000000,0.00000000,-0.52800530,0.99353957,-0.61365801,-0.84447604,-0.64978313,0.01083229,-1.18449235,0.00000000,0.96784484,0.92346370,-1.23711920,0.66753781,-0.64552796,0.00000000,0.00000000,-0.62618566,0.00000000,0.00000000,0.00000000,0,18:50:17.0,0,0
1122,0.00000000,0.00000000,0.00000000,-0.49004096,0.81696439,-0.55157053,-0.92686665,-1.77072966,-0.00029668,-0.69530219,0.00000000,1.06816733,2.40262079,0.00000000,0.71170831,0.15178484,0.00000000,0.00000000,-0.63649511,0.00000000,0.00000000,0.00000000,0,18:50:17.0,0,0
1123,0.00000000,0.00000000,0.00000000,-0.56620592,0.86399037,-0.57995486,-1.00190806,-1.10647082,-0.00774268,-0.69348216,0.00000000,1.03124845,0.81028962,-3.24878716,0.64733565,-0.58044970,0.00000000,0.00000000,-0.63622481,0.00000000,0.00000000,0.00000000,0,18:50:17.0,0,0
1124,0.00000000,0.00000000,0.00000000,-0.49672735,0.90014422,-0.62573189,-0.93863714,-1.38727224,0.00634051,-1.19010448,0.00000000,0.91761416,1.63774478,0.00000000,0.63663912,0.07378279,0.00000000,0.00000000,-0.60000002,0.00000000,0.00000000,0.00000000,0,18:50:18.0,0,0
1125,0.00000000,0.00000000,0.00000000,-0.57269758,0.73729163,-0.62331307,-1.12235641,-1.77072966,0.00150098,-0.77618456,0.00000000,0.96079916,1.77698946,3.25261045,0.60124373,-0.83875477,0.00000000,0.00000000,-0.60284805,0.00000000,0.00000000,0.00000000,0,18:50:18.0,0,0
