Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1207,0.00000000,0.00000000,0.00000000,0.00000000,2.22903347,0.00000000,0.00000000,0.86590791,2.11934638,-1.05970967,0.00000000,0.84355235,-1.05606711,0.06969140,-0.56820071,-0.99763644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:03.0,0,0
1208,0.00000000,0.00000000,0.00000000,0.00000000,2.83811951,0.00000000,0.00000000,1.58206797,1.98673892,-0.99957997,0.00000000,0.85248333,-0.93219823,-0.21264330,-0.47040886,-0.90211779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:03.0,0,0
1209,0.00000000,0.00000000,0.00000000,0.00000000,2.91692400,0.00000000,0.00000000,1.20878959,1.91918302,-0.99231982,0.00000000,0.80232233,-0.92229950,-0.00277951,-0.45352459,-0.88332367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:04.0,0,0
1210,0.00000000,0.00000000,0.00000000,0.00000000,3.20154333,0.00000000,0.00000000,1.60961664,1.95536542,-1.01448357,0.00000000,0.85650885,-1.08319187,-0.50764680,-0.47488502,-0.90954101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:04.0,0,0
1211,0.00000000,0.00000000,0.00000000,0.00000000,2.27484512,0.00000000,0.00000000,1.53091955,2.03911757,-1.00622630,-7.07531738,0.87759757,-1.11384237,-1.28285944,-0.50714421,-0.96743822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:04.0,0,0
1212,0.00000000,0.00000000,0.00000000,0.00000000,2.37676573,0.00000000,0.00000000,1.40419245,2.28479028,-1.05244946,-10.37809277,0.85664600,-1.10480165,-1.17712080,-0.47846112,-0.97023374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:04.0,0,0
1213,0.00000000,0.00000000,0.00000000,0.00000000,2.21040750,0.00000000,0.00000000,1.60961664,2.25100446,-0.77934879,-8.50810432,0.83435076,-1.00351644,-1.25711560,-0.45420998,-0.96364939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:04.0,0,0
1214,0.00000000,0.00000000,0.00000000,0.00000000,2.06397390,0.00000000,0.00000000,1.06749272,1.93977046,-0.90096319,-4.82380438,0.81314564,-0.98216921,-0.63332522,-0.45352378,-0.97460318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:05.0,0,0
1215,0.00000000,0.00000000,0.00000000,0.00000000,2.04368758,0.00000000,0.00000000,0.77931440,2.14633155,-0.94609666,-6.47016430,0.84525263,-1.05606711,-1.01308870,-0.48936448,-1.02998984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:05.0,0,0
1216,0.00000000,0.00000000,0.00000000,0.00000000,2.43965602,0.00000000,0.00000000,0.88749135,2.08692122,-1.02213871,0.00000000,0.84082937,-1.02257192,-0.07396238,-0.47476172,-1.03506899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:05.0,0,0
1217,0.00000000,0.00000000,0.00000000,0.00000000,2.79918075,0.00000000,0.00000000,1.16061997,2.04432368,-1.02971256,0.00000000,0.81667030,-0.96311378,0.21868795,-0.44358259,-0.99264508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:05.0,0,0
1218,0.00000000,0.00000000,0.00000000,0.00000000,3.10486841,0.00000000,0.00000000,1.35363054,2.05510497,-1.01448357,0.00000000,0.80514234,-0.99410999,-0.46066365,-0.44439405,-0.99951416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:05.0,0,0
1219,0.00000000,0.00000000,0.00000000,0.00000000,2.81573009,0.00000000,0.00000000,1.27975965,2.14099121,-1.08895314,0.00000000,0.83449095,-1.05606711,-0.81330466,-0.48524287,-1.03521955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:06.0,0,0
1220,0.00000000,0.00000000,0.00000000,0.00000000,2.48770237,0.00000000,0.00000000,1.42888904,2.14099121,-1.07372415,-12.47695732,0.84713572,-1.18280387,-1.41163957,-0.51079828,-1.09876668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:06.0,0,0
1221,0.00000000,0.00000000,0.00000000,0.00000000,3.00054955,0.00000000,0.00000000,1.74312258,2.05510497,-0.90853703,-9.22547340,0.82599443,-1.01341510,-1.06851530,-0.42333370,-0.99077928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:06.0,0,0
1222,0.00000000,0.00000000,0.00000000,0.00000000,2.21363497,0.00000000,0.00000000,1.16061997,2.01801491,-0.89330804,-10.37809277,0.84707004,-1.02722955,-1.54843509,-0.40317419,-0.98106205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:06.0,0,0
1223,0.00000000,0.00000000,0.00000000,0.00000000,2.13697004,0.00000000,0.00000000,0.90919137,2.03911757,-0.94609666,-10.37809277,0.83620936,-1.04616845,-0.97077811,-0.42940772,-1.01657939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:06.0,0,0
1224,0.00000000,0.00000000,0.00000000,0.00000000,2.20198727,0.00000000,0.00000000,0.86590791,2.19003344,-1.00622630,-11.83495426,0.83323538,-1.14399266,-1.44956207,-0.46478936,-1.07772362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:07.0,0,0
1225,0.00000000,0.00000000,0.00000000,0.00000000,2.62295961,0.00000000,0.00000000,1.04492056,1.89870095,-0.97707713,-8.06554985,0.82254291,-1.03161263,-0.46066365,-0.39211729,-1.02859545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:07.0,0,0
1226,0.00000000,0.00000000,0.00000000,0.00000000,2.66819191,0.00000000,0.00000000,1.37801647,1.83293104,-1.02971256,-11.27213383,0.78454459,-0.96311378,-1.12318611,-0.36161238,-0.99062222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:07.0,0,0
1227,0.00000000,0.00000000,0.00000000,0.00000000,3.08097887,0.00000000,0.00000000,1.16061997,1.86833930,-1.02971256,-9.85246181,0.79167581,-0.96311378,-0.64838594,-0.36576271,-1.00553608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:07.0,0,0
1228,0.00000000,0.00000000,0.00000000,0.00000000,2.39206934,0.00000000,0.00000000,1.23230672,1.74817419,-1.12770629,-11.46448612,0.76896495,-1.01341510,-1.25711560,-0.39394170,-1.05675459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:07.0,0,0
1229,0.00000000,0.00000000,0.00000000,0.00000000,2.68038559,0.00000000,0.00000000,1.13751829,2.01801491,-1.13596344,-11.83495426,0.79763013,-1.04616845,-1.30928874,-0.39948624,-1.11063778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:08.0,0,0
1230,0.00000000,0.00000000,0.00000000,0.00000000,2.96992517,0.00000000,0.00000000,1.42888904,1.81288397,-1.08137941,-12.16354561,0.79167581,-0.99410999,-1.28285944,-0.33426678,-1.02734566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:08.0,0,0
1231,0.00000000,0.00000000,0.00000000,0.00000000,2.89242220,0.00000000,0.00000000,0.84301317,1.78283787,-0.90096319,-14.04927826,0.77018893,-1.01341510,-1.77410722,-0.31979275,-1.01702058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:08.0,0,0
1232,0.00000000,0.00000000,0.00000000,0.00000000,2.61925650,0.00000000,0.00000000,0.93100983,1.65570557,-1.08137941,-12.16354561,0.74651259,-1.06522393,-1.46185112,-0.34618148,-1.04567432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:08.0,0,0
1233,0.00000000,0.00000000,0.00000000,0.00000000,3.11608887,0.00000000,0.00000000,0.71523005,1.90909708,-1.13596344,-13.15523720,0.76598728,-1.11384237,-1.87645292,-0.38419092,-1.10610402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:08.0,0,0
1234,0.00000000,0.00000000,0.00000000,0.00000000,3.02705812,0.00000000,0.00000000,0.39145154,1.82273078,-0.96958292,-11.65996742,0.78809303,-0.94135499,-1.20425403,-0.32028085,-1.06062078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:09.0,0,0
1235,0.00000000,0.00000000,0.00000000,0.00000000,2.71213913,0.00000000,0.00000000,0.95441437,1.87832308,-1.02213871,-9.85246181,0.75857878,-0.97301245,-1.24418151,-0.32028085,-1.04649603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:09.0,0,0
1236,0.00000000,0.00000000,0.00000000,0.00000000,2.53334689,0.00000000,0.00000000,0.80043507,1.89870095,-1.08137941,-12.00261879,0.79685795,-1.02257192,-1.28285944,-0.35498190,-1.07500422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:09.0,0,0
1237,0.00000000,0.00000000,0.00000000,0.00000000,2.75973678,0.00000000,0.00000000,0.88749135,1.67497957,-1.15119255,-10.85729027,0.77551484,-1.01341510,-1.53640890,-0.40412807,-1.13197470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:09.0,0,0
1238,0.00000000,0.00000000,0.00000000,0.00000000,2.59066391,0.00000000,0.00000000,0.97648120,1.63652420,-1.11895025,-10.85729027,0.73746490,-1.02257192,-1.34818769,-0.34071058,-1.07507992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:09.0,0,0
1239,0.00000000,0.00000000,0.00000000,0.00000000,2.94366503,0.00000000,0.00000000,0.86590791,1.69944215,-1.12613702,-11.46448612,0.75225621,-0.95370722,-1.49930346,-0.32882130,-1.05540276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:10.0,0,0
1240,0.00000000,0.00000000,0.00000000,0.00000000,3.00621462,0.00000000,0.00000000,0.69455284,1.57488799,-1.04511476,-13.15523720,0.75114894,-1.02257192,-2.00920749,-0.34801877,-1.05910110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:10.0,0,0
1241,0.00000000,0.00000000,0.00000000,0.00000000,2.85890317,0.00000000,0.00000000,0.50916708,1.60340905,-1.04511476,-12.90103531,0.75411886,-1.08319187,-2.07432175,-0.38296074,-1.11266553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:10.0,0,0
1242,0.00000000,0.00000000,0.00000000,0.00000000,2.46698308,0.00000000,0.00000000,0.73601472,1.54656863,-1.11169016,-12.00261879,0.75506401,-1.09259272,-1.79674339,-0.34614277,-1.08582294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:10.0,0,0
1243,0.00000000,0.00000000,0.00000000,0.00000000,2.75285864,0.00000000,0.00000000,0.14548117,1.72854567,-1.02213871,-10.12389088,0.75125051,-0.95039564,-1.43723547,-0.31471950,-1.04903924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:10.0,0,0
1244,0.00000000,0.00000000,0.00000000,0.00000000,2.41031814,0.00000000,0.00000000,0.59005708,1.79293704,-0.94609666,-11.46448612,0.75437671,-0.95039564,-1.20425403,-0.31186795,-1.04411769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:11.0,0,0
1245,0.00000000,0.00000000,0.00000000,0.00000000,2.50027657,0.00000000,0.00000000,0.42987800,1.81288397,-1.03720677,-10.12389088,0.75667423,-1.02257192,-1.43723547,-0.34648705,-1.08159924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:11.0,0,0
1246,0.00000000,0.00000000,0.00000000,0.00000000,2.30917263,0.00000000,0.00000000,0.55007100,1.64626086,-1.17392945,-6.47016430,0.75695908,-0.98216921,-0.78337955,-0.38881469,-1.15507782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:11.0,0,0
1247,0.00000000,0.00000000,0.00000000,0.00000000,3.68438053,0.00000000,0.00000000,0.67261386,1.45888901,-1.08849490,-2.11180902,0.72391689,-0.83660901,-0.67833769,-0.30726445,-1.07445920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:11.0,0,0
1248,0.00000000,0.00000000,0.00000000,0.00000000,3.23597431,0.00000000,0.00000000,0.67261386,1.60340905,-1.02836514,-2.11180902,0.74378836,-0.73296124,-0.97077811,-0.29466844,-1.06641269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:11.0,0,0
1249,0.00000000,0.00000000,0.00000000,0.00000000,3.08137894,0.00000000,0.00000000,0.86590791,1.56563163,-1.03526902,-9.54111576,0.74662209,-0.90012038,-1.39919567,-0.31045365,-1.08317637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:12.0,0,0
1250,0.00000000,0.00000000,0.00000000,0.00000000,2.35571837,0.00000000,0.00000000,0.75690782,1.58447587,-1.04511476,-8.06554985,0.73025757,-0.96872389,-1.08292770,-0.33976233,-1.14190507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:12.0,0,0
1251,0.00000000,0.00000000,0.00000000,0.00000000,2.66410685,0.00000000,0.00000000,0.77931440,1.49566841,-1.14773560,-4.82380438,0.74148899,-0.87363243,-1.12318611,-0.29396141,-1.12426639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:12.0,0,0
1252,0.00000000,0.00000000,0.00000000,0.00000000,2.57786274,0.00000000,0.00000000,0.44923019,2.02872515,-0.95435387,-9.54111576,0.76858193,-0.90916103,-1.27000797,-0.28283182,-1.13724625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:12.0,0,0
1253,0.00000000,0.00000000,0.00000000,0.00000000,2.19737339,0.00000000,0.00000000,0.20101137,1.90909708,-1.03720677,-9.22547340,0.78202730,-0.89096367,-1.60881674,-0.29044434,-1.17023051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:12.0,0,0
1254,0.00000000,0.00000000,0.00000000,0.00000000,2.06232667,0.00000000,0.00000000,0.31443593,2.06556606,-1.10435534,-11.83495426,0.78200942,-0.98216921,-1.93212092,-0.31695807,-1.23378861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:13.0,0,0
1255,0.00000000,0.00000000,0.00000000,0.00000000,2.55621409,0.00000000,0.00000000,0.57001400,1.67497957,-1.06689644,0.79671007,0.74451810,-0.72329968,-0.97077811,-0.27152696,-1.23727703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:13.0,0,0
1256,0.00000000,0.00000000,0.00000000,0.00000000,2.75188923,0.00000000,0.00000000,0.41061857,1.66548896,-1.13372397,-2.11180902,0.74891746,-0.73296124,-0.94294190,-0.27548006,-1.23879945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:13.0,0,0
1257,0.00000000,0.00000000,0.00000000,0.00000000,2.82541656,0.00000000,0.00000000,0.39145154,1.86302459,-1.12613702,-2.11180902,0.75244385,-0.75542569,-0.84205329,-0.31034875,-1.25686049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:13.0,0,0
1258,0.00000000,0.00000000,0.00000000,0.00000000,3.42779827,0.00000000,0.00000000,0.80043507,1.64626086,-1.16193032,0.00000000,0.76171511,-0.84650767,-1.17712080,-0.30171865,-1.23198509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:13.0,0,0
1259,0.00000000,0.00000000,0.00000000,0.00000000,2.57218266,0.00000000,0.00000000,0.90919137,1.65570557,-1.06689644,0.00000000,0.72571349,-0.82257438,-1.38671255,-0.27812535,-1.20034862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:14.0,0,0
1260,0.00000000,0.00000000,0.00000000,0.00000000,2.40125895,0.00000000,0.00000000,0.99867022,1.55608869,-1.13372397,-6.47016430,0.73145187,-0.81353372,-1.19114792,-0.28148204,-1.19773674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:14.0,0,0
1261,0.00000000,0.00000000,0.00000000,0.00000000,2.56245065,0.00000000,0.00000000,0.35212758,2.23421741,-0.97707713,-10.85729027,0.79865825,-0.90012038,-1.52354193,-0.32358915,-1.26106930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:14.0,0,0
1262,0.00000000,0.00000000,0.00000000,0.00000000,1.78653026,0.00000000,0.00000000,0.82166743,2.09781790,-0.90096319,-7.07531738,0.79731441,-0.84650767,-1.25711560,-0.24359795,-1.17849016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:14.0,0,0
1263,0.00000000,0.00000000,0.00000000,0.00000000,2.09807229,0.00000000,0.00000000,0.57001400,2.00767708,-0.84237945,-10.12389088,0.78527683,-0.79447830,-1.64492631,-0.22872859,-1.15610719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:14.0,0,0
1264,0.00000000,0.00000000,0.00000000,0.00000000,2.06435227,0.00000000,0.00000000,0.75690782,1.87832308,-0.92393917,0.00000000,0.73442996,-0.63384420,-0.69422126,-0.25765008,-1.17390764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:15.0,0,0
1265,0.00000000,0.00000000,0.00000000,0.00000000,2.39704967,0.00000000,0.00000000,0.77931440,1.95536542,-1.08849490,0.00000000,0.74373996,-0.76587784,-0.73855853,-0.29700583,-1.22480643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:15.0,0,0
1266,0.00000000,0.00000000,0.00000000,0.00000000,3.03017521,0.00000000,0.00000000,0.50916708,2.10839105,-1.11895025,0.79671007,0.76355034,-0.86212599,-0.88573754,-0.31326726,-1.28852987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:15.0,0,0
1267,0.00000000,0.00000000,0.00000000,0.00000000,2.85261679,0.00000000,0.00000000,0.90919137,1.53737736,-1.06689644,-3.69301939,0.71337068,-0.75190014,-0.70905483,-0.22704676,-1.14980578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:15.0,0,0
1268,0.00000000,0.00000000,0.00000000,0.00000000,2.89592886,0.00000000,0.00000000,1.11302257,1.65570557,-1.03720677,-7.60094881,0.68508178,-0.69054073,-0.85635054,-0.21977694,-1.13288665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:15.0,0,0
1269,0.00000000,0.00000000,0.00000000,0.00000000,2.52941656,0.00000000,0.00000000,0.88749135,1.75818610,-1.05244946,0.00000000,0.71686810,-0.77095556,-0.97077811,-0.25470859,-1.17255509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:16.0,0,0
1270,0.00000000,0.00000000,0.00000000,0.00000000,2.62429595,0.00000000,0.00000000,0.57001400,2.29586935,-0.96958292,-10.37809277,0.81322378,-0.94135499,-1.41163957,-0.29992086,-1.24323475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:16.0,0,0
1271,0.00000000,0.00000000,0.00000000,0.00000000,1.76016283,0.00000000,0.00000000,0.82166743,2.21206474,-1.04511476,-9.22547340,0.82714623,-0.89096367,-1.72768259,-0.28320223,-1.26592374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:16.0,0,0
1272,0.00000000,0.00000000,0.00000000,0.00000000,2.10926795,0.00000000,0.00000000,0.90919137,2.08692122,-0.77934879,-10.85729027,0.79101390,-0.79447830,-1.52354193,-0.24861853,-1.20826125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:16.0,0,0
1273,0.00000000,0.00000000,0.00000000,0.00000000,1.94871950,0.00000000,0.00000000,0.80043507,1.96556878,-0.97707713,0.00000000,0.76755410,-0.65303814,-0.14390305,-0.24861853,-1.22312164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:16.0,0,0
1274,0.00000000,0.00000000,0.00000000,0.00000000,2.37616062,0.00000000,0.00000000,0.67261386,2.21206474,-0.95330793,0.00000000,0.79043829,-0.70886469,-0.67833769,-0.28571486,-1.26291132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:17.0,0,0
1275,0.00000000,0.00000000,0.00000000,0.00000000,2.33152080,0.00000000,0.00000000,0.75690782,2.22330713,-1.14773560,0.00000000,0.78961128,-0.79447830,-0.85635054,-0.33061898,-1.35077536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:17.0,0,0
1276,0.00000000,0.00000000,0.00000000,0.00000000,2.58357716,0.00000000,0.00000000,1.04492056,1.95027328,-1.15463924,-10.12389088,0.76543504,-0.86470509,-1.29652190,-0.29795963,-1.32481050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:17.0,0,0
1277,0.00000000,0.00000000,0.00000000,0.00000000,2.54522681,0.00000000,0.00000000,1.35363054,1.92963231,-1.11169016,-2.11180902,0.79825360,-0.77095556,-1.04135239,-0.27440980,-1.29186201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:17.0,0,0
1278,0.00000000,0.00000000,0.00000000,0.00000000,2.74803329,0.00000000,0.00000000,1.32939219,1.98673892,-1.06689644,-2.11180902,0.76850474,-0.81353372,-1.16392517,-0.27596802,-1.29635704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:17.0,0,0
1279,0.00000000,0.00000000,0.00000000,0.00000000,2.68289924,0.00000000,0.00000000,0.77931440,2.35848522,-0.96958292,0.00000000,0.85621774,-0.90916103,-1.52354193,-0.30747730,-1.35405862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:18.0,0,0
1280,0.00000000,0.00000000,0.00000000,0.00000000,1.96083784,0.00000000,0.00000000,0.80043507,2.42782402,-1.05970967,-10.61712360,0.87292039,-0.95039564,-1.43723547,-0.35161644,-1.44043422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:18.0,0,0
1281,0.00000000,0.00000000,0.00000000,0.00000000,1.86284351,0.00000000,0.00000000,0.93100983,2.30735016,-1.06689644,-10.12389088,0.88320607,-0.93619132,-1.28285944,-0.30208567,-1.41043162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:18.0,0,0
1282,0.00000000,0.00000000,0.00000000,0.00000000,1.84735644,0.00000000,0.00000000,0.57001400,2.21206474,-1.13372397,0.00000000,0.81851161,-0.75190014,-0.66338980,-0.28775546,-1.39691210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:18.0,0,0
1283,0.00000000,0.00000000,0.00000000,0.00000000,2.17961669,0.00000000,0.00000000,0.95441437,2.27337432,-1.01435375,0.00000000,0.80947512,-0.77095556,-0.64838594,-0.30034095,-1.39779878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:18.0,0,0
1284,0.00000000,0.00000000,0.00000000,0.00000000,2.14153099,0.00000000,0.00000000,0.41061857,2.45736122,-1.16193032,0.00000000,0.82379723,-0.90916103,-0.87154508,-0.34136826,-1.45624733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:19.0,0,0
1285,0.00000000,0.00000000,0.00000000,0.00000000,2.08110094,0.00000000,0.00000000,1.16061997,2.31849194,-1.35179782,-8.88282299,0.76798135,-1.01341510,-1.42404509,-0.39081067,-1.54091847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:19.0,0,0
1286,0.00000000,0.00000000,0.00000000,0.00000000,2.21015334,0.00000000,0.00000000,1.09019303,2.09781790,-1.16193032,0.79671007,0.78441870,-0.91808844,-1.19114792,-0.32369572,-1.47730899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:19.0,0,0
1287,0.00000000,0.00000000,0.00000000,0.00000000,2.42817378,0.00000000,0.00000000,1.25596309,2.11934638,-1.16869855,0.00000000,0.77512705,-0.90916103,-1.23033869,-0.31264800,-1.46352804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:19.0,0,0
1288,0.00000000,0.00000000,0.00000000,0.00000000,2.06557059,0.00000000,0.00000000,0.77931440,2.20121431,-1.08849490,-9.85246181,0.84131730,-1.03161263,-1.82000041,-0.33627206,-1.47508883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:19.0,0,0
1289,0.00000000,0.00000000,0.00000000,0.00000000,1.85249126,0.00000000,0.00000000,0.75690782,2.34723186,-1.20997477,-9.22547340,0.87916863,-1.10129488,-2.00920749,-0.37983832,-1.54342580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:20.0,0,0
1290,0.00000000,0.00000000,0.00000000,0.00000000,1.75696933,0.00000000,0.00000000,0.93100983,2.51631689,-1.27436268,-11.27213383,0.87819177,-1.13217068,-2.01989651,-0.41586459,-1.61465383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:20.0,0,0
1291,0.00000000,0.00000000,0.00000000,0.00000000,1.63691413,0.00000000,0.00000000,0.53022653,2.38146496,-1.13372397,0.00000000,0.83022147,-0.86470509,-0.87154508,-0.35172302,-1.55205989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:20.0,0,0
1292,0.00000000,0.00000000,0.00000000,0.00000000,1.86766541,0.00000000,0.00000000,0.33323720,2.41637421,-1.20997477,0.00000000,0.86164182,-0.91808844,-0.57148969,-0.34299618,-1.54590273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:20.0,0,0
1293,0.00000000,0.00000000,0.00000000,0.00000000,1.98634958,0.00000000,0.00000000,0.48952368,2.40457726,-1.22416973,0.00000000,0.84219205,-0.95039564,-1.02770102,-0.37004262,-1.56235862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:20.0,0,0
1294,0.00000000,0.00000000,0.00000000,0.00000000,2.21426535,0.00000000,0.00000000,1.11302257,2.39319372,-1.37197387,-2.11180902,0.77736545,-1.01341510,-1.29652190,-0.40910077,-1.62539053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:21.0,0,0
1295,0.00000000,0.00000000,0.00000000,0.00000000,2.29280901,0.00000000,0.00000000,1.37801647,2.29586935,-1.36545718,0.00000000,0.81436044,-1.00953817,-1.05495691,-0.36912128,-1.59802198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:11:21.0,0,0
