Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
218,0.00000000,0.00000000,0.00000000,-0.45793766,-0.27830577,-1.93133664,0.00801199,-1.17249167,2.16927290,-0.08068015,-4.38839006,1.73438597,1.65185833,-0.43254828,3.13062882,-1.15552497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:53.0,0,0
219,0.00000000,0.00000000,0.00000000,-0.54846966,-0.11412117,-1.92736554,0.00942868,-1.23749065,2.42450738,-0.11231761,-4.34745407,1.65622854,1.66591048,-0.43973833,3.21910858,-1.10355639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:54.0,0,0
220,0.00000000,0.00000000,0.00000000,-0.53995287,-0.17024137,-1.93138051,0.00831077,-1.22239757,2.16281319,-0.11842196,-4.36561728,1.30652928,1.78469098,-0.53731668,2.94358110,-1.06073511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:54.0,0,0
221,0.00000000,0.00000000,0.00000000,-0.66543055,-0.18883318,-1.95867801,0.01500946,-1.20933712,1.92663980,-0.07580817,-4.32362795,1.23255336,1.52920699,-0.56190836,2.51559591,-1.39133346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:54.0,0,0
222,0.00000000,0.00000000,0.00000000,-0.73318827,-0.01166208,-1.96526563,0.02194622,-0.99437368,2.66706324,-0.14552873,-4.20134354,1.18822861,1.18058264,-0.17980422,2.73096704,-1.23895121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:54.0,0,0
223,0.00000000,0.00000000,0.00000000,-1.27213597,0.18719621,-1.98278546,0.03754374,-0.96302664,3.20622873,-0.25696445,-4.28905487,1.13731909,1.60389709,0.10782786,2.78302908,-0.94907761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:54.0,0,0
224,0.00000000,0.00000000,0.00000000,-1.21437263,0.14611159,-1.97596502,0.00723988,-0.78010875,4.08549404,-0.26716009,-4.50580120,2.31566358,1.64260817,0.20069474,3.22129250,-0.65606010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:55.0,0,0
225,0.00000000,0.00000000,0.00000000,-0.79917574,-0.14117762,-1.98089361,0.01329013,-0.88133287,4.08049202,-0.20701335,-4.50607157,4.15026665,1.77252555,-0.06246092,3.95320296,-0.76579130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:55.0,0,0
226,0.00000000,0.00000000,0.00000000,-0.82796431,-0.29307139,-1.98125625,0.02545578,-1.04858744,3.94469476,-0.14096838,-4.50448513,5.54602432,1.34855950,-0.16520728,3.92405415,-0.90045786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:55.0,0,0
227,0.00000000,0.00000000,0.00000000,-0.70677412,-0.12041466,-1.98012364,0.00952139,-0.78235590,3.74273443,-0.13732940,-4.50030613,4.25753546,1.43005764,0.01719910,3.91745687,-0.82401681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:55.0,0,0
228,0.00000000,0.00000000,0.00000000,-0.78534019,0.13319702,-1.97976005,0.00565818,-0.39003724,1.85193920,0.04965585,-4.46376848,1.14421904,0.72249311,0.11038609,2.79377556,-1.06829858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:55.0,0,0
229,0.00000000,0.00000000,0.00000000,-1.38804340,0.05333836,-1.95871317,0.04802030,-0.11065383,2.08019876,0.15252610,-4.24052525,1.06279206,-0.05492747,0.29662472,2.60510826,-1.38236880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:56.0,0,0
230,0.00000000,0.00000000,0.00000000,-1.28204131,-0.01995009,-1.94878340,0.05487100,0.45505756,1.93509412,0.23550712,-4.34335566,1.20168900,-0.00223213,0.36952084,2.12567139,-1.69389176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:56.0,0,0
231,0.00000000,0.00000000,0.00000000,-1.01179373,-0.32996348,-1.97813702,0.10077609,-0.64650410,1.33880973,-0.13337433,-4.49163389,0.46209621,0.97413105,-0.31990546,1.50638580,-1.96792722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:56.0,0,0
232,0.00000000,0.00000000,0.00000000,-0.71013474,-0.16586863,-1.97926664,0.08093080,-0.61995304,1.77740788,-0.14987394,-4.49958611,0.37779906,1.22631919,-0.15794112,1.85868657,-1.76506305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:56.0,0,0
233,0.00000000,0.00000000,0.00000000,-0.62280214,-0.05517166,-1.97576904,0.05623354,-0.55843407,1.88813150,-0.16641040,-4.50222206,0.29606321,1.36348891,-0.05307524,1.83946788,-1.68653429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:56.0,0,0
234,0.00000000,0.00000000,0.00000000,-0.63965303,-0.05930279,-1.97080672,0.05487100,-0.56029320,1.89232063,-0.15692802,-4.50243664,0.26877224,1.43441010,-0.02669652,1.71902263,-1.67327356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:57.0,0,0
235,0.00000000,0.00000000,0.00000000,-0.63237357,-0.08917995,-1.97250223,0.06592751,-0.58501828,1.89116204,-0.16394201,-4.50247574,0.21696055,1.42524469,-0.04054088,1.61023903,-1.71043980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:57.0,0,0
236,0.00000000,0.00000000,0.00000000,-0.65423572,-0.14615402,-1.97071910,0.04819482,-0.62334228,1.87286723,-0.17841280,-4.50389576,0.19065993,1.37748718,-0.08028980,1.48235846,-1.74482965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:57.0,0,0
237,0.00000000,0.00000000,0.00000000,-0.48970518,0.00821231,-1.96062016,0.04478279,-0.49245581,2.13972616,-0.17215614,-4.50431347,0.16133472,1.54843438,0.09394591,1.72590303,-1.53266168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:57.0,0,0
238,0.00000000,0.00000000,0.00000000,-0.44248313,0.08059417,-1.95333362,0.03572180,-0.41788495,2.26648760,-0.18446535,-4.50467205,0.13100971,1.67275441,0.21291210,1.78121161,-1.42167974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:57.0,0,0
239,0.00000000,0.00000000,0.00000000,-0.43847188,0.07496227,-1.94978547,0.02376935,-0.39629251,2.29118586,-0.18561006,-4.50528812,0.10792953,1.69905424,0.24484436,1.71871328,-1.40769219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:58.0,0,0
240,0.00000000,0.00000000,0.00000000,-0.49135911,0.02114141,-1.95424950,0.03092823,-0.41645789,2.27950048,-0.19050911,-4.50476837,0.14079680,1.67178822,0.22655368,1.64759076,-1.53897381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:58.0,0,0
241,0.00000000,0.00000000,0.00000000,-1.18940353,-0.03222491,-1.97262251,0.08138437,-0.61624378,2.64852285,-0.20513904,-4.50190353,0.88388985,1.33427155,0.19542594,1.70766234,-1.78090882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:58.0,0,0
242,0.00000000,0.00000000,0.00000000,-0.89473331,0.06884840,-1.95978832,0.05109869,-0.54611439,3.09402847,-0.23433582,-4.49693203,0.92751092,1.48109531,0.30644804,2.07221556,-1.51651835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:58.0,0,0
243,0.00000000,0.00000000,0.00000000,-0.68729717,0.11230226,-1.93068862,0.03559197,-0.45400834,3.23419285,-0.23976928,-4.49493504,0.87362880,1.62739539,0.36085713,2.13778234,-1.43841672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:58.0,0,0
244,0.00000000,0.00000000,0.00000000,-0.60131675,0.10545230,-1.91212106,0.04058175,-0.43657994,3.24130630,-0.24758358,-4.49499750,0.83795118,1.67588484,0.34519711,2.07262421,-1.45157158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:59.0,0,0
245,0.00000000,0.00000000,0.00000000,-0.53525162,0.11842075,-1.90232491,0.03803167,-0.47276378,3.20172429,-0.24481803,-4.49754810,0.71598059,1.67870831,0.27421650,1.96382987,-1.48484254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:59.0,0,0
246,0.00000000,0.00000000,0.00000000,-0.13472408,0.07736784,-1.82643008,0.01471853,-0.62890112,2.95148468,-0.24383809,-4.50111008,0.10047494,1.56677961,0.00975812,1.65601766,-1.54507685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:59.0,0,0
247,0.00000000,0.00000000,0.00000000,0.41097188,0.21579865,-1.20128417,0.00540100,-0.57044405,3.17436266,-0.23580064,-4.49802589,-0.02571359,1.71710968,0.04163454,2.03136992,-1.21181118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:59.0,0,0
248,0.00000000,0.00000000,0.00000000,0.46749702,0.29463387,-1.02541018,0.00585436,-0.47984251,3.15368605,-0.23347113,-4.49698305,0.00511725,1.82727492,0.07583596,1.92325234,-1.13672018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:30:59.0,0,0
249,0.00000000,0.00000000,0.00000000,0.41704950,0.28527427,-1.05614436,0.00788754,-0.49701339,3.10162973,-0.24108444,-4.49944782,-0.01654289,1.79459512,0.05156489,1.80506456,-1.16312146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:00.0,0,0
250,0.00000000,0.00000000,0.00000000,0.04762615,0.21584585,-1.40501523,0.02283860,-0.61728966,3.10473490,-0.24001157,-4.49248981,0.20814356,1.54469621,0.06496021,1.79382706,-1.45721996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:00.0,0,0
251,0.00000000,0.00000000,0.00000000,-0.65427470,0.23315184,-1.89643455,0.04233746,-0.73816854,3.25750685,-0.25376007,-4.47911596,0.57556832,1.42792749,0.04566043,1.73805332,-1.44872069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:00.0,0,0
252,0.00000000,0.00000000,0.00000000,-0.39481667,0.36980462,-1.82257605,0.02817932,-0.59856278,3.56472921,-0.26948011,-4.45232630,0.59138530,1.60006320,0.17498109,2.00193882,-1.25619316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:00.0,0,0
253,0.00000000,0.00000000,0.00000000,-0.29747376,0.39519244,-1.78388739,0.02350071,-0.53088439,3.62052870,-0.27550483,-4.44027376,0.63084364,1.62570834,0.18212122,2.02810264,-1.22319376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:00.0,0,0
254,0.00000000,0.00000000,0.00000000,-0.25394732,0.32204589,-1.80422592,0.03054127,-0.54749048,3.54980850,-0.27681485,-4.44026375,0.63928676,1.59892452,0.11374536,1.92559123,-1.23284352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:01.0,0,0
255,0.00000000,0.00000000,0.00000000,-0.23690774,0.21742854,-1.82544994,0.03532544,-0.61839390,3.43845892,-0.27590141,-4.44700098,0.61257714,1.55871618,0.02011956,1.80907893,-1.25936246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:01.0,0,0
256,0.00000000,0.00000000,0.00000000,-0.27807781,0.12936005,-1.86264622,0.04893513,-0.65222794,3.32104969,-0.27431878,-4.44298029,0.58110976,1.59386241,-0.00030547,1.84505796,-1.17711854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:01.0,0,0
257,0.00000000,0.00000000,0.00000000,-0.14437060,0.26678491,-1.72295630,0.02971082,-0.52796972,3.56193447,-0.28095099,-4.41757154,0.55030632,1.72054398,0.10382681,2.01687145,-1.11992347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:01.0,0,0
258,0.00000000,0.00000000,0.00000000,-0.13414367,0.27170050,-1.67785299,0.01785159,-0.52870655,3.56046748,-0.27900687,-4.41926289,0.49266565,1.72977877,0.11242174,1.98599267,-1.13789129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:01.0,0,0
259,0.00000000,0.00000000,0.00000000,-0.16172177,0.21510911,-1.69026840,0.03486414,-0.57523811,3.47834539,-0.27441239,-4.43688202,0.47005433,1.68396342,0.07015731,1.87316883,-1.21718025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:02.0,0,0
260,0.00000000,0.00000000,0.00000000,-0.21424010,0.14537144,-1.72705841,0.02850185,-0.64329803,3.34061623,-0.27602187,-4.45305252,0.39044857,1.63563871,-0.00519285,1.72038937,-1.29248226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:02.0,0,0
261,0.00000000,0.00000000,0.00000000,-0.10361268,0.24887919,-1.63433170,0.02832371,-0.58843696,3.42495131,-0.27663144,-4.43470383,0.34256572,1.74603248,0.08470044,1.88976026,-1.15127420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:02.0,0,0
262,0.00000000,0.00000000,0.00000000,-0.05093228,0.32421076,-1.53962898,0.02214650,-0.52381337,3.36623240,-0.27429280,-4.42992210,0.25658208,1.83928466,0.12759098,1.86007929,-1.09855139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:02.0,0,0
263,0.00000000,0.00000000,0.00000000,-0.08343061,0.32773399,-1.56499314,0.01968595,-0.53958809,3.26388741,-0.27026683,-4.43714952,0.17148533,1.81785989,0.09741934,1.69935060,-1.17043555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:02.0,0,0
264,0.00000000,0.00000000,0.00000000,-0.09260450,0.26605272,-1.63444901,0.01963980,-0.63305998,3.14095068,-0.27283260,-4.45443535,0.13416079,1.74777889,0.00861892,1.55097210,-1.25372601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:03.0,0,0
265,0.00000000,0.00000000,0.00000000,-0.07402776,0.21848696,-1.68065310,0.02045937,-0.74455237,3.00508213,-0.27641836,-4.46734715,0.09212450,1.68083799,-0.08965546,1.41736341,-1.33502769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:03.0,0,0
266,0.00000000,0.00000000,0.00000000,0.10207891,0.35092494,-1.52508736,0.01434214,-0.71825325,3.08535123,-0.28012833,-4.45774460,0.00990624,1.82625461,-0.02136356,1.60684562,-1.12965572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:03.0,0,0
267,0.00000000,0.00000000,0.00000000,0.25243431,0.37863114,-1.34394455,0.00825465,-0.78183913,3.08948374,-0.28213546,-4.47452927,0.18627384,1.90645170,-0.05128502,1.58750463,-0.96565646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:03.0,0,0
268,0.00000000,0.00000000,0.00000000,0.29582006,0.34829581,-1.23779941,0.00943182,-0.86832356,2.93046498,-0.28264713,-4.48223114,1.25630260,1.90709186,-0.14494230,1.64002371,-0.91641653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:03.0,0,0
269,0.00000000,0.00000000,0.00000000,0.25114328,0.27851975,-1.16940999,0.01024688,-0.98722363,2.97803926,-0.27671835,-4.49069118,0.81743932,1.78311563,-0.23380668,1.80845749,-0.88759494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:04.0,0,0
270,0.00000000,0.00000000,0.00000000,0.16483770,0.15522315,-1.21555424,0.00623518,-1.07315981,2.75883532,-0.27665472,-4.49686193,0.97990614,1.76629078,-0.36576623,1.76062512,-0.87782443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:04.0,0,0
271,0.00000000,0.00000000,0.00000000,0.24158123,0.32402739,-1.31727934,0.00657115,-0.86764926,2.11578202,-0.25417379,-4.48246765,1.15544748,2.10518122,-0.23222187,1.43196654,-0.56591088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:04.0,0,0
272,0.00000000,0.00000000,0.00000000,0.26967433,0.47158018,-1.34355676,0.00568417,-0.71578240,1.81660664,-0.23140047,-4.47476625,0.81711185,2.15507746,-0.07704812,1.24064922,-0.58029437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:04.0,0,0
273,0.00000000,0.00000000,0.00000000,0.39964455,0.51051992,-1.25904870,0.01725808,-0.69641352,1.61603522,-0.22900826,-4.47724438,0.73502082,2.35527778,-0.06916174,1.24541986,-0.25820762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:04.0,0,0
274,0.00000000,0.00000000,0.00000000,0.58206189,0.70499218,-1.05546260,0.02905107,-0.70371479,1.61962569,-0.13936837,-4.47076225,0.51358294,2.44632292,-0.04478395,1.13045073,0.20967308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:05.0,0,0
275,0.00000000,0.00000000,0.00000000,0.54493552,0.78204525,-1.02753425,0.06012908,-0.61861712,1.47238886,-0.07990278,-4.45610809,0.26038918,2.46307588,-0.02601579,1.32501340,0.32252699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:05.0,0,0
276,0.00000000,0.00000000,0.00000000,0.70646107,0.90930301,-0.68623883,0.26844776,-0.45744196,1.88420224,0.01997647,-4.42848253,0.46541041,2.69907165,0.24139127,1.83726704,0.49498522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:05.0,0,0
277,0.00000000,0.00000000,0.00000000,0.69317371,0.89516646,-0.54625827,0.04290321,-0.55650145,2.69427681,-0.24773243,-4.45543003,0.04097109,2.32962132,0.50358665,2.08686590,-0.07557870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:05.0,0,0
278,0.00000000,0.00000000,0.00000000,0.50251734,0.64219218,-0.91041535,0.00727447,-0.89703822,3.16418886,-0.28611237,-4.45335197,0.71983224,2.10165048,0.62803948,2.13498497,-0.31024376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:05.0,0,0
279,0.00000000,0.00000000,0.00000000,0.45708656,0.59489155,-0.81909078,0.00490808,-0.84585357,3.57953048,-0.27809051,-4.31255007,1.17655885,2.16988826,1.27631879,3.19212294,-0.29149428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:06.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00801268,0.47675687,-0.29057533,0.01507964,-0.92835963,3.50999236,0.13541570,-3.77953863,1.81361580,0.21847202,1.36850739,2.88594675,0.46819875,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:06.0,0,0
281,0.00000000,0.00000000,0.00000000,0.81018400,0.18307562,0.54909456,0.01959048,-1.31881130,2.20543146,0.89465183,-3.65176821,1.04816580,0.62230885,1.73807919,1.91943097,1.17863035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:06.0,0,0
282,0.00000000,0.00000000,0.00000000,1.40170562,0.27065372,-0.25121605,-0.00525058,-0.76465535,1.74589431,0.26846188,-2.71017313,0.74358815,1.66108716,1.45621347,1.51991665,0.90163845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:06.0,0,0
283,0.00000000,0.00000000,0.00000000,0.25682533,0.53435016,-1.39897859,0.05509376,-0.72998214,1.94770241,-0.23408808,-2.51128578,0.36262447,1.87038374,1.78438175,1.44220293,0.62834018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:06.0,0,0
284,0.00000000,0.00000000,0.00000000,0.08677705,0.45356390,-1.33686566,0.07621799,-0.74757648,2.23605251,-0.22985065,-2.57758784,0.53611940,1.79005253,1.77553129,1.45942497,0.73585880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:07.0,0,0
285,0.00000000,0.00000000,0.00000000,0.13345462,0.52043575,-1.39720297,0.11926125,-0.75953513,1.87664175,-0.24010096,-2.58509970,0.15989652,1.94981623,1.22902954,1.02012634,0.62211603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:07.0,0,0
286,0.00000000,0.00000000,0.00000000,0.20118462,0.68765980,-1.42487168,0.18190883,-0.70648569,1.74948502,-0.22055471,-2.62919903,0.11044697,1.87354970,0.98749846,0.72979516,0.49805573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:07.0,0,0
287,0.00000000,0.00000000,0.00000000,0.21783699,0.72873580,-1.42074776,0.13184617,-0.72891784,1.72137713,-0.20335990,-2.62640429,0.14003426,1.69513893,1.02924824,0.58443826,0.45136005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:07.0,0,0
288,0.00000000,0.00000000,0.00000000,0.24466452,0.64811033,-1.25479507,0.05276176,-0.76899046,1.86388445,-0.20193438,-2.59102678,0.21111406,1.46597552,1.25506687,0.50018394,0.35809270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:07.0,0,0
289,0.00000000,0.00000000,0.00000000,0.16560866,0.49240190,-1.29890561,0.03880591,-0.87251067,1.85034740,-0.21942303,-2.68846917,0.17760792,1.41249514,1.10157609,0.28143126,0.23347299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:08.0,0,0
290,0.00000000,0.00000000,0.00000000,0.34632099,0.63203162,-1.16863787,0.08271465,-0.81496954,1.94898617,-0.23654790,-2.65935564,0.14172675,1.51306367,1.09101009,0.37550688,0.29809424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:08.0,0,0
291,0.00000000,0.00000000,0.00000000,0.43432224,0.68052346,-1.08812976,0.10624707,-0.78782308,1.95449436,-0.24080832,-2.66350436,0.12840772,1.56559479,1.16107368,0.33812398,0.35413077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:08.0,0,0
292,0.00000000,0.00000000,0.00000000,0.51547623,0.66992670,-1.02426434,0.10246693,-0.83289266,1.80791295,-0.23666817,-2.73843622,0.09622615,1.55668998,1.10190511,0.21178266,0.29646569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:08.0,0,0
293,0.00000000,0.00000000,0.00000000,0.53632975,0.59535968,-1.09736800,0.07516408,-0.92331296,1.46204042,-0.21211264,-2.85426617,0.04653573,1.57889378,0.95011538,0.01927748,0.20193014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:08.0,0,0
294,0.00000000,0.00000000,0.00000000,0.51550007,0.50065792,-1.25211036,0.02430184,-1.01796412,1.20175195,-0.21214285,-2.90442944,0.05679860,1.49993157,0.89088166,-0.04390505,0.15896288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:09.0,0,0
295,0.00000000,0.00000000,0.00000000,0.73943615,0.67982012,-1.12642193,0.05096209,-0.85553712,1.11851883,-0.17943425,-2.86580253,0.02299496,1.73272991,0.95498788,0.02491936,0.31718948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:09.0,0,0
296,0.00000000,0.00000000,0.00000000,0.80685341,0.74936438,-1.13379812,0.04331859,-0.82549620,0.99126565,-0.17630982,-2.85648155,0.02202253,1.72844183,0.98536849,-0.01056796,0.30116084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:09.0,0,0
297,0.00000000,0.00000000,0.00000000,0.73416603,0.72561055,-1.23052502,0.03018193,-0.85029459,0.85785526,-0.16473824,-2.89265108,0.02545618,1.66336584,0.96523118,-0.09717357,0.25970185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:09.0,0,0
298,0.00000000,0.00000000,0.00000000,0.65010953,0.67582828,-1.32134175,0.01846091,-0.89739704,0.76181507,-0.15737656,-2.92019224,0.03651031,1.54745030,0.95360231,-0.19963361,0.19698796,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:09.0,0,0
299,0.00000000,0.00000000,0.00000000,0.79018682,0.78815556,-1.21521628,0.02520848,-0.84123856,0.85951334,-0.15747419,-2.88062477,0.02646204,1.68655658,0.99141419,-0.04559797,0.30927613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:10.0,0,0
300,0.00000000,0.00000000,0.00000000,0.85613251,0.87453669,-1.15637887,0.03029937,-0.77739239,0.83190531,-0.13613716,-2.84539080,0.02575198,1.67721093,1.05576694,-0.04162261,0.28954798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:10.0,0,0
301,0.00000000,0.00000000,0.00000000,0.83814347,0.90230316,-1.11558914,0.03791427,-0.79014319,0.89222693,-0.12602524,-2.87240672,0.01054033,1.72036815,1.08457959,-0.06586406,0.36322728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:10.0,0,0
302,0.00000000,0.00000000,0.00000000,0.82204086,0.87280327,-1.15800333,0.03042758,-0.82155740,0.76152724,-0.10215898,-2.94424105,0.00289736,1.71713805,1.02416694,-0.19051847,0.28285739,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:10.0,0,0
303,0.00000000,0.00000000,0.00000000,0.86000580,0.79213637,-1.08812249,0.03759780,-0.91799128,0.67292410,-0.10859776,-3.04582596,-0.02246386,1.74020088,0.78441179,-0.17459521,0.40257972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:10.0,0,0
304,0.00000000,0.00000000,0.00000000,1.11248362,0.92673111,-0.69520348,0.10918856,-0.83390385,0.91648537,-0.10170522,-2.99118900,-0.00957234,1.89858711,0.84514618,0.32700872,0.74189895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:11.0,0,0
305,0.00000000,0.00000000,0.00000000,1.19669902,0.96430862,-0.43448895,0.30102709,-0.79638594,1.09922636,-0.13594973,-2.96064425,0.00945861,2.02420855,0.83379155,0.48393926,0.96565950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:11.0,0,0
306,0.00000000,0.00000000,0.00000000,1.17967713,0.92870182,-0.23748113,0.34003112,-0.83383965,0.96297926,-0.11206143,-3.00850749,-0.00170971,2.00618148,0.77878934,0.50562298,1.07177794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:11.0,0,0
307,0.00000000,0.00000000,0.00000000,1.13190651,0.86796468,-0.19356212,0.33352706,-0.87250066,0.82642663,-0.06031263,-3.04039526,-0.01042191,1.96710527,0.79429495,0.52792656,1.12497997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,15:31:11.0,0,0
