Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1115,0,0,0,-0.26590464,-0.57177049,-0.22257745,-0.74038541,-0.68445814,-0.56790465,-0.02853948,-0.82018667,-1.07860303,-0.90944493,-0.50717252,-1.02505052,-1.00206602,-1.22560763,-0.89269525,0.09411409,0,0,0,0,20:42.0,0,0
1116,0,0,0,0.20336497,-0.62899208,-0.52012533,-1.02594316,-0.80192947,-0.47276902,-0.28766459,-0.78492367,-1.01694787,-0.98558432,-0.76261991,-1.03433847,-1.1460911,-1.18464613,-0.8148644,0.02152816,0,0,0,0,20:42.0,0,0
1117,0,0,0,-0.20847403,-0.63072538,-0.18453412,-0.81071752,-0.71389115,-0.57640505,0.05840857,-0.68631262,-1.15010655,-0.96472186,-0.56818211,-1.08343148,-1.05045331,-1.15138316,-0.80002499,0.2433347,0,0,0,0,20:42.0,0,0
1118,0,0,0,-0.14456797,-0.6018731,-0.167873,-0.76259142,-0.67228395,-0.54514205,0.06594513,-0.65249676,-1.18145192,-0.93904072,-0.54008955,-1.10825872,-1.0465647,-1.13269877,-0.83388162,0.24221177,0,0,0,0,20:42.0,0,0
1119,0,0,0,-0.04607035,-0.59301019,-0.12152357,-0.77462715,-0.67660248,-0.52421772,0.05969742,-0.63937742,-1.17410684,-0.93170202,-0.5639177,-1.12977445,-1.09198153,-1.16293442,-0.89285177,0.2227075,0,0,0,0,20:43.0,0,0
1120,0,0,0,-0.11793271,-0.68058723,-0.16487834,-0.761558,-0.70819187,-0.59586543,0.05620327,-0.66345125,-1.25985193,-0.94855195,-0.54394877,-1.22600186,-1.10779142,-1.21087611,-0.96142507,0.20141762,0,0,0,0,20:43.0,0,0
1121,0,0,0,-0.14869338,-0.6935572,-0.17088394,-0.72861612,-0.73053735,-0.62609178,0.08726365,-0.71651566,-1.30625153,-0.93475229,-0.54892135,-1.27948904,-1.14581835,-1.25243545,-1.0134294,0.18864276,0,0,0,0,20:43.0,0,0
1122,0,0,0,-0.2158224,-0.49979585,-0.22129138,-0.60679775,-0.63743597,-0.5345943,0.22868697,-0.68547243,-1.27458131,-0.88243401,-0.46548918,-1.21874726,-1.08240271,-1.17509329,-0.96472025,0.31776714,0,0,0,0,20:43.0,0,0
1123,0,0,0,-0.17566486,-0.40278411,-0.19507892,-0.54872113,-0.62989795,-0.51272756,0.24676368,-0.7018677,-1.23190308,-0.85437071,-0.44190818,-1.21115983,-1.06424928,-1.12714267,-1.01106977,0.34618679,0,0,0,0,20:43.0,0,0
1124,0,0,0,-0.35594514,-0.50082248,-0.19543986,-0.54080611,-0.63913548,-0.55614728,0.33352289,-0.67566967,-1.0412991,-0.81550956,-0.47697183,-1.17118227,-1.08199692,-1.27950442,-0.98574352,0.34974703,0,0,0,0,20:44.0,0,0
1125,0,0,0,0.24959455,-0.40324727,0.2273317,-0.4409748,-0.68215126,-0.53510803,0.34110028,-0.72028583,-0.84969831,-0.78808808,-0.40942633,-1.17744362,-1.0665704,-1.22351742,-1.06665492,0.30079806,0,0,0,0,20:44.0,0,0
1126,0,0,0,-0.05086206,-0.39518115,0.10168994,-0.37834653,-0.60289049,-0.45085582,0.41945237,-0.68543923,-0.69687152,-0.72763419,-0.3925193,-1.01248813,-0.99202925,-1.16201675,-1.03231406,0.40089622,0,0,0,0,20:44.0,0,0
1127,0,0,0,-0.02637467,-0.38896927,0.16417313,-0.37534434,-0.57565141,-0.44887659,0.41246668,-0.7364915,-0.56180888,-0.74952728,-0.45278686,-0.86093074,-0.99686176,-1.19631755,-0.86882848,0.43099377,0,0,0,0,20:44.0,0,0
1128,0,0,0,-0.26159257,-0.33855769,0.10418663,-0.45003366,-0.59642577,-0.4372535,0.42788303,-0.77249944,-0.35798353,-0.67368484,-0.42090449,-0.71723717,-0.96182376,-1.12487435,-0.92280728,0.40428245,0,0,0,0,20:44.0,0,0
1129,0,0,0,-0.30639055,-0.26029715,0.07356116,-0.40651697,-0.63374859,-0.30483502,0.48736292,-0.84279299,-0.1193006,-0.6856786,-0.47144899,-0.59911764,-0.92238444,-1.10313952,-0.74833328,0.50146192,0,0,0,0,20:45.0,0,0
1130,0,0,0,-0.3977989,-0.25871527,0.067641,-0.33966404,-0.6059103,-0.28488687,0.54710269,-0.83269763,0.05050473,-0.6685704,-0.47767308,-0.51353765,-0.86850804,-1.03476083,-0.64489555,0.60949761,0,0,0,0,20:45.0,0,0
1131,0,0,0,-0.25541204,-0.06283167,0.22135481,-0.19515733,-0.50137889,-0.07078344,0.75603616,-0.79567707,0.32086554,-0.55768251,-0.41652688,-0.30209184,-0.7670095,-0.92896563,-0.54048222,0.65845507,0,0,0,0,20:45.0,0,0
1132,0,0,0,-0.2685819,-0.01897752,0.23737724,-0.13341492,-0.47880995,-0.00635132,0.82844067,-0.78945959,0.43214378,-0.53975737,-0.39686653,-0.1796453,-0.67067295,-0.85280561,-0.47004846,0.68752581,0,0,0,0,20:45.0,0,0
1133,0,0,0,-0.1137092,0.01872293,0.34593642,-0.08722985,-0.47874063,0.02530241,0.84226632,-0.81185704,0.49783403,-0.55585808,-0.40105984,-0.14965937,-0.63551486,-0.83650094,-0.45035884,0.65984786,0,0,0,0,20:45.0,0,0
1134,0,0,0,-0.0592388,0.02050158,0.37691331,-0.10442179,-0.53897709,0.01753155,0.77205288,-0.85697025,0.39618549,-0.58131063,-0.3862797,-0.19642659,-0.60638571,-0.78806645,-0.5668335,0.62742662,0,0,0,0,20:46.0,0,0
1135,0,0,0,-0.12316881,-0.0457285,0.37818336,-0.02323504,-0.42036754,-0.09883966,0.72560978,-0.83187038,0.33535007,-0.68708134,-0.42026824,-0.21855494,-0.59373796,-0.87238145,-0.34555867,0.70390087,0,0,0,0,20:46.0,0,0
1136,0,0,0,-0.03201294,0.03454939,0.46907589,-0.01482571,-0.4743017,-0.0376165,0.70619667,-0.84571075,0.25333408,-0.67345297,-0.37720379,-0.21790397,-0.57850182,-0.85422182,-0.42001951,0.66453516,0,0,0,0,20:46.0,0,0
1137,0,0,0,-0.05605147,0.00393998,0.50081128,-0.02306753,-0.51734507,-0.01263669,0.73382068,-0.87991446,0.3238368,-0.63842541,-0.40032065,-0.19522884,-0.60046881,-0.89590496,-0.42359075,0.61082268,0,0,0,0,20:46.0,0,0
1138,0,0,0,-0.03305471,-0.02924487,0.50666177,-0.02544659,-0.54847181,-0.05228592,0.66209501,-0.93701345,0.31445935,-0.68875486,-0.46152145,-0.21579319,-0.64470243,-0.93491971,-0.4672406,0.57865304,0,0,0,0,20:46.0,0,0
1139,0,0,0,0.08605137,0.01438682,0.5433858,-0.00541791,-0.53848672,-0.07414743,0.60062057,-0.90340513,-0.05464512,-0.78262496,-0.42397577,-0.34979817,-0.63126242,-0.92725825,-0.4045364,0.67205966,0,0,0,0,20:47.0,0,0
1140,0,0,0,0.01358942,-0.04872277,0.49178854,-0.0276695,-0.54443634,-0.15365717,0.51039922,-0.91447669,-0.28533456,-0.82235789,-0.43612054,-0.50744605,-0.66474456,-0.95682746,-0.50477523,0.60261124,0,0,0,0,20:47.0,0,0
1141,0,0,0,0.01517792,-0.09204468,0.50961673,-0.07921737,-0.61041987,-0.18832865,0.45263854,-0.95725352,-0.44603503,-0.83922982,-0.45971334,-0.60849911,-0.72223181,-1.02311027,-0.58628756,0.53630966,0,0,0,0,20:47.0,0,0
1142,0,0,0,-0.02569956,-0.17225045,0.47287181,-0.12084781,-0.65189534,-0.25509283,0.37929493,-1.00843954,-0.53993702,-0.88326818,-0.52486217,-0.68439716,-0.78702712,-1.1202085,-0.63258266,0.48408934,0,0,0,0,20:47.0,0,0
1143,0,0,0,0.00361349,-0.11265782,0.5005573,-0.10896038,-0.62399584,-0.2263456,0.42588922,-0.95640057,-0.57879829,-0.86746949,-0.46631908,-0.78524995,-0.75704473,-1.05701149,-0.69914889,0.41863301,0,0,0,0,20:47.0,0,0
1144,0,0,0,0.08148663,-0.20574154,0.4743768,-0.11761078,-0.62492681,-0.29507154,0.34202623,-1.02649033,-0.62760961,-0.9196232,-0.56064731,-0.78632998,-0.82922733,-1.15618443,-0.66761458,0.38565636,0,0,0,0,20:48.0,0,0
1145,0,0,0,0.28972059,-0.27643681,0.46471918,-0.19290671,-0.58549023,-0.34491765,0.29033488,-0.99416155,-0.74694282,-0.94269335,-0.55737281,-1.02643538,-0.93501335,-1.21826828,-0.89239258,0.18048021,0,0,0,0,20:48.0,0,0
1146,0,0,0,0.03848241,-0.34088829,0.37292972,-0.27187052,-0.71763784,-0.39148736,0.25056258,-1.01656544,-0.84526712,-0.96231127,-0.56677097,-0.92789817,-0.95623493,-1.21986914,-0.83129722,0.36386114,0,0,0,0,20:48.0,0,0
1147,0,0,0,0.12153597,-0.26931688,0.43739569,-0.22899291,-0.69248813,-0.3198078,0.33720818,-0.95593852,-0.85655749,-0.94260579,-0.51143497,-0.86331874,-0.91899055,-1.13120627,-0.76377714,0.44663838,0,0,0,0,20:48.0,0,0
1148,0,0,0,0.12631324,-0.26998785,0.43445259,-0.23566522,-0.68545657,-0.35031518,0.34499517,-0.95612156,-0.83397931,-0.9381175,-0.51053053,-0.86226743,-0.91448188,-1.10865366,-0.73630339,0.47999975,0,0,0,0,20:48.0,0,0
1149,0,0,0,0.12659,-0.29481781,0.40763152,-0.2647922,-0.70087332,-0.39242193,0.2961573,-0.97845232,-0.85637164,-0.9584552,-0.53795058,-0.88223481,-0.94020367,-1.1367929,-0.76724505,0.47717047,0,0,0,0,20:49.0,0,0
1150,0,0,0,0.04575729,-0.29889405,0.39085981,-0.32052267,-0.74682313,-0.42607024,0.26020572,-1.0119884,-0.83491021,-0.97445953,-0.55946028,-0.79643655,-0.94836986,-1.11531746,-0.69204289,0.47858265,0,0,0,0,20:49.0,0,0
1151,0,0,0,0.10820319,-0.16547832,0.47914165,-0.25171959,-0.68038028,-0.28992662,0.39490119,-0.97694367,-0.69436485,-0.91788715,-0.52247447,-0.66027063,-0.82247984,-1.0489198,-0.55149138,0.54551744,0,0,0,0,20:49.0,0,0
1152,0,0,0,0.02267365,-0.20413451,0.3986086,-0.22425252,-0.66036206,-0.34727493,0.3433257,-1.009655,-0.66987431,-0.95307201,-0.59345114,-0.66530889,-0.81987989,-1.08304083,-0.56907958,0.55212641,0,0,0,0,20:49.0,0,0
1153,0,0,0,-0.02023093,-0.24346641,0.3539739,-0.21564594,-0.65309548,-0.4111225,0.3328875,-0.98399085,-0.71897763,-0.914267,-0.57451594,-0.78884941,-0.85615313,-1.1524545,-0.68081158,0.47768578,0,0,0,0,20:49.0,0,0
1154,0,0,0,-0.06566866,-0.3100825,0.30588433,-0.2836408,-0.71011847,-0.46909192,0.25271302,-1.03782654,-0.77467567,-0.93896204,-0.63342983,-0.81370121,-0.9360581,-1.24704278,-0.77698129,0.41738945,0,0,0,0,20:50.0,0,0
1155,0,0,0,0.02536219,-0.17637865,0.34940141,-0.23724179,-0.65875304,-0.36427867,0.29157048,-1.0050087,-0.75279015,-0.88130766,-0.61243528,-0.75552189,-0.93689299,-1.16357899,-0.86956483,0.51853567,0,0,0,0,20:50.0,0,0
1156,0,0,0,0.08203156,-0.2163004,0.32351074,-0.28532413,-0.67825353,-0.43524835,0.33593199,-0.95476782,-0.73671985,-0.90613729,-0.56397414,-0.74825096,-0.91244817,-1.15580881,-0.65400875,0.51236194,0,0,0,0,20:50.0,0,0
1157,0,0,0,-0.07714291,-0.24795167,0.285694,-0.28460708,-0.69533825,-0.36400893,0.34192657,-1.01240706,-0.65294766,-0.86181432,-0.60236257,-0.62031192,-0.89252996,-1.1376096,-0.60648769,0.5036695,0,0,0,0,20:50.0,0,0
1158,0,0,0,-0.08375037,-0.26112023,0.28451738,-0.29020262,-0.71619743,-0.37249869,0.33969879,-1.03320563,-0.60615927,-0.85796899,-0.61818379,-0.56545228,-0.84818983,-1.09990919,-0.54904205,0.50110018,0,0,0,0,20:50.0,0,0
1159,0,0,0,-0.07733285,-0.20671134,0.31449288,-0.19828969,-0.61712253,-0.32317826,0.46623516,-0.95737714,-0.50136185,-0.81016511,-0.566616,-0.50524575,-0.72788507,-1.05842149,-0.36165032,0.56824946,0,0,0,0,20:51.0,0,0
1160,0,0,0,-0.07890965,-0.13205391,0.30049863,-0.15356885,-0.59770983,-0.30635586,0.42554477,-0.94721138,-0.45868862,-0.80006021,-0.5651257,-0.5450359,-0.75742304,-1.01721156,-0.5467245,0.57499635,0,0,0,0,20:51.0,0,0
1161,0,0,0,0.05586747,-0.17646535,0.38209075,-0.1822907,-0.64443427,-0.38042989,0.34686565,-0.95647347,-0.58050501,-0.85592848,-0.58122104,-0.68544978,-0.82927889,-1.12697327,-0.67529118,0.4224928,0,0,0,0,20:51.0,0,0
1162,0,0,0,-0.02540343,-0.28979331,0.2744768,-0.25673255,-0.68914646,-0.46795487,0.27871308,-0.98410201,-0.65184605,-0.88881731,-0.60882509,-0.72726798,-0.85794884,-1.09499037,-0.7079103,0.41789588,0,0,0,0,20:51.0,0,0
1163,0,0,0,0.05580749,-0.23540904,0.30589253,-0.22460748,-0.63485855,-0.45296279,0.34165016,-0.9214142,-0.63868755,-0.85153204,-0.54776382,-0.72130668,-0.82521474,-1.08263803,-0.64922315,0.48331937,0,0,0,0,20:51.0,0,0
1164,0,0,0,-0.00184255,-0.244637,0.28375366,-0.24802482,-0.64545721,-0.45024988,0.34049857,-0.93229002,-0.65244746,-0.84955758,-0.55182189,-0.7187593,-0.85372591,-1.12018991,-0.64979434,0.4962444,0,0,0,0,20:52.0,0,0
1165,0,0,0,-0.07719766,-0.3080045,0.23446748,-0.2959286,-0.68440658,-0.50069308,0.30375266,-0.96478528,-0.66457075,-0.85463798,-0.58116817,-0.73628235,-0.88333726,-1.16424394,-0.66837281,0.46394628,0,0,0,0,20:52.0,0,0
1166,0,0,0,-0.11351854,-0.35764182,0.19251749,-0.34172308,-0.73021293,-0.53089303,0.26131752,-0.98667294,-0.68126303,-0.86391383,-0.59101862,-0.72374594,-0.88825715,-1.14480972,-0.6755597,0.47399077,0,0,0,0,20:52.0,0,0
1167,0,0,0,-0.06699532,-0.28886506,0.22093679,-0.30081204,-0.67651087,-0.4807488,0.33357018,-0.94025689,-0.63160032,-0.82045895,-0.53550434,-0.68741572,-0.84687442,-1.09879017,-0.65928853,0.48887047,0,0,0,0,20:52.0,0,0
1168,0,0,0,-0.04563383,-0.28462118,0.24170811,-0.32428744,-0.70808131,-0.46362379,0.31795046,-0.95674634,-0.62424666,-0.80676901,-0.52494395,-0.66576076,-0.84170341,-1.10231578,-0.69555175,0.47041321,0,0,0,0,20:52.0,0,0
1169,0,0,0,-0.13653336,-0.38085234,0.17196928,-0.38448519,-0.74276173,-0.54126424,0.28653392,-0.99227244,-0.63505864,-0.83677673,-0.56775314,-0.69085187,-0.85191983,-1.1574825,-0.63999283,0.42038855,0,0,0,0,20:53.0,0,0
1170,0,0,0,-0.16969903,-0.42813638,0.14065635,-0.41637054,-0.7828927,-0.5738526,0.24880423,-1.02814257,-0.64045358,-0.86480629,-0.60776025,-0.69813782,-0.86801594,-1.18811238,-0.66069448,0.37773532,0,0,0,0,20:53.0,0,0
1171,0,0,0,-0.1236053,-0.34131527,0.18308903,-0.36239928,-0.72564197,-0.51075065,0.32204962,-0.97581702,-0.60385871,-0.83936203,-0.53857261,-0.65560395,-0.81557727,-1.11493504,-0.62121218,0.43126184,0,0,0,0,20:53.0,0,0
1172,0,0,0,-0.13381161,-0.34263945,0.17607127,-0.36839616,-0.72957456,-0.51206726,0.31403491,-0.97468764,-0.60613549,-0.83415288,-0.53172362,-0.65672588,-0.81093752,-1.1268605,-0.62527996,0.43964192,0,0,0,0,20:53.0,0,0
1173,0,0,0,-0.1781709,-0.393868,0.14169195,-0.40182251,-0.76135528,-0.54878479,0.28094605,-1.00668681,-0.62451243,-0.8558532,-0.56379575,-0.67967391,-0.83369625,-1.16943693,-0.63833529,0.40445215,0,0,0,0,20:53.0,0,0
1174,0,0,0,-0.20736341,-0.44029745,0.11188893,-0.43897599,-0.80326521,-0.58662081,0.23945504,-1.03901911,-0.65427601,-0.8869704,-0.59759533,-0.71452516,-0.86537546,-1.21872652,-0.67096055,0.36855471,0,0,0,0,20:54.0,0,0
1175,0,0,0,-0.16824298,-0.36902064,0.14220138,-0.38534501,-0.74277705,-0.53027028,0.31165797,-0.99227762,-0.6148448,-0.85618824,-0.54640037,-0.65727073,-0.81518245,-1.15410244,-0.63158625,0.430199,0,0,0,0,20:54.0,0,0
1176,0,0,0,-0.16541021,-0.37608781,0.14836323,-0.39495054,-0.75163817,-0.53196061,0.29459703,-0.98936224,-0.60950947,-0.8563838,-0.53876096,-0.65448189,-0.81081265,-1.17156303,-0.61552715,0.3862406,0,0,0,0,20:54.0,0,0
1177,0,0,0,-0.18262056,-0.40965509,0.11856353,-0.4121502,-0.76493907,-0.56063068,0.26348683,-1.01040637,-0.63624471,-0.87295139,-0.56219774,-0.68090123,-0.83484811,-1.19626546,-0.65359932,0.37653184,0,0,0,0,20:54.0,0,0
1178,0,0,0,-0.19410636,-0.45647487,0.10005242,-0.46134254,-0.80583447,-0.58733183,0.2038109,-1.04199755,-0.67100155,-0.9016096,-0.593898,-0.70520633,-0.86117518,-1.21766877,-0.68517607,0.32519189,0,0,0,0,20:54.0,0,0
1179,0,0,0,-0.10214569,-0.37101105,0.17861998,-0.41800913,-0.78851509,-0.50231028,0.26522321,-1.00454879,-0.64718854,-0.87228787,-0.5332126,-0.63621902,-0.80050743,-1.14741743,-0.65265161,0.40525272,0,0,0,0,20:55.0,0,0
1180,0,0,0,-0.1614369,-0.4208006,0.12305599,-0.42425916,-0.76312411,-0.55744576,0.24455152,-1.01012051,-0.66928083,-0.88245356,-0.54032451,-0.65566105,-0.79270202,-1.13959932,-0.63984686,0.40354231,0,0,0,0,20:55.0,0,0
1181,0,0,0,-0.15886649,-0.43033239,0.12278991,-0.4391737,-0.78539646,-0.55901217,0.21779869,-1.0195353,-0.69605947,-0.88793916,-0.54564118,-0.67160481,-0.80725139,-1.16629159,-0.67428052,0.38139614,0,0,0,0,20:55.0,0,0
1182,0,0,0,-0.17051494,-0.49006003,0.10804556,-0.47715837,-0.83241695,-0.59679854,0.17349063,-1.05040181,-0.71949226,-0.91501123,-0.58636791,-0.69636124,-0.8374902,-1.21862018,-0.69957668,0.33026579,0,0,0,0,20:55.0,0,0
1183,0,0,0,-0.22121686,-0.5419026,0.06904215,-0.52319807,-0.86650419,-0.62276334,0.13428076,-1.05450702,-0.75777286,-0.9324345,-0.59130365,-0.71056384,-0.84290409,-1.20641673,-0.71602505,0.33142367,0,0,0,0,20:55.0,0,0
1184,0,0,0,-0.17094769,-0.45343277,0.10528821,-0.47494441,-0.81085753,-0.56922203,0.19059025,-1.0231725,-0.73348057,-0.89793122,-0.54485613,-0.70054805,-0.82525158,-1.18885374,-0.72891456,0.33142367,0,0,0,0,20:56.0,0,0
1185,0,0,0,-0.1644827,-0.46427947,0.10228124,-0.47817338,-0.81536698,-0.579777,0.17122355,-1.03137302,-0.73449987,-0.90562791,-0.55839622,-0.70817441,-0.84011292,-1.21831501,-0.73060137,0.33515784,0,0,0,0,20:56.0,0,0
1186,0,0,0,-0.22478467,-0.52257967,0.04669294,-0.51397097,-0.84635246,-0.62671697,0.12535529,-1.058797,-0.77254224,-0.93155128,-0.59475911,-0.76377255,-0.87686902,-1.26965284,-0.77698505,0.27891371,0,0,0,0,20:56.0,0,0
1187,0,0,0,-0.24078582,-0.56925189,0.02961945,-0.54999477,-0.89106816,-0.66619259,0.08105371,-1.09551084,-0.80539417,-0.96383941,-0.63209867,-0.80789757,-0.93214297,-1.32614172,-0.81168777,0.24739833,0,0,0,0,20:56.0,0,0
1188,0,0,0,-0.20861049,-0.50822574,0.04870841,-0.51320803,-0.83834136,-0.63027328,0.13556927,-1.05022919,-0.78458893,-0.94122326,-0.59754574,-0.79013151,-0.91481042,-1.27561963,-0.80075121,0.30275935,0,0,0,0,20:56.0,0,0
1189,0,0,0,-0.24469255,-0.52766073,0.02912872,-0.51218373,-0.846434,-0.65233028,0.11695968,-1.05308115,-0.79375505,-0.94360441,-0.60556972,-0.80842584,-0.93716836,-1.29241693,-0.81936729,0.26661658,0,0,0,0,20:57.0,0,0
1190,0,0,0,-0.27184683,-0.55662471,0.00543962,-0.53257519,-0.8766951,-0.67782515,0.09147833,-1.07964265,-0.80485708,-0.9577595,-0.63557023,-0.82918757,-0.9686963,-1.33423841,-0.83570212,0.23781797,0,0,0,0,20:57.0,0,0
1191,0,0,0,-0.30601954,-0.60001421,-0.02500607,-0.56221801,-0.91015834,-0.70964307,0.05884571,-1.11129665,-0.82455999,-0.97629899,-0.67010027,-0.86493593,-1.00372303,-1.37912667,-0.86022663,0.20987029,0,0,0,0,20:57.0,0,0
1192,0,0,0,-0.30475345,-0.58210957,-0.02912479,-0.56194717,-0.90855217,-0.67982078,0.07532934,-1.08674967,-0.80919021,-0.96683794,-0.64972305,-0.82970238,-0.97661412,-1.32705688,-0.83994389,0.24702774,0,0,0,0,20:57.0,0,0
1193,0,0,0,-0.30265746,-0.57077789,-0.03360783,-0.55077106,-0.89803821,-0.69021422,0.07020608,-1.09714162,-0.81258935,-0.96983552,-0.65854782,-0.8539077,-1.00274742,-1.35751426,-0.86201125,0.22169307,0,0,0,0,20:57.0,0,0
1194,0,0,0,-0.31166691,-0.58823055,-0.0427275,-0.56074923,-0.90680075,-0.70098782,0.05315159,-1.10626209,-0.82176793,-0.97735459,-0.66982627,-0.872751,-1.0180999,-1.379107,-0.873716,0.21499424,0,0,0,0,20:58.0,0,0
1195,0,0,0,-0.34468302,-0.64006627,-0.07138884,-0.60084623,-0.94689542,-0.73285061,0.01354904,-1.13615692,-0.8436017,-1.0029192,-0.70963448,-0.90298027,-1.04973781,-1.42342424,-0.90023088,0.16637363,0,0,0,0,20:58.0,0,0
1196,0,0,0,-0.38113931,-0.68458682,-0.10153674,-0.63873589,-0.98516768,-0.76862949,-0.02479612,-1.16990232,-0.86960942,-1.03083944,-0.74793494,-0.94146031,-1.08830261,-1.46758223,-0.93421322,0.09792963,0,0,0,0,20:58.0,0,0
1197,0,0,0,-0.35551056,-0.61521953,-0.08350113,-0.5987885,-0.93654418,-0.72614062,0.02606119,-1.13166869,-0.84199572,-1.00753665,-0.70665991,-0.91043544,-1.05374086,-1.41415048,-0.90275556,0.16838266,0,0,0,0,20:58.0,0,0
1198,0,0,0,-0.37804303,-0.63052094,-0.09930336,-0.61014026,-0.94845653,-0.72953749,0.01364556,-1.13523638,-0.84586883,-1.01305056,-0.71386749,-0.91745937,-1.06067383,-1.42137146,-0.91361672,0.15930364,0,0,0,0,20:58.0,0,0
1199,0,0,0,-0.40121335,-0.6748178,-0.1254281,-0.63914335,-0.97887897,-0.76272267,-0.01970457,-1.16201246,-0.8689267,-1.03821456,-0.74578881,-0.95466077,-1.09408343,-1.46022964,-0.94032633,0.11497206,0,0,0,0,20:59.0,0,0
1200,0,0,0,-0.43691245,-0.7077024,-0.15056463,-0.66878009,-1.00888419,-0.79056871,-0.05113966,-1.19125462,-0.89202809,-1.05823338,-0.77538508,-0.98419875,-1.12015975,-1.49516428,-0.9640376,0.0822468,0,0,0,0,20:59.0,0,0
1201,0,0,0,-0.40634328,-0.62396777,-0.12530166,-0.62429214,-0.95463002,-0.73517734,0.01725442,-1.15014923,-0.85694307,-1.02259552,-0.72616047,-0.94369036,-1.07655442,-1.4338944,-0.94248354,0.13170244,0,0,0,0,20:59.0,0,0
1202,0,0,0,-0.43398812,-0.64812362,-0.14289767,-0.64296567,-0.97113073,-0.73904014,-0.01145929,-1.15302062,-0.84864295,-1.02264535,-0.73266864,-0.93975759,-1.0761559,-1.43420923,-0.94248009,0.121124,0,0,0,0,20:59.0,0,0
1203,0,0,0,-0.44500074,-0.67017555,-0.1557627,-0.65457833,-0.98273498,-0.76185358,-0.03181444,-1.17242849,-0.85846221,-1.03768873,-0.75520045,-0.96166259,-1.09478402,-1.46354079,-0.96506667,0.08335689,0,0,0,0,20:59.0,0,0
1204,0,0,0,-0.46943867,-0.7052862,-0.17606351,-0.67848921,-1.01621222,-0.78161353,-0.0560145,-1.19502997,-0.86785465,-1.06023371,-0.78360081,-0.98476535,-1.11403692,-1.50257063,-0.97584391,0.0603704,0,0,0,0,21:00.0,0,0
1205,0,0,0,-0.44124061,-0.62435424,-0.15143204,-0.63262594,-0.95937884,-0.71991986,0.01500894,-1.14323437,-0.8264426,-1.02437747,-0.72747004,-0.93473351,-1.05921805,-1.42526209,-0.94031292,0.12137496,0,0,0,0,21:00.0,0,0
1206,0,0,0,-0.45937532,-0.63316137,-0.16303405,-0.63318604,-0.95881671,-0.72212642,0.00956345,-1.14016604,-0.82412887,-1.02017868,-0.72428787,-0.92715544,-1.0575335,-1.42188358,-0.94280374,0.10200037,0,0,0,0,21:00.0,0,0
1207,0,0,0,-0.46930045,-0.64122808,-0.16429867,-0.64258873,-0.96888584,-0.73159093,0.00791354,-1.14120555,-0.82863581,-1.02572298,-0.72610766,-0.94125712,-1.06360245,-1.43521225,-0.95280159,0.08414621,0,0,0,0,21:00.0,0,0
1208,0,0,0,-0.48913345,-0.66720927,-0.19059077,-0.65347302,-0.97729152,-0.74518961,-0.00913844,-1.15683496,-0.83116853,-1.0440551,-0.75135702,-0.94930917,-1.0779947,-1.4591713,-0.95284849,0.08028343,0,0,0,0,21:00.0,0,0
1209,0,0,0,-0.50063413,-0.62081701,-0.16819829,-0.6425947,-0.97961313,-0.70944703,0.0511412,-1.10403752,-0.81075388,-0.99864805,-0.68411803,-0.89178413,-1.02419579,-1.36863196,-0.92699099,0.10872129,0,0,0,0,21:01.0,0,0
1210,0,0,0,-0.4465335,-0.61093748,-0.17516258,-0.61082923,-0.91771209,-0.71937412,0.03970807,-1.09487748,-0.81109631,-1.02042186,-0.68902141,-0.94404548,-1.04059982,-1.40128291,-0.93945396,0.10167003,0,0,0,0,21:01.0,0,0
1211,0,0,0,-0.4609485,-0.60842526,-0.1848246,-0.61762834,-0.92114604,-0.72052521,0.0317398,-1.0893575,-0.82638818,-1.01745367,-0.6798076,-0.95963097,-1.05006707,-1.40386248,-0.96684891,0.08168386,0,0,0,0,21:01.0,0,0
1212,0,0,0,-0.50709605,-0.64368117,-0.22288136,-0.63916206,-0.9398818,-0.7447896,0.00723171,-1.10587835,-0.83608085,-1.02557397,-0.6998533,-0.96672553,-1.06744373,-1.42363811,-0.98332393,0.05074622,0,0,0,0,21:01.0,0,0
1213,0,0,0,-0.54140967,-0.65532815,-0.24209869,-0.65489,-0.95071542,-0.73982519,0.01552426,-1.09071732,-0.82945192,-1.01705563,-0.68526894,-0.9410494,-1.04686928,-1.37986326,-0.97054529,0.06504702,0,0,0,0,21:01.0,0,0
1214,0,0,0,-0.50960326,-0.59527677,-0.21755247,-0.60664922,-0.89376712,-0.71397644,0.06022088,-1.05417728,-0.80253536,-0.98654908,-0.64402956,-0.93155605,-1.03175938,-1.37160254,-0.97409415,0.06621242,0,0,0,0,21:02.0,0,0
1215,0,0,0,-0.4995681,-0.59241694,-0.2047094,-0.61910808,-0.89981782,-0.7184236,0.059537,-1.04646873,-0.80164462,-0.97156441,-0.62271255,-0.93232596,-1.02654719,-1.35781765,-0.98619074,0.02416211,0,0,0,0,21:02.0,0,0
1216,0,0,0,-0.50689965,-0.63392407,-0.22625217,-0.64511496,-0.91006917,-0.74577248,0.02866322,-1.05865669,-0.81858355,-0.99157524,-0.64582539,-0.9551155,-1.04214811,-1.37620652,-1.00225317,-0.0044074,0,0,0,0,21:02.0,0,0
