Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
976,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00679976,0.16513528,0.87250686,0.35736999,0.28577518,0.76293796,0.36959368,0.10389498,0.64769787,0.11184628,0.51390874,0.25722817,0.24123946,0.50186676,0.00000000,0.00000000,0.00000000,0,15:09:04.0,0,0
977,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.01512633,0.17239816,0.86450422,0.35101181,0.31521794,0.77330714,0.39798966,0.12005341,0.67603618,0.13833643,0.55886757,0.67195541,0.25896162,0.40096664,0.00000000,0.00000000,0.00000000,0,15:09:04.0,0,0
978,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00737548,0.19251332,1.01876390,0.35939267,0.29967925,0.81707066,0.38765061,0.12435349,0.76640928,0.13900487,0.56001830,0.55088270,0.27160275,0.42434043,0.00000000,0.00000000,0.00000000,0,15:09:04.0,0,0
979,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00867150,0.18373427,0.98696256,0.36010522,0.30523267,0.82198697,0.38340813,0.13405396,0.76104128,0.13799576,0.55153519,0.50177538,0.26360625,0.44852382,0.00000000,0.00000000,0.00000000,0,15:09:05.0,0,0
980,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00719381,0.17079981,0.88447100,0.35736999,0.29137221,0.76506293,0.37677300,0.10184930,0.65941989,0.11078415,0.50818801,0.28972623,0.24137589,0.49059516,0.00000000,0.00000000,0.00000000,0,15:09:05.0,0,0
981,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00405066,0.17785820,0.88339043,0.35324326,0.31780407,0.78139538,0.39378804,0.11637948,0.68889266,0.13492312,0.55675226,0.72109145,0.26003483,0.35955971,0.00000000,0.00000000,0.00000000,0,15:09:05.0,0,0
982,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02045908,0.19405001,1.02779210,0.35799217,0.30464378,0.82928008,0.40332562,0.13293174,0.78331715,0.15105361,0.57379061,0.59323889,0.26083976,0.37394002,0.00000000,0.00000000,0.00000000,0,15:09:05.0,0,0
983,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01093014,0.18634610,0.99578714,0.36887333,0.31602132,0.83358026,0.40754354,0.13552387,0.77469814,0.14460999,0.56431210,0.51940852,0.24990173,0.41869351,0.00000000,0.00000000,0.00000000,0,15:09:05.0,0,0
984,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00169212,0.17548312,0.89475363,0.35920879,0.29963297,0.77002263,0.39370781,0.10900166,0.65585023,0.12851374,0.51978356,0.29636395,0.24283539,0.40299422,0.00000000,0.00000000,0.00000000,0,15:09:06.0,0,0
985,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00556019,0.16819070,0.84323311,0.34611103,0.31057939,0.75923622,0.38646495,0.11504164,0.62403053,0.14037067,0.54252350,0.62112713,0.26912788,0.37365210,0.00000000,0.00000000,0.00000000,0,15:09:06.0,0,0
986,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02015283,0.18513708,1.00757277,0.35808083,0.30678803,0.82495636,0.39727885,0.13229725,0.76849353,0.14415422,0.57470483,0.54477060,0.26217145,0.36957327,0.00000000,0.00000000,0.00000000,0,15:09:06.0,0,0
987,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01542838,0.18732415,0.99141389,0.35879585,0.31106728,0.82043469,0.40215975,0.13140155,0.74922484,0.14180577,0.54294848,0.51229763,0.24413700,0.40949121,0.00000000,0.00000000,0.00000000,0,15:09:06.0,0,0
988,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01332938,0.17400050,0.89401108,0.35004687,0.28847319,0.76098740,0.38096857,0.10089628,0.64392048,0.13039832,0.50566322,0.30066815,0.24409294,0.52467126,0.00000000,0.00000000,0.00000000,0,15:09:06.0,0,0
989,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02237617,0.18231304,0.93024176,0.33996582,0.30547789,0.79679048,0.39557040,0.12419891,0.73199528,0.12585580,0.57538790,0.75706160,0.27047575,0.35056514,0.00000000,0.00000000,0.00000000,0,15:09:07.0,0,0
990,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01578990,0.17864411,0.97779387,0.35891256,0.30533254,0.81275821,0.39545938,0.13459316,0.74024475,0.15320557,0.56209749,0.52949977,0.26036176,0.39998481,0.00000000,0.00000000,0.00000000,0,15:09:07.0,0,0
991,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02066111,0.18592179,0.97219670,0.36768278,0.30513769,0.80900013,0.39974749,0.12475419,0.72287357,0.13447405,0.53229624,0.45989701,0.24816976,0.45682138,0.00000000,0.00000000,0.00000000,0,15:09:07.0,0,0
992,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01809001,0.17326985,0.88505358,0.35520029,0.28847319,0.74670023,0.38408527,0.09101854,0.61615884,0.11819303,0.50156242,0.28247261,0.24288230,0.51167583,0.00000000,0.00000000,0.00000000,0,15:09:07.0,0,0
993,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04583107,0.20379518,1.06748068,0.35305002,0.29193842,0.83989942,0.39190599,0.12865639,0.83129430,0.14365947,0.59276551,0.77596283,0.28580886,0.39011362,0.00000000,0.00000000,0.00000000,0,15:09:07.0,0,0
994,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03479322,0.18636270,1.01523399,0.35976940,0.30800328,0.82910073,0.39780754,0.13535929,0.78096789,0.15566310,0.57376146,0.65981716,0.26629108,0.43173546,0.00000000,0.00000000,0.00000000,0,15:09:08.0,0,0
995,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03426032,0.18050081,0.98437858,0.36833379,0.31654632,0.80279946,0.40638685,0.11974838,0.73946756,0.14471185,0.54893297,0.48147413,0.26626322,0.51684386,0.00000000,0.00000000,0.00000000,0,15:09:08.0,0,0
996,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03055566,0.17618328,0.90451479,0.36250436,0.30191991,0.76002330,0.39247435,0.10243486,0.64166099,0.13052391,0.50872767,0.32281759,0.24173965,0.50379133,0.00000000,0.00000000,0.00000000,0,15:09:08.0,0,0
997,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.06416440,0.20767349,1.11567140,0.35885581,0.31582364,0.85800546,0.40275168,0.13753650,0.86351740,0.16142491,0.59525859,0.79562271,0.28173038,0.37039021,0.00000000,0.00000000,0.00000000,0,15:09:08.0,0,0
998,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05174529,0.19565986,1.06006241,0.35675591,0.31573808,0.84850019,0.39602605,0.14310461,0.82160044,0.16740680,0.59272438,0.73173839,0.28417620,0.48255229,0.00000000,0.00000000,0.00000000,0,15:09:08.0,0,0
999,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04129781,0.18608801,1.00719166,0.36552966,0.31829780,0.82548589,0.41601408,0.12745397,0.76490849,0.14225811,0.56241578,0.51782691,0.26583940,0.49751362,0.00000000,0.00000000,0.00000000,0,15:09:09.0,0,0
1000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03399707,0.17589884,0.92746472,0.37112987,0.30456808,0.77722269,0.38942569,0.11030784,0.67362654,0.13339046,0.50905693,0.36606252,0.25549793,0.51072055,0.00000000,0.00000000,0.00000000,0,15:09:09.0,0,0
1001,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.06727081,0.21066746,1.11622560,0.36811090,0.31730962,0.85810101,0.40700173,0.13154285,0.86946613,0.15721762,0.58122540,0.82027668,0.26651004,0.39530638,0.00000000,0.00000000,0.00000000,0,15:09:09.0,0,0
1002,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05779085,0.19976594,1.05555415,0.36655578,0.30520591,0.83241147,0.39840907,0.13086243,0.80566549,0.15641619,0.58257818,0.72406310,0.27826092,0.46839672,0.00000000,0.00000000,0.00000000,0,15:09:09.0,0,0
1003,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05394017,0.18998887,1.00764680,0.36419788,0.31983700,0.82849771,0.39423314,0.12619546,0.75718397,0.13506165,0.56476438,0.53086132,0.26341033,0.49460915,0.00000000,0.00000000,0.00000000,0,15:09:09.0,0,0
1004,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04467387,0.16613647,0.91307992,0.36733335,0.30571294,0.77094716,0.38573074,0.11624227,0.66826886,0.14284547,0.53258616,0.36310694,0.26112550,0.49794391,0.00000000,0.00000000,0.00000000,0,15:09:10.0,0,0
1005,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05255668,0.19557497,1.08687508,0.36501700,0.31814381,0.86135906,0.41301984,0.13705660,0.84701645,0.14910536,0.57722318,0.78974336,0.27308828,0.36417943,0.00000000,0.00000000,0.00000000,0,15:09:10.0,0,0
1006,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04962117,0.19067772,1.02414131,0.36251229,0.31381205,0.82294416,0.41125655,0.12401590,0.76128262,0.13607179,0.55748647,0.67122024,0.26691532,0.45575914,0.00000000,0.00000000,0.00000000,0,15:09:10.0,0,0
1007,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05611417,0.18112074,0.98617649,0.35443458,0.30304319,0.79984343,0.39907879,0.11351373,0.71872801,0.13352962,0.53646469,0.49952120,0.25774410,0.46953067,0.00000000,0.00000000,0.00000000,0,15:09:10.0,0,0
1008,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04484902,0.15604824,0.88801676,0.33581322,0.28066778,0.75926340,0.37916920,0.10037638,0.63127363,0.14435028,0.52280706,0.32719019,0.26483530,0.54035395,0.00000000,0.00000000,0.00000000,0,15:09:10.0,0,0
1009,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05871658,0.18410702,1.08449066,0.35346028,0.30962726,0.84888923,0.40450969,0.13984251,0.83484405,0.16371697,0.57940525,0.75013793,0.28439224,0.40550053,0.00000000,0.00000000,0.00000000,0,15:09:11.0,0,0
1010,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04641305,0.18315089,1.03346646,0.36425275,0.31023115,0.83109260,0.40270317,0.12637703,0.79431391,0.13645977,0.56767434,0.67017847,0.27007347,0.46664089,0.00000000,0.00000000,0.00000000,0,15:09:11.0,0,0
1011,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04546346,0.17103320,0.96056128,0.36451575,0.30941498,0.78517944,0.40151891,0.11596253,0.69889516,0.12342104,0.52241337,0.44780862,0.25583372,0.47666118,0.00000000,0.00000000,0.00000000,0,15:09:11.0,0,0
1012,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04391940,0.15176255,0.87954599,0.34268874,0.28186786,0.74026799,0.38108820,0.09455031,0.60471982,0.11554372,0.50311613,0.29606915,0.24776550,0.53092378,0.00000000,0.00000000,0.00000000,0,15:09:11.0,0,0
1013,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.06295331,0.19143593,1.09318352,0.35690507,0.30558643,0.83520150,0.39545938,0.12854795,0.82810575,0.14155874,0.57052583,0.76953614,0.27913252,0.42074275,0.00000000,0.00000000,0.00000000,0,15:09:11.0,0,0
1014,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.06046493,0.18470207,1.05423832,0.36062327,0.30306134,0.83014315,0.39113063,0.12548026,0.80548221,0.14886932,0.55941981,0.71423787,0.27771387,0.48066124,0.00000000,0.00000000,0.00000000,0,15:09:12.0,0,0
1015,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05011934,0.16070251,0.96353877,0.35380915,0.30110547,0.79174256,0.39490947,0.11754046,0.71868914,0.14016359,0.53067243,0.47843325,0.25980011,0.50972867,0.00000000,0.00000000,0.00000000,0,15:09:12.0,0,0
1016,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04119878,0.15126532,0.88461751,0.35534731,0.28547546,0.75324470,0.38216850,0.10029244,0.63145638,0.13429964,0.50574994,0.29653773,0.25844792,0.54741973,0.00000000,0.00000000,0.00000000,0,15:09:12.0,0,0
1017,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05429947,0.18103421,1.09824705,0.36466572,0.31014457,0.84361392,0.40638018,0.13235903,0.84590918,0.14355224,0.56287104,0.75488961,0.27602893,0.40576455,0.00000000,0.00000000,0.00000000,0,15:09:12.0,0,0
1018,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04715724,0.17374678,1.04053116,0.36614281,0.30955610,0.81931907,0.40029016,0.12514913,0.79755795,0.14271370,0.57186645,0.68624914,0.25519833,0.43038711,0.00000000,0.00000000,0.00000000,0,15:09:12.0,0,0
1019,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04864345,0.16991968,0.96663064,0.37076336,0.29922834,0.77159959,0.39370832,0.09502264,0.69800180,0.12725449,0.52070105,0.45578384,0.24805591,0.46974239,0.00000000,0.00000000,0.00000000,0,15:09:13.0,0,0
1020,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04502007,0.15391877,0.87369031,0.35193098,0.26513183,0.71916318,0.36780095,0.08266139,0.60522443,0.10545332,0.49150404,0.28593990,0.24984699,0.51386541,0.00000000,0.00000000,0.00000000,0,15:09:13.0,0,0
1021,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.06047073,0.17860667,1.06691921,0.35665914,0.29317904,0.81126207,0.38827848,0.11158605,0.80916589,0.14626886,0.55960143,0.74938941,0.27816874,0.38769105,0.00000000,0.00000000,0.00000000,0,15:09:13.0,0,0
1022,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05193172,0.16180539,0.97945607,0.34975418,0.29517454,0.77980721,0.37731862,0.10885130,0.72833699,0.13573214,0.54964334,0.62028503,0.27168885,0.46565810,0.00000000,0.00000000,0.00000000,0,15:09:13.0,0,0
1023,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04430062,0.14980590,0.93103212,0.35360855,0.28477773,0.75931102,0.38463306,0.09925815,0.67239499,0.13510124,0.51985979,0.41100034,0.25600269,0.44368988,0.00000000,0.00000000,0.00000000,0,15:09:13.0,0,0
1024,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02786469,0.13255730,0.83888012,0.34172866,0.26617807,0.71477437,0.36365065,0.08515678,0.58088726,0.11735634,0.48649469,0.24479198,0.24938804,0.46767390,0.00000000,0.00000000,0.00000000,0,15:09:14.0,0,0
1025,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04187512,0.15877664,1.03866684,0.36011633,0.30815551,0.79757589,0.39433017,0.11659626,0.77314544,0.12966476,0.53818721,0.63216949,0.26064244,0.36629963,0.00000000,0.00000000,0.00000000,0,15:09:14.0,0,0
1026,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03925639,0.15764026,0.97476804,0.35540795,0.30236837,0.77248818,0.39014873,0.10279362,0.72265542,0.12549308,0.52413523,0.57158524,0.25608614,0.38122782,0.00000000,0.00000000,0.00000000,0,15:09:14.0,0,0
1027,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03834910,0.15133482,0.90386432,0.35507420,0.29025719,0.73203695,0.38471821,0.08732414,0.62718600,0.11690424,0.50568694,0.35328391,0.23601544,0.45657444,0.00000000,0.00000000,0.00000000,0,15:09:14.0,0,0
1028,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03102590,0.13599862,0.80804825,0.34575909,0.27897739,0.68664724,0.36607298,0.08221427,0.53121614,0.11275589,0.48403099,0.36081883,0.24874964,0.42164427,0.00000000,0.00000000,0.00000000,0,15:09:14.0,0,0
1029,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04554415,0.16550337,1.02536035,0.35609749,0.29933402,0.77980721,0.38170573,0.10249133,0.75315839,0.13953079,0.53418678,0.65123373,0.26312196,0.38246772,0.00000000,0.00000000,0.00000000,0,15:09:15.0,0,0
1030,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04366157,0.16016352,1.00285244,0.34519494,0.29586348,0.77845323,0.39306086,0.10754196,0.74130201,0.13297558,0.55077064,0.59235942,0.26045358,0.41617933,0.00000000,0.00000000,0.00000000,0,15:09:15.0,0,0
1031,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03982870,0.14418963,0.89758456,0.34695897,0.27649215,0.73172420,0.37921709,0.08712827,0.63675034,0.12189380,0.50952590,0.36257806,0.24905869,0.48797843,0.00000000,0.00000000,0.00000000,0,15:09:15.0,0,0
1032,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02959190,0.12716419,0.81747222,0.34681499,0.29553866,0.71150428,0.37206954,0.09737432,0.58271742,0.13161537,0.52190554,0.59118932,0.26252422,0.33019727,0.00000000,0.00000000,0.00000000,0,15:09:15.0,0,0
1033,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04068257,0.15667091,1.02664387,0.34750986,0.30071819,0.78886086,0.39186308,0.10798886,0.78190798,0.13775602,0.53949028,0.63130331,0.25332105,0.37692320,0.00000000,0.00000000,0.00000000,0,15:09:15.0,0,0
1034,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03828226,0.15661758,1.00696540,0.35961556,0.30465075,0.79500139,0.39308119,0.11807972,0.76838791,0.14292257,0.55475533,0.58382577,0.25898486,0.40357429,0.00000000,0.00000000,0.00000000,0,15:09:16.0,0,0
1035,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02619910,0.14199907,0.90170342,0.35605428,0.28482541,0.73652172,0.39552432,0.09332798,0.65888000,0.11554251,0.50214624,0.35851482,0.24425125,0.45445722,0.00000000,0.00000000,0.00000000,0,15:09:16.0,0,0
1036,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02102097,0.13789067,0.81951410,0.35466260,0.31899107,0.71780491,0.39077294,0.10451838,0.58506423,0.13205761,0.51127332,0.53673387,0.25596359,0.38230681,0.00000000,0.00000000,0.00000000,0,15:09:16.0,0,0
1037,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03343382,0.16030785,1.01875329,0.36094061,0.30719078,0.78084487,0.40337986,0.10620503,0.76712686,0.12445822,0.53575927,0.59499216,0.25072315,0.40141129,0.00000000,0.00000000,0.00000000,0,15:09:16.0,0,0
1038,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03015541,0.16091228,0.99733984,0.37063920,0.30775338,0.77934355,0.40218303,0.10539875,0.74630189,0.11925771,0.53981179,0.55159718,0.25453708,0.39638296,0.00000000,0.00000000,0.00000000,0,15:09:16.0,0,0
1039,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02319876,0.14624101,0.89360332,0.36332878,0.28679103,0.72398072,0.38459125,0.09013006,0.63444573,0.11032978,0.49844709,0.32387474,0.25237402,0.47891551,0.00000000,0.00000000,0.00000000,0,15:09:17.0,0,0
1040,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01855515,0.14493294,0.83001566,0.34801838,0.29406592,0.71410388,0.37265489,0.09056628,0.59268516,0.13480288,0.51077932,0.61124849,0.25925174,0.29417336,0.00000000,0.00000000,0.00000000,0,15:09:17.0,0,0
1041,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03504686,0.15948303,0.98189777,0.36199197,0.29334718,0.75779861,0.38633287,0.09480410,0.71038556,0.12189545,0.52570009,0.51375443,0.25114697,0.39649680,0.00000000,0.00000000,0.00000000,0,15:09:17.0,0,0
1042,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03488115,0.16342801,0.96799004,0.35372838,0.30547789,0.75763929,0.39675447,0.09327479,0.70116955,0.11949451,0.52115017,0.48451367,0.24989106,0.39064720,0.00000000,0.00000000,0.00000000,0,15:09:17.0,0,0
1043,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02653586,0.14225392,0.86521846,0.35040042,0.27427086,0.69733912,0.38046959,0.07339440,0.60087556,0.11353730,0.47748387,0.28729334,0.24024339,0.40882912,0.00000000,0.00000000,0.00000000,0,15:09:17.0,0,0
1044,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03925807,0.16916126,1.01159430,0.34772587,0.29682353,0.77492058,0.40825477,0.09619833,0.77875727,0.12656695,0.54905218,0.77738452,0.25321421,0.29849237,0.00000000,0.00000000,0.00000000,0,15:09:18.0,0,0
1045,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03419472,0.16345498,0.96408510,0.36003482,0.29306701,0.74220443,0.39248163,0.08580859,0.71075112,0.12927896,0.51707882,0.58938140,0.25848022,0.34922570,0.00000000,0.00000000,0.00000000,0,15:09:18.0,0,0
1046,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03544785,0.16348787,0.94073170,0.35508204,0.27587721,0.73259294,0.38096857,0.08029890,0.68627405,0.10085021,0.49750176,0.44460171,0.24425125,0.42847258,0.00000000,0.00000000,0.00000000,0,15:09:18.0,0,0
1047,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03264728,0.12499105,0.84887600,0.34305114,0.24104522,0.69019783,0.36909527,0.06659186,0.58662701,0.10265677,0.46121049,0.26816279,0.22890128,0.44346535,0.00000000,0.00000000,0.00000000,0,15:09:18.0,0,0
1048,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04885237,0.16396104,1.06060529,0.34360981,0.24749504,0.75714701,0.39981037,0.08325782,0.82133508,0.11882432,0.51520848,0.75314319,0.26771751,0.30542189,0.00000000,0.00000000,0.00000000,0,15:09:18.0,0,0
1049,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.04039844,0.16359249,1.00486481,0.36016712,0.25403291,0.73813140,0.38527027,0.07335507,0.77099460,0.10478248,0.48705795,0.69025463,0.25493121,0.36812404,0.00000000,0.00000000,0.00000000,0,15:09:19.0,0,0
1050,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03730093,0.15285033,0.95843738,0.34787038,0.21914528,0.70603532,0.37029225,0.05355693,0.72720867,0.08695736,0.47936663,0.49574041,0.23758505,0.41142830,0.00000000,0.00000000,0.00000000,0,15:09:19.0,0,0
1051,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02979425,0.14084435,0.86843246,0.33397532,0.19868453,0.65759385,0.36324435,0.03720669,0.63749194,0.08392161,0.45448166,0.32726067,0.22660956,0.43956840,0.00000000,0.00000000,0.00000000,0,15:09:19.0,0,0
1052,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.05834257,0.20206758,1.08244312,0.36306706,0.30552837,0.78563106,0.40524790,0.11120705,0.83370501,0.12917189,0.55599684,0.80439997,0.20864646,-0.01193118,0.00000000,0.00000000,0.00000000,0,15:09:19.0,0,0
1053,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03987521,0.17058504,1.01783681,0.35169736,0.27432358,0.75393599,0.39005664,0.07506355,0.78321743,0.13150817,0.50966769,0.67916912,0.23693240,0.08949783,0.00000000,0.00000000,0.00000000,0,15:09:19.0,0,0
1054,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03195002,0.16235626,0.94234020,0.34842220,0.25715676,0.71492255,0.38215506,0.06292144,0.70010799,0.12024377,0.46082735,0.45849976,0.22348575,0.17559992,0.00000000,0.00000000,0.00000000,0,15:09:20.0,0,0
1055,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00108089,0.14777167,0.85743225,0.32000607,0.22274533,0.69056147,0.36782765,0.03854528,0.56652945,0.12233081,0.37247479,0.28205681,0.18913123,0.19997837,0.00000000,0.00000000,0.00000000,0,15:09:20.0,0,0
1056,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03489899,0.17058876,1.03865457,0.34640220,0.27116665,0.75618303,0.41007426,0.07608052,0.77313447,0.13999276,0.49801001,0.66378826,0.23933333,0.09294198,0.00000000,0.00000000,0.00000000,0,15:09:20.0,0,0
1057,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.02719878,0.15999275,0.97888869,0.34837168,0.24616501,0.72451901,0.38652185,0.05969974,0.73360842,0.12764555,0.48717809,0.60203731,0.23933333,0.13797350,0.00000000,0.00000000,0.00000000,0,15:09:20.0,0,0
1058,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01419099,0.14980577,0.90426075,0.35192907,0.24073900,0.70730340,0.36722994,0.06052811,0.65223765,0.10881305,0.44378883,0.38309532,0.22490241,0.23004887,0.00000000,0.00000000,0.00000000,0,15:09:20.0,0,0
1059,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00789519,0.13031958,0.82600492,0.34276408,0.24963118,0.66653562,0.37636951,0.05420227,0.60651213,0.11748777,0.46960834,0.59094679,0.23687501,0.20648484,0.00000000,0.00000000,0.00000000,0,15:09:21.0,0,0
1060,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01121747,0.14659221,0.98908663,0.34493262,0.26754296,0.73452383,0.38585457,0.07370237,0.74595439,0.11262046,0.49464977,0.57916474,0.23891525,0.30287522,0.00000000,0.00000000,0.00000000,0,15:09:21.0,0,0
1061,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01346241,0.14507796,0.96222353,0.35248211,0.25876024,0.72476017,0.38049224,0.06917739,0.72970903,0.11427318,0.48403099,0.53874552,0.23603547,0.26466319,0.00000000,0.00000000,0.00000000,0,15:09:21.0,0,0
1062,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01466992,0.12038055,0.85567832,0.34549332,0.22274533,0.66146642,0.37332463,0.04585535,0.62573928,0.10014171,0.44126377,0.33304405,0.22213930,0.33162010,0.00000000,0.00000000,0.00000000,0,15:09:21.0,0,0
1063,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01645279,0.14849617,0.99060678,0.34675598,0.25102332,0.74728036,0.38898793,0.08031664,0.80537021,0.12034582,0.52561498,0.82046300,0.25784236,0.21285583,0.00000000,0.00000000,0.00000000,0,15:09:21.0,0,0
1064,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01506779,0.14348632,0.98450887,0.35122484,0.26821887,0.74508125,0.38170573,0.08081482,0.76478457,0.13472000,0.51532364,0.64872772,0.25775599,0.24057099,0.00000000,0.00000000,0.00000000,0,15:09:22.0,0,0
1065,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01596783,0.14181761,0.95345837,0.34375274,0.26147553,0.73398018,0.38651341,0.07448395,0.73821479,0.12581404,0.49221826,0.53176033,0.25067499,0.30125824,0.00000000,0.00000000,0.00000000,0,15:09:22.0,0,0
1066,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01683567,0.12246507,0.85831881,0.33850795,0.22236794,0.68014854,0.35760474,0.04691921,0.63946038,0.11551144,0.46392336,0.33978754,0.23279558,0.34405357,0.00000000,0.00000000,0.00000000,0,15:09:22.0,0,0
1067,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.03101785,0.15735778,1.06330693,0.35051280,0.25848788,0.77362794,0.38765061,0.08998548,0.84860891,0.14586464,0.53735596,0.79380643,0.26919234,0.24116890,0.00000000,0.00000000,0.00000000,0,15:09:22.0,0,0
