Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1469,0.00000000,0.00000000,0.00000000,-4.82697916,-2.10362101,-2.22639704,2.38640213,-1.02689934,-1.13781571,-0.21223643,11.39614677,-0.32351235,4.09541225,8.62563896,1.74067700,-0.89752889,-2.63872981,2.61097956,-3.06360435,0.00000000,0.00000000,0.00000000,0,17:19:11.0,0,0
1470,0.00000000,0.00000000,0.00000000,-4.82489347,-2.11265349,-2.17317605,2.44139385,-1.00147796,-1.15713322,-0.05198594,11.49012089,-0.27952170,4.23202562,8.73366165,1.82748485,-0.83454096,-2.63469982,2.64681745,-3.06635880,0.00000000,0.00000000,0.00000000,0,17:19:12.0,0,0
1471,0.00000000,0.00000000,0.00000000,-4.82474613,-2.11329269,-2.18952751,2.46568346,-0.96915054,-1.15165412,-0.11748720,11.43364525,-0.29921141,4.16725874,8.68038464,1.75011373,-0.91060555,-2.63661194,2.63354397,-3.06469607,0.00000000,0.00000000,0.00000000,0,17:19:12.0,0,0
1472,0.00000000,0.00000000,0.00000000,-4.82164669,-2.12147593,-2.22846818,2.37124276,-0.98864460,-1.13497865,-0.22198680,11.32611084,-0.31797150,4.08685684,8.57431221,1.64419878,-1.02115154,-2.64222145,2.58154750,-3.07526493,0.00000000,0.00000000,0.00000000,0,17:19:12.0,0,0
1473,0.00000000,0.00000000,0.00000000,-4.82179451,-2.12101340,-2.20454478,2.42691755,-0.99173933,-1.14956355,-0.16411206,11.38274479,-0.31414029,4.17071009,8.63039207,1.75342202,-0.89182657,-2.63784218,2.60771966,-3.05758667,0.00000000,0.00000000,0.00000000,0,17:19:12.0,0,0
1474,0.00000000,0.00000000,0.00000000,-4.82067680,-2.12012839,-2.18481255,2.41429257,-0.98739451,-1.16254759,-0.10259462,11.46948624,-0.29639918,4.23169708,8.68981457,1.77965248,-0.88856876,-2.63107681,2.60969973,-3.04510117,0.00000000,0.00000000,0.00000000,0,17:19:12.0,0,0
1475,0.00000000,0.00000000,0.00000000,-4.81873322,-2.11457944,-2.19980907,2.36503530,-0.98030281,-1.15233982,-0.15174329,11.36974716,-0.30272701,4.16290760,8.61934280,1.70454192,-0.97554719,-2.63475895,2.58481884,-3.06452417,0.00000000,0.00000000,0.00000000,0,17:19:13.0,0,0
1476,0.00000000,0.00000000,0.00000000,-4.82078171,-2.11123085,-2.22299433,2.38926435,-1.00129008,-1.14377713,-0.26860911,11.27653694,-0.32429755,4.08355284,8.50212479,1.60360312,-1.09985900,-2.63501215,2.50542498,-3.07676697,0.00000000,0.00000000,0.00000000,0,17:19:13.0,0,0
1477,0.00000000,0.00000000,0.00000000,-4.82193851,-2.10246634,-2.17206883,2.38673353,-0.99879563,-1.16408563,-0.08076312,11.42266464,-0.28941149,4.23109150,8.65936375,1.78812027,-0.90174758,-2.61691236,2.56330299,-3.02422714,0.00000000,0.00000000,0.00000000,0,17:19:13.0,0,0
1478,0.00000000,0.00000000,0.00000000,-4.82106876,-2.09115243,-2.18036103,2.31041479,-1.00823593,-1.15831006,-0.06858856,11.39869690,-0.28293866,4.19338942,8.63628769,1.76418138,-0.94833213,-2.61419082,2.55149174,-3.00079632,0.00000000,0.00000000,0.00000000,0,17:19:13.0,0,0
1479,0.00000000,0.00000000,0.00000000,-4.81914663,-2.07868981,-2.19890881,2.29742384,-1.04652023,-1.15329981,-0.17889351,11.29772472,-0.30689663,4.07110262,8.53548622,1.66588402,-1.06600881,-2.60645771,2.50523853,-2.99483943,0.00000000,0.00000000,0.00000000,0,17:19:13.0,0,0
1480,0.00000000,0.00000000,0.00000000,-4.82218599,-2.07447028,-2.22360015,2.26909447,-1.06345940,-1.14479530,-0.20891394,11.27404213,-0.31091475,4.01205969,8.52687168,1.71203780,-0.98623896,-2.60234571,2.51671529,-2.97524309,0.00000000,0.00000000,0.00000000,0,17:19:14.0,0,0
1481,0.00000000,0.00000000,0.00000000,-4.82389784,-2.07707620,-2.15730762,2.37740541,-1.03325820,-1.14548159,-0.05345932,11.38072014,-0.27961835,4.03115129,8.61820793,1.79996347,-0.92806697,-2.59423232,2.55450702,-2.98037291,0.00000000,0.00000000,0.00000000,0,17:19:14.0,0,0
1482,0.00000000,0.00000000,0.00000000,-4.82253742,-2.09102011,-2.15112829,2.39400768,-0.99818051,-1.14831114,-0.12010563,11.38922215,-0.30019271,4.00128841,8.62215424,1.75121665,-0.98457718,-2.60583067,2.55326223,-3.02478313,0.00000000,0.00000000,0.00000000,0,17:19:14.0,0,0
1483,0.00000000,0.00000000,0.00000000,-4.82451963,-2.08843470,-2.18306375,2.40216684,-0.98966527,-1.13365412,-0.21121259,11.27166748,-0.31858024,3.90145874,8.51981354,1.65006995,-1.08305168,-2.61077571,2.51893520,-3.05165267,0.00000000,0.00000000,0.00000000,0,17:19:14.0,0,0
1484,0.00000000,0.00000000,0.00000000,-4.82590580,-2.10103226,-2.17327189,2.46580696,-0.94591868,-1.15085733,-0.12673767,11.30855751,-0.31826520,3.95820808,8.59113693,1.76927054,-0.92160916,-2.61736107,2.58649302,-3.02219367,0.00000000,0.00000000,0.00000000,0,17:19:14.0,0,0
1485,0.00000000,0.00000000,0.00000000,-4.82670689,-2.10266209,-2.13787079,2.46632385,-0.92496258,-1.16440749,-0.06371080,11.40044403,-0.29177871,4.00888681,8.65882969,1.80348253,-0.90926254,-2.61512160,2.60027862,-3.03498316,0.00000000,0.00000000,0.00000000,0,17:19:15.0,0,0
1486,0.00000000,0.00000000,0.00000000,-4.82716084,-2.10588503,-2.15297246,2.45378327,-0.92581618,-1.14699221,-0.12519820,11.29783440,-0.30542141,3.94394875,8.57082176,1.72833526,-0.98822546,-2.61915803,2.57575798,-3.05879259,0.00000000,0.00000000,0.00000000,0,17:19:15.0,0,0
1487,0.00000000,0.00000000,0.00000000,-4.82631636,-2.10679364,-2.18872452,2.43536401,-0.93116295,-1.14828706,-0.24455799,11.21602535,-0.33080763,3.88769102,8.48803616,1.62612569,-1.09263980,-2.62139320,2.53031659,-3.07046413,0.00000000,0.00000000,0.00000000,0,17:19:15.0,0,0
1488,0.00000000,0.00000000,0.00000000,-4.82631779,-2.09980917,-2.16454840,2.42999411,-0.93864161,-1.15805185,-0.07096393,11.33915806,-0.30644199,3.99046946,8.61594486,1.78569221,-0.91286051,-2.61002946,2.59402013,-3.00496292,0.00000000,0.00000000,0.00000000,0,17:19:15.0,0,0
1489,0.00000000,0.00000000,0.00000000,-4.82443762,-2.10879302,-2.16059804,2.47611737,-0.89998358,-1.15798664,-0.06394752,11.32785702,-0.30192864,3.96925807,8.61081886,1.77468562,-0.92577618,-2.61563039,2.60211372,-3.01720166,0.00000000,0.00000000,0.00000000,0,17:19:15.0,0,0
1490,0.00000000,0.00000000,0.00000000,-4.82361221,-2.11079168,-2.16603470,2.44582510,-0.89283562,-1.15444815,-0.16362157,11.30223083,-0.31559709,3.95059586,8.56509209,1.69553304,-1.01580763,-2.61616302,2.56109238,-3.07021570,0.00000000,0.00000000,0.00000000,0,17:19:16.0,0,0
1491,0.00000000,0.00000000,0.00000000,-4.82255554,-2.09347892,-2.17303824,2.48477697,-0.95101875,-1.14715862,-0.23737291,11.21202946,-0.32755709,3.93294096,8.48938656,1.71850801,-0.99040085,-2.59382176,2.52386856,-3.04018927,0.00000000,0.00000000,0.00000000,0,17:19:16.0,0,0
1492,0.00000000,0.00000000,0.00000000,-4.82224607,-2.08071876,-2.14281225,2.48903298,-0.94034958,-1.17071962,-0.02524557,11.34344673,-0.29180151,4.00587034,8.61337852,1.82851458,-0.89512962,-2.58234239,2.57375956,-2.94197035,0.00000000,0.00000000,0.00000000,0,17:19:16.0,0,0
1493,0.00000000,0.00000000,0.00000000,-4.82133865,-2.07407808,-2.14940977,2.39465475,-0.95408124,-1.15242827,-0.03583977,11.35226440,-0.29134160,3.95622611,8.60980129,1.78715408,-0.96172249,-2.58609939,2.53911781,-2.92206001,0.00000000,0.00000000,0.00000000,0,17:19:16.0,0,0
1494,0.00000000,0.00000000,0.00000000,-4.82115126,-2.06789780,-2.17205524,2.31730890,-0.99540520,-1.14853442,-0.13718072,11.26746178,-0.31359550,3.88518238,8.52076340,1.69617772,-1.06647861,-2.59169412,2.50267792,-2.96903419,0.00000000,0.00000000,0.00000000,0,17:19:16.0,0,0
1495,0.00000000,0.00000000,0.00000000,-4.82804823,-2.07460499,-2.14107704,2.50153732,-0.96505803,-1.16620910,-0.05938566,11.34329796,-0.31011754,3.93681908,8.60673809,1.82978940,-0.90354335,-2.58650994,2.53514624,-3.02537107,0.00000000,0.00000000,0.00000000,0,17:19:17.0,0,0
1496,0.00000000,0.00000000,0.00000000,-4.82705450,-2.11097860,-2.13793969,2.54574299,-0.84558976,-1.15517437,0.01611625,11.34120941,-0.27845529,3.94591093,8.64726639,1.82430625,-0.89833593,-2.60607815,2.60887837,-3.03386211,0.00000000,0.00000000,0.00000000,0,17:19:17.0,0,0
1497,0.00000000,0.00000000,0.00000000,-4.82635307,-2.12018204,-2.14712429,2.55797005,-0.83618766,-1.15442443,-0.08373758,11.31708336,-0.29656520,3.96277142,8.59838104,1.78958106,-0.99852145,-2.62698126,2.55232692,-3.04065013,0.00000000,0.00000000,0.00000000,0,17:19:17.0,0,0
1498,0.00000000,0.00000000,0.00000000,-4.82782030,-2.12821102,-2.12189698,2.59116602,-0.83304071,-1.15580559,-0.16373947,11.28692818,-0.30589095,3.98709774,8.55259323,1.70508516,-1.08701801,-2.62601113,2.50202751,-3.11825371,0.00000000,0.00000000,0.00000000,0,17:19:17.0,0,0
1499,0.00000000,0.00000000,0.00000000,-4.82374763,-2.13711357,-2.10213494,2.65085244,-0.77780008,-1.17110217,-0.00024541,11.35670280,-0.27320504,4.06919813,8.65497494,1.88431811,-0.86380219,-2.62851524,2.59588909,-3.04863977,0.00000000,0.00000000,0.00000000,0,17:19:17.0,0,0
1500,0.00000000,0.00000000,0.00000000,-4.82391739,-2.13643169,-2.10815859,2.64263606,-0.77555078,-1.17243481,-0.00278139,11.37181282,-0.27628621,4.05960989,8.65959263,1.86004114,-0.88779187,-2.63606167,2.59304380,-3.07668424,0.00000000,0.00000000,0.00000000,0,17:19:18.0,0,0
1501,0.00000000,0.00000000,0.00000000,-4.82352638,-2.13873935,-2.14175582,2.64221120,-0.76461208,-1.15288651,-0.09994265,11.31726265,-0.29985422,4.02768469,8.60220909,1.75135779,-0.98840129,-2.64040732,2.55575991,-3.11542702,0.00000000,0.00000000,0.00000000,0,17:19:18.0,0,0
1502,0.00000000,0.00000000,0.00000000,-4.82443285,-2.14685202,-2.14349389,2.59981680,-0.75665420,-1.17408550,-0.07142876,11.36755371,-0.29705149,4.09636021,8.65384388,1.85766387,-0.83875465,-2.64356232,2.60973358,-3.18550873,0.00000000,0.00000000,0.00000000,0,17:19:18.0,0,0
1503,0.00000000,0.00000000,0.00000000,-4.82436228,-2.14564896,-2.09984660,2.70821428,-0.72726786,-1.17647398,0.03455628,11.45185471,-0.25748363,4.18042040,8.74087906,1.91875482,-0.78449678,-2.64816713,2.63105869,-3.17881346,0.00000000,0.00000000,0.00000000,0,17:19:18.0,0,0
1504,0.00000000,0.00000000,0.00000000,-4.82696390,-2.14500475,-2.13263941,2.67464638,-0.74006963,-1.16498482,-0.00113336,11.40053368,-0.26701602,4.15288353,8.68369675,1.83389759,-0.86074769,-2.65276933,2.60768580,-3.16288209,0.00000000,0.00000000,0.00000000,0,17:19:18.0,0,0
1505,0.00000000,0.00000000,0.00000000,-4.82752323,-2.14071608,-2.17309856,2.54676628,-0.80520475,-1.13890553,-0.09161161,11.36974716,-0.28667819,4.11493874,8.62169361,1.71917844,-0.97740364,-2.65096164,2.54872918,-3.13972569,0.00000000,0.00000000,0.00000000,0,17:19:19.0,0,0
1506,0.00000000,0.00000000,0.00000000,-4.82736397,-2.13969755,-2.12499332,2.63144684,-0.79161054,-1.16952622,0.07134380,11.52877045,-0.24846318,4.26837826,8.77693462,1.91652656,-0.75682211,-2.63305807,2.59059954,-3.10879755,0.00000000,0.00000000,0.00000000,0,17:19:19.0,0,0
1507,0.00000000,0.00000000,0.00000000,-4.82462025,-2.13513613,-2.11693525,2.62243652,-0.80776668,-1.17188370,0.07432067,11.48986053,-0.24499325,4.25021696,8.75868225,1.89077318,-0.80106282,-2.62909484,2.57802272,-3.12140512,0.00000000,0.00000000,0.00000000,0,17:19:19.0,0,0
1508,0.00000000,0.00000000,0.00000000,-4.82321835,-2.13681555,-2.14657998,2.54387188,-0.86612958,-1.15910971,-0.00842363,11.41578293,-0.26870584,4.16884804,8.65138435,1.76907706,-0.92750645,-2.64028931,2.53277493,-3.13177252,0.00000000,0.00000000,0.00000000,0,17:19:19.0,0,0
1509,0.00000000,0.00000000,0.00000000,-4.82284403,-2.14665818,-2.18437457,2.44305992,-0.98188061,-1.15414298,-0.05737156,11.48329353,-0.30245471,4.16677761,8.64839935,1.74595118,-0.88422298,-2.66371226,2.52667975,-3.16202497,0.00000000,0.00000000,0.00000000,0,17:19:19.0,0,0
1510,0.00000000,0.00000000,0.00000000,-4.82717085,-2.15190935,-2.16589069,2.38566256,-1.02244687,-1.16669440,0.07407065,11.59016800,-0.30024874,4.24457836,8.72795486,1.77359331,-0.82458997,-2.67764401,2.51616240,-3.19681454,0.00000000,0.00000000,0.00000000,0,17:19:20.0,0,0
1511,0.00000000,0.00000000,0.00000000,-4.82844543,-2.14677787,-2.18074608,2.39786100,-1.02400827,-1.16159081,0.01507719,11.55800056,-0.31429183,4.20555210,8.68672657,1.69011593,-0.89612901,-2.68001342,2.47254205,-3.23947191,0.00000000,0.00000000,0.00000000,0,17:19:20.0,0,0
1512,0.00000000,0.00000000,0.00000000,-4.82720757,-2.14134192,-2.21072245,2.37706709,-1.04514575,-1.14933896,-0.10584916,11.49676895,-0.34242925,4.14876127,8.59522915,1.55629873,-1.01644933,-2.68405890,2.39773607,-3.26989317,0.00000000,0.00000000,0.00000000,0,17:19:20.0,0,0
1513,0.00000000,0.00000000,0.00000000,-4.82651186,-2.14148974,-2.19834375,2.37295556,-1.04596448,-1.14709592,-0.02495234,11.56238556,-0.33467105,4.24125290,8.67480278,1.68654037,-0.85813242,-2.68222618,2.43510437,-3.27081299,0.00000000,0.00000000,0.00000000,0,17:19:20.0,0,0
1514,0.00000000,0.00000000,0.00000000,-4.82329559,-2.13955212,-2.19505954,2.40188599,-1.04681611,-1.15157378,-0.03365956,11.59243965,-0.33072352,4.24874640,8.68110180,1.65515375,-0.89223599,-2.68396974,2.41396046,-3.27355862,0.00000000,0.00000000,0.00000000,0,17:19:20.0,0,0
1515,0.00000000,0.00000000,0.00000000,-4.82353878,-2.13405585,-2.22613144,2.32247114,-1.07317853,-1.13583970,-0.11315694,11.53305054,-0.33969152,4.18460560,8.61716366,1.54035342,-1.00519168,-2.68536377,2.36033678,-3.28456688,0.00000000,0.00000000,0.00000000,0,17:19:21.0,0,0
1516,0.00000000,0.00000000,0.00000000,-4.82562256,-2.13430762,-2.27757525,2.31577802,-1.08788466,-1.12634861,-0.21425080,11.39445686,-0.34962940,4.09871340,8.50665283,1.45682931,-1.06221271,-2.69441199,2.31715512,-3.29346442,0.00000000,0.00000000,0.00000000,0,17:19:21.0,0,0
1517,0.00000000,0.00000000,0.00000000,-4.82822323,-2.13518906,-2.23009372,2.35789537,-1.07590246,-1.14285266,-0.07199237,11.54001427,-0.34206006,4.22531033,8.63572884,1.60596299,-0.92016768,-2.68757010,2.37314606,-3.28292680,0.00000000,0.00000000,0.00000000,0,17:19:21.0,0,0
1518,0.00000000,0.00000000,0.00000000,-4.82574940,-2.13347816,-2.23708272,2.28875828,-1.08172965,-1.14889097,-0.11819156,11.54935646,-0.34887338,4.20111609,8.62071800,1.55647802,-0.97537231,-2.68575048,2.35242653,-3.28315568,0.00000000,0.00000000,0.00000000,0,17:19:21.0,0,0
1519,0.00000000,0.00000000,0.00000000,-4.82416391,-2.12158918,-2.25041938,2.28655100,-1.12730575,-1.13413262,-0.22331482,11.40504742,-0.35710448,4.10979080,8.49483871,1.47146618,-1.13617897,-2.69080782,2.25045061,-3.34811831,0.00000000,0.00000000,0.00000000,0,17:19:21.0,0,0
1520,0.00000000,0.00000000,0.00000000,-4.82465649,-2.12569952,-2.24402547,2.28630066,-1.11383629,-1.14310372,-0.18816233,11.46286201,-0.36127692,4.17726946,8.56418133,1.58863235,-0.97398728,-2.69383430,2.26413155,-3.35767102,0.00000000,0.00000000,0.00000000,0,17:19:22.0,0,0
1521,0.00000000,0.00000000,0.00000000,-4.82741976,-2.12827444,-2.22994995,2.30769920,-1.08068585,-1.13841760,-0.08991488,11.54428864,-0.33606508,4.22833204,8.62847805,1.60972381,-0.95032090,-2.69372988,2.26843739,-3.35922241,0.00000000,0.00000000,0.00000000,0,17:19:22.0,0,0
1522,0.00000000,0.00000000,0.00000000,-4.82651186,-2.13129449,-2.24125862,2.28284740,-1.06831813,-1.14058030,-0.16591963,11.48751926,-0.34843308,4.16837025,8.58767605,1.53132689,-1.03755689,-2.69116735,2.24328208,-3.35551095,0.00000000,0.00000000,0.00000000,0,17:19:22.0,0,0
1523,0.00000000,0.00000000,0.00000000,-4.82379293,-2.13013434,-2.26796961,2.24158621,-1.07780302,-1.13174272,-0.27628994,11.40295601,-0.36366874,4.08936596,8.49207973,1.41667998,-1.14892602,-2.69197655,2.20292616,-3.35702658,0.00000000,0.00000000,0.00000000,0,17:19:22.0,0,0
1524,0.00000000,0.00000000,0.00000000,-4.82418633,-2.13276005,-2.22320414,2.32972217,-1.06159878,-1.14413464,-0.11989664,11.48991871,-0.35284665,4.20017433,8.62478447,1.60884547,-0.92901582,-2.69053793,2.27995491,-3.35751390,0.00000000,0.00000000,0.00000000,0,17:19:22.0,0,0
1525,0.00000000,0.00000000,0.00000000,-4.82428169,-2.13500595,-2.21772170,2.35508108,-1.03891921,-1.14718831,-0.10918991,11.51309776,-0.35028473,4.18063545,8.63307953,1.58265436,-0.95682120,-2.69459295,2.27886438,-3.35770369,0.00000000,0.00000000,0.00000000,0,17:19:23.0,0,0
1526,0.00000000,0.00000000,0.00000000,-4.82791328,-2.14046049,-2.23634672,2.29570580,-1.04087436,-1.13401282,-0.18430620,11.48160839,-0.35341200,4.11639452,8.58223534,1.48663139,-1.06811166,-2.69257689,2.25376320,-3.36005974,0.00000000,0.00000000,0.00000000,0,17:19:23.0,0,0
1527,0.00000000,0.00000000,0.00000000,-4.82426214,-2.13385630,-2.26386595,2.32707405,-1.04480934,-1.12848651,-0.29588473,11.36595535,-0.37273839,4.03960562,8.48964882,1.40999007,-1.11878669,-2.69356394,2.21936750,-3.36378813,0.00000000,0.00000000,0.00000000,0,17:19:23.0,0,0
1528,0.00000000,0.00000000,0.00000000,-4.82335663,-2.13476419,-2.19974995,2.39275169,-1.03601766,-1.14813936,-0.11511353,11.51233292,-0.35720140,4.16462469,8.64255524,1.58260155,-0.94866192,-2.69019651,2.29052424,-3.36324453,0.00000000,0.00000000,0.00000000,0,17:19:23.0,0,0
1529,0.00000000,0.00000000,0.00000000,-4.82568359,-2.13681483,-2.20191360,2.37907410,-1.03111875,-1.12894487,-0.11517334,11.52220917,-0.35434759,4.12909508,8.63919449,1.52050781,-0.98832947,-2.69866896,2.27308345,-3.36974669,0.00000000,0.00000000,0.00000000,0,17:19:23.0,0,0
1530,0.00000000,0.00000000,0.00000000,-4.82701969,-2.14173675,-2.23024845,2.34126520,-1.02358222,-1.11665976,-0.21231043,11.46325493,-0.36358845,4.05838871,8.57246494,1.42466426,-1.07334232,-2.70273638,2.23534274,-3.37608290,0.00000000,0.00000000,0.00000000,0,17:19:24.0,0,0
1531,0.00000000,0.00000000,0.00000000,-4.82863331,-2.14223385,-2.21571994,2.32518721,-1.04824758,-1.12755513,-0.20517009,11.50364494,-0.37272075,4.11759329,8.62748909,1.53191781,-0.95000935,-2.70830965,2.27378798,-3.37993002,0.00000000,0.00000000,0.00000000,0,17:19:24.0,0,0
1532,0.00000000,0.00000000,0.00000000,-4.82334566,-2.14665151,-2.18241739,2.32058954,-1.03135800,-1.13554931,-0.10902633,11.57459068,-0.36702776,4.14287949,8.67026138,1.54450524,-0.93171728,-2.71286917,2.28173637,-3.37877369,0.00000000,0.00000000,0.00000000,0,17:19:24.0,0,0
1533,0.00000000,0.00000000,0.00000000,-4.82264376,-2.15229225,-2.19586635,2.31217623,-1.04010868,-1.13734007,-0.14260405,11.54500389,-0.37691483,4.07641220,8.60794163,1.44154513,-1.00740123,-2.72149491,2.24339437,-3.38419008,0.00000000,0.00000000,0.00000000,0,17:19:24.0,0,0
1534,0.00000000,0.00000000,0.00000000,-4.82457113,-2.16454172,-2.22925615,2.18564320,-1.09416497,-1.11212111,-0.22106941,11.51794910,-0.38465476,4.03606510,8.53537369,1.30042827,-1.12011516,-2.73444343,2.17828417,-3.38727379,0.00000000,0.00000000,0.00000000,0,17:19:24.0,0,0
1535,0.00000000,0.00000000,0.00000000,-4.82405281,-2.16363502,-2.18898678,2.26160669,-1.07638741,-1.14183605,-0.09608703,11.63198471,-0.38718066,4.14575624,8.67953968,1.52106619,-0.88150871,-2.72847271,2.26839256,-3.38377476,0.00000000,0.00000000,0.00000000,0,17:19:25.0,0,0
1536,0.00000000,0.00000000,0.00000000,-4.82253599,-2.15471649,-2.17919445,2.29142094,-1.05217099,-1.13854134,-0.06308550,11.60166645,-0.38199455,4.09863758,8.67720032,1.51336360,-0.88199425,-2.72092676,2.26824403,-3.38028193,0.00000000,0.00000000,0.00000000,0,17:19:25.0,0,0
1537,0.00000000,0.00000000,0.00000000,-4.82109737,-2.15522480,-2.20426273,2.30249858,-1.04600596,-1.12190247,-0.11080202,11.56841755,-0.37996984,4.05097723,8.61645412,1.39541674,-0.99045843,-2.72030878,2.22882581,-3.37983346,0.00000000,0.00000000,0.00000000,0,17:19:25.0,0,0
1538,0.00000000,0.00000000,0.00000000,-4.82454014,-2.15433741,-2.24395132,2.21056890,-1.05753756,-1.11167777,-0.20796928,11.51177406,-0.38503498,4.01126003,8.54517937,1.32460201,-1.04388547,-2.72611952,2.20141625,-3.38399696,0.00000000,0.00000000,0.00000000,0,17:19:25.0,0,0
1539,0.00000000,0.00000000,0.00000000,-4.82569122,-2.16163754,-2.18213987,2.29662132,-1.03245592,-1.13162720,-0.04768409,11.64138985,-0.37525076,4.11759377,8.70508862,1.52595747,-0.85222715,-2.71917462,2.28825831,-3.38076353,0.00000000,0.00000000,0.00000000,0,17:19:25.0,0,0
1540,0.00000000,0.00000000,0.00000000,-4.82173920,-2.15400648,-2.18147039,2.32562566,-1.02111387,-1.13379109,-0.06814006,11.61898613,-0.37941599,4.06576061,8.68388271,1.47660780,-0.91281980,-2.71284246,2.27333832,-3.37440252,0.00000000,0.00000000,0.00000000,0,17:19:26.0,0,0
1541,0.00000000,0.00000000,0.00000000,-4.82139111,-2.15677404,-2.20235825,2.39906645,-0.98920965,-1.12285650,-0.16137652,11.54970646,-0.38659081,3.98421478,8.61684227,1.36774909,-1.01331377,-2.71214700,2.23613501,-3.37854815,0.00000000,0.00000000,0.00000000,0,17:19:26.0,0,0
1542,0.00000000,0.00000000,0.00000000,-4.82421827,-2.16721940,-2.20497322,2.37909842,-0.97953707,-1.11653709,-0.13665079,11.58366203,-0.38339901,4.02768469,8.68342972,1.48892450,-0.87864065,-2.71169567,2.29870772,-3.38310337,0.00000000,0.00000000,0.00000000,0,17:19:26.0,0,0
1543,0.00000000,0.00000000,0.00000000,-4.82397366,-2.17610788,-2.16068554,2.44967818,-0.93413144,-1.13101554,-0.03004001,11.64373779,-0.37248749,4.05513334,8.75579643,1.55828953,-0.81973141,-2.70954561,2.35297537,-3.38140821,0.00000000,0.00000000,0.00000000,0,17:19:26.0,0,0
1544,0.00000000,0.00000000,0.00000000,-4.82161617,-2.17006922,-2.15605021,2.52595806,-0.90590233,-1.13715303,-0.07407901,11.59974194,-0.38651004,4.00094938,8.71780205,1.51607490,-0.87296045,-2.70851350,2.34458995,-3.38127184,0.00000000,0.00000000,0.00000000,0,17:19:26.0,0,0
1545,0.00000000,0.00000000,0.00000000,-4.82189083,-2.16531014,-2.17486930,2.50800514,-0.91391617,-1.12228286,-0.14196174,11.53583908,-0.38727546,3.94333053,8.64801216,1.44076538,-0.96976268,-2.70714760,2.30302620,-3.38009262,0.00000000,0.00000000,0.00000000,0,17:19:27.0,0,0
1546,0.00000000,0.00000000,0.00000000,-4.82536173,-2.17084932,-2.11539841,2.50102139,-0.90801471,-1.14153254,0.03789611,11.65508842,-0.37415540,4.05150938,8.79063797,1.64365149,-0.76454562,-2.70023847,2.40482235,-3.37430811,0.00000000,0.00000000,0.00000000,0,17:19:27.0,0,0
1547,0.00000000,0.00000000,0.00000000,-4.82616711,-2.16100454,-2.11241817,2.49293804,-0.91158360,-1.14394999,0.00835115,11.65758705,-0.37505400,4.05740833,8.78318787,1.61437476,-0.81365061,-2.69763088,2.40462518,-3.36833215,0.00000000,0.00000000,0.00000000,0,17:19:27.0,0,0
1548,0.00000000,0.00000000,0.00000000,-4.82340717,-2.15363002,-2.13078403,2.44530916,-0.91779763,-1.13166928,-0.07498190,11.56352615,-0.37573165,4.02326679,8.69941139,1.50213885,-0.94718981,-2.69465971,2.35054207,-3.36591411,0.00000000,0.00000000,0.00000000,0,17:19:27.0,0,0
1549,0.00000000,0.00000000,0.00000000,-4.82391977,-2.15510750,-2.13424516,2.44971371,-0.92624277,-1.13667655,-0.07059161,11.55343437,-0.37495172,4.08486080,8.72321320,1.58133888,-0.84603667,-2.69692063,2.38681793,-3.36472464,0.00000000,0.00000000,0.00000000,0,17:19:27.0,0,0
1550,0.00000000,0.00000000,0.00000000,-4.82756853,-2.15915966,-2.11619067,2.43749714,-0.92024952,-1.14241838,0.01232426,11.64823341,-0.35548773,4.15444613,8.79565620,1.61722922,-0.84318930,-2.70008302,2.40106177,-3.36659336,0.00000000,0.00000000,0.00000000,0,17:19:28.0,0,0
1551,0.00000000,0.00000000,0.00000000,-4.82175922,-2.15668297,-2.12406182,2.40935469,-0.93674493,-1.12882781,-0.04500234,11.60201550,-0.35736319,4.12480354,8.73793888,1.54050851,-0.94363135,-2.69870663,2.36376858,-3.36459494,0.00000000,0.00000000,0.00000000,0,17:19:28.0,0,0
1552,0.00000000,0.00000000,0.00000000,-4.82099199,-2.15668988,-2.15112209,2.48603106,-0.92320782,-1.12890601,-0.17582025,11.49217510,-0.36958170,4.03753996,8.62732315,1.44133997,-1.04572189,-2.70233107,2.32688141,-3.37299728,0.00000000,0.00000000,0.00000000,0,17:19:28.0,0,0
1553,0.00000000,0.00000000,0.00000000,-4.82616711,-2.16746140,-2.11299753,2.61756659,-0.87691784,-1.12936902,-0.03451023,11.60652828,-0.35224831,4.08378983,8.76123619,1.61357641,-0.86045069,-2.70830965,2.41196322,-3.37858200,0.00000000,0.00000000,0.00000000,0,17:19:28.0,0,0
1554,0.00000000,0.00000000,0.00000000,-4.82360840,-2.16274405,-2.13332582,2.47074628,-0.92417866,-1.13214552,-0.06245972,11.56509209,-0.36221650,4.04604959,8.72912502,1.58174872,-0.92813981,-2.70378113,2.37871170,-3.36014962,0.00000000,0.00000000,0.00000000,0,17:19:28.0,0,0
1555,0.00000000,0.00000000,0.00000000,-4.82291985,-2.14838648,-2.18396711,2.33289814,-0.97482044,-1.12503982,-0.15601537,11.51787663,-0.36470929,4.03394413,8.64824867,1.47501755,-1.06117511,-2.70188332,2.30597258,-3.35311937,0.00000000,0.00000000,0.00000000,0,17:19:29.0,0,0
