Control Box No.76(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1360,0,0,0,1.04016924,0.68960947,0.77845562,0.74663532,0.16513208,0.72787029,0.33148962,0.20187029,0.76264733,0.6005193,0.54938799,0.71094346,0.52474707,0,0.84469199,0,0,0,0,0,21:02.0,0,0
1361,0,0,0,1.01368093,0.65565598,0.7329368,0.70222384,0.13470422,0.71941578,0.331218,0.19094999,0.73508024,0.59726721,0.54367185,0.73859066,0.52969569,0,0.89994907,0,0,0,0,0,21:02.0,0,0
1362,0,0,0,1.10909462,0.73376781,0.88222462,0.83917552,0.19575982,0.90463376,0.48331729,0.22914639,0.93535173,0.70166308,0.58844268,0.84363776,0.60812443,0,0.96212679,0,0,0,0,0,21:02.0,0,0
1363,0,0,0,1.10671771,0.73866552,0.87507331,0.83273524,0.20293795,0.85333788,0.44485393,0.22463398,0.88731641,0.68085819,0.59386963,0.81317979,0.6021567,0,0.94222456,0,0,0,0,0,21:02.0,0,0
1364,0,0,0,1.07876444,0.71532631,0.83120596,0.78632808,0.1855291,0.75710881,0.36582854,0.21561454,0.79008108,0.63815385,0.58482909,0.74353772,0.56646198,0,0.89126402,0,0,0,0,0,21:03.0,0,0
1365,0,0,0,1.0590905,0.68645763,0.78850555,0.73606795,0.1606535,0.64669001,0.27542326,0.19832148,0.68030155,0.59039581,0.57115996,0.67268825,0.52832842,0,0.84331822,0,0,0,0,0,21:03.0,0,0
1366,0,0,0,1.07255089,0.70020157,0.82886475,0.78054154,0.18070002,0.81310904,0.42309007,0.21517743,0.86984009,0.66853207,0.58526587,0.79344404,0.58053249,0,0.95580959,0,0,0,0,0,21:03.0,0,0
1367,0,0,0,1.12526894,0.73278284,0.89709282,0.82968795,0.20217828,0.82294714,0.42033476,0.24139208,0.87013364,0.69892532,0.62914777,0.79570663,0.6072377,0,0.95351279,0,0,0,0,0,21:03.0,0,0
1368,0,0,0,1.12078047,0.72820485,0.88067734,0.79938954,0.20730279,0.77237725,0.38295653,0.24257971,0.8156181,0.67936414,0.63113862,0.76934218,0.59592944,0,0.93868059,0,0,0,0,0,21:03.0,0,0
1369,0,0,0,1.09410203,0.69418818,0.83217275,0.74516201,0.18134615,0.67391151,0.30512685,0.2287614,0.71120226,0.63135952,0.61760968,0.69587916,0.55760366,0,0.88609034,0,0,0,0,0,21:04.0,0,0
1370,0,0,0,1.06679869,0.64440709,0.77842325,0.68309706,0.1446712,0.55781937,0.2072648,0.21320726,0.58780462,0.57747144,0.59919518,0.61978054,0.51229715,0,0.8454324,0,0,0,0,0,21:04.0,0,0
1371,0,0,0,1.13450205,0.70435369,0.88818496,0.80391121,0.20142302,0.80926567,0.42175615,0.25902766,0.84721017,0.70888311,0.64744312,0.79441959,0.60544205,0,0.972574,0,0,0,0,0,21:04.0,0,0
1372,0,0,0,1.12800837,0.70253974,0.876679,0.78834087,0.20631599,0.78091347,0.40693873,0.26762044,0.81189442,0.69815421,0.65756965,0.76352125,0.5979501,0,0.95146352,0,0,0,0,0,21:04.0,0,0
1373,0,0,0,1.11376894,0.67582589,0.83613396,0.73914278,0.18960629,0.68761659,0.32959181,0.26322517,0.70504147,0.65744644,0.64972264,0.69026721,0.55845439,0,0.8964473,0,0,0,0,0,21:04.0,0,0
1374,0,0,0,1.08197105,0.6378333,0.77501816,0.67738587,0.16334066,0.57749397,0.24172091,0.23889741,0.5908584,0.59632826,0.61896002,0.61067063,0.51217711,0,0.84672332,0,0,0,0,0,21:05.0,0,0
1375,0,0,0,1.04512644,0.58661598,0.71554869,0.60916865,0.12641264,0.4925606,0.17124528,0.22075094,0.49740183,0.55692965,0.59173638,0.58315933,0.48588121,0,0.85925525,0,0,0,0,0,21:05.0,0,0
1376,0,0,0,1.11509013,0.64696693,0.84100538,0.7397126,0.18422332,0.76940906,0.40354058,0.26912159,0.79519308,0.69148529,0.63872349,0.7287432,0.56172174,0,0.93246824,0,0,0,0,0,21:05.0,0,0
1377,0,0,0,1.10810375,0.64962119,0.82924837,0.72413242,0.1957324,0.72306222,0.37152013,0.27056366,0.74517912,0.66694438,0.63319802,0.69046843,0.54642344,0,0.90104634,0,0,0,0,0,21:05.0,0,0
1378,0,0,0,1.08353519,0.61478555,0.77718097,0.66873407,0.171841,0.62288678,0.29097757,0.25722727,0.63240421,0.60766482,0.61378431,0.60839826,0.49461421,0,0.83761668,0,0,0,0,0,21:05.0,0,0
1379,0,0,0,1.04299939,0.57960647,0.73029536,0.58899194,0.14306313,0.51879305,0.18802086,0.2295792,0.54651427,0.55493611,0.59173638,0.51833314,0.44034898,0,0.76067656,0,0,0,0,0,21:06.0,0,0
1380,0,0,0,1.04470658,0.58559036,0.74399233,0.60950893,0.16314736,0.59879196,0.28162444,0.23217483,0.62187594,0.58739859,0.57966626,0.60184431,0.46843195,0,0.86291659,0,0,0,0,0,21:06.0,0,0
1381,0,0,0,1.12552798,0.64152688,0.86672515,0.71381235,0.20394273,0.72820532,0.3827118,0.24845509,0.75317299,0.65624326,0.59420753,0.65850723,0.51747274,0,0.89549977,0,0,0,0,0,21:06.0,0,0
1382,0,0,0,1.12497497,0.63971204,0.85503244,0.67146903,0.22769393,0.66282904,0.34379381,0.24687997,0.69336176,0.62104648,0.57295251,0.61994171,0.48742521,0,0.8548196,0,0,0,0,0,21:06.0,0,0
1383,0,0,0,1.10236251,0.61674243,0.79835546,0.62364137,0.20348158,0.53334993,0.25091746,0.22526769,0.55674022,0.56274712,0.54957914,0.54896158,0.47541624,0,0.81013507,0,0,0,0,0,21:06.0,0,0
1384,0,0,0,1.06669033,0.58166111,0.73915154,0.57195801,0.1675458,0.40941638,0.15339015,0.19014294,0.43302408,0.50187927,0.5216502,0.4620803,0.43115652,0,0.74268627,0,0,0,0,0,21:07.0,0,0
1385,0,0,0,1.13780987,0.61719251,0.87807924,0.66888922,0.20308842,0.66324735,0.36240768,0.21117364,0.70914441,0.62045932,0.57580411,0.59012908,0.49131104,0,0.85350108,0,0,0,0,0,21:07.0,0,0
1386,0,0,0,1.1660471,0.62138855,0.87743849,0.66825676,0.18580492,0.61656851,0.3189455,0.21751961,0.62384498,0.58957821,0.56389302,0.58155566,0.49172458,0,0.85754097,0,0,0,0,0,21:07.0,0,0
1387,0,0,0,1.16983593,0.60751146,0.86194515,0.63395625,0.16354689,0.54067886,0.24712321,0.19379158,0.54408836,0.54732728,0.54637212,0.52298063,0.46589804,0,0.82442021,0,0,0,0,0,21:07.0,0,0
1388,0,0,0,1.15588367,0.56953502,0.82596254,0.57120842,0.12520137,0.43287817,0.15265296,0.1672333,0.43198237,0.49354425,0.52061307,0.44457677,0.42566594,0,0.76424026,0,0,0,0,0,21:07.0,0,0
1389,0,0,0,1.19087243,0.60212356,0.89119911,0.64645237,0.1514581,0.64926445,0.33149689,0.18625727,0.66163445,0.58750427,0.53817344,0.58159918,0.48394081,0,0.8822785,0,0,0,0,0,21:08.0,0,0
1390,0,0,0,1.23798239,0.62839556,0.94500947,0.67644906,0.16664773,0.62663865,0.30107483,0.187866,0.62489516,0.58301479,0.55109131,0.5727933,0.49570927,0,0.8788352,0,0,0,0,0,21:08.0,0,0
1391,0,0,0,1.2266469,0.60483479,0.91098809,0.627639,0.13722961,0.57433367,0.25586519,0.17914094,0.56695896,0.54795575,0.53896135,0.52570933,0.47331873,0,0.85298312,0,0,0,0,0,21:08.0,0,0
1392,0,0,0,1.21499884,0.57476622,0.87515706,0.57539177,0.1087146,0.46337438,0.16374117,0.16266875,0.45059457,0.5020113,0.52195281,0.45928743,0.43441722,0,0.8165406,0,0,0,0,0,21:08.0,0,0
1393,0,0,0,1.2001332,0.5771172,0.85712451,0.58724833,0.11288807,0.5641939,0.24704666,0.16181114,0.54647321,0.53547448,0.50867152,0.54975212,0.47762972,0,0.91243088,0,0,0,0,0,21:08.0,0,0
1394,0,0,0,1.27281773,0.63849235,0.97070301,0.68986768,0.16101536,0.68159878,0.35031348,0.17996451,0.68057156,0.59977311,0.53533465,0.60217124,0.51963556,0,0.92196554,0,0,0,0,0,21:09.0,0,0
1395,0,0,0,1.27751482,0.63470793,0.97173756,0.6673848,0.15588833,0.62719381,0.30958676,0.18213357,0.6228165,0.57968521,0.57244039,0.56138116,0.48988771,0,0.86263341,0,0,0,0,0,21:09.0,0,0
1396,0,0,0,1.27154994,0.61739254,0.95472115,0.61358804,0.14777789,0.54449147,0.22991787,0.16651784,0.54742646,0.53335124,0.55370122,0.49908298,0.44181758,0,0.8429541,0,0,0,0,0,21:09.0,0,0
1397,0,0,0,1.24433553,0.57496756,0.91009033,0.5665254,0.10923146,0.52570456,0.22122045,0.16557971,0.50888795,0.51757699,0.53561991,0.52108568,0.43824086,0,0.89360392,0,0,0,0,0,21:09.0,0,0
1398,0,0,0,1.32282507,0.61760169,1.02195215,0.67908186,0.12986273,0.73126394,0.38565284,0.20948607,0.7218467,0.62887007,0.56499702,0.6258288,0.50372487,0,0.9590342,0,0,0,0,0,21:09.0,0,0
1399,0,0,0,1.29613984,0.60250759,0.9650932,0.66152847,0.11127234,0.68550509,0.36283359,0.19852766,0.66206187,0.60772389,0.53904581,0.60794395,0.50893974,0,0.90964687,0,0,0,0,0,21:10.0,0,0
1400,0,0,0,1.27027094,0.59991902,0.92549151,0.63258386,0.10722369,0.59510571,0.27997082,0.17194603,0.56409717,0.56379598,0.52842093,0.54627407,0.48959893,0,0.87638438,0,0,0,0,0,21:10.0,0,0
1401,0,0,0,1.23663139,0.57393825,0.88260275,0.58337843,0.08313724,0.49353951,0.19917051,0.14839871,0.45982024,0.51262593,0.50347102,0.47599283,0.45585638,0,0.83866835,0,0,0,0,0,21:10.0,0,0
1402,0,0,0,1.29403424,0.64191997,0.99637246,0.71396828,0.13787802,0.74243456,0.40530977,0.1866053,0.72650796,0.65348947,0.55408865,0.66412002,0.56163073,0,0.97672033,0,0,0,0,0,21:10.0,0,0
1403,0,0,0,1.29765427,0.64992839,0.99821424,0.71351635,0.14460666,0.73173714,0.40074077,0.18827167,0.70966524,0.6477834,0.56575441,0.65371311,0.57231039,0,0.97587621,0,0,0,0,0,21:10.0,0,0
1404,0,0,0,1.28039134,0.63005286,0.97132456,0.6774345,0.12716365,0.6503889,0.32566795,0.1737909,0.62079096,0.60937595,0.5563429,0.594127,0.54684317,0,0.92518348,0,0,0,0,0,21:11.0,0,0
1405,0,0,0,1.25689471,0.60343015,0.93169475,0.62636334,0.09801446,0.55546802,0.24416526,0.15274248,0.5214923,0.5647372,0.53903091,0.52503312,0.51150846,0,0.88244832,0,0,0,0,0,21:11.0,0,0
1406,0,0,0,1.28707254,0.63622516,1.00172246,0.70528334,0.12745157,0.76545078,0.4216041,0.18006699,0.75245607,0.66453367,0.56508452,0.67100114,0.57458436,0,0.99367833,0,0,0,0,0,21:11.0,0,0
1407,0,0,0,1.31248343,0.65930396,1.03301764,0.73773628,0.14215066,0.74676079,0.40841091,0.18814935,0.7210896,0.66833359,0.58469504,0.67310405,0.59191918,0,0.98329246,0,0,0,0,0,21:11.0,0,0
1408,0,0,0,1.31350076,0.64920652,1.01828825,0.70986807,0.13139504,0.69806927,0.35997424,0.18172854,0.663095,0.63961816,0.57889581,0.62538975,0.56456232,0,0.94775379,0,0,0,0,0,21:11.0,0,0
1409,0,0,0,1.29248917,0.62305456,0.97732252,0.66414887,0.11088524,0.60399204,0.28641227,0.16663185,0.56312418,0.59729999,0.55570257,0.55775529,0.53062445,0,0.91017139,0,0,0,0,0,21:12.0,0,0
1410,0,0,0,1.27678275,0.62079865,0.96649528,0.66452515,0.10862682,0.68487716,0.35081834,0.16616412,0.64392549,0.63295484,0.56418455,0.63719606,0.56317997,0,0.99072492,0,0,0,0,0,21:12.0,0,0
1411,0,0,0,1.35822141,0.6695137,1.08222401,0.75709236,0.14394721,0.77158976,0.41626716,0.18774374,0.7416141,0.67418301,0.60522747,0.66395885,0.5682869,0,0.97024822,0,0,0,0,0,21:12.0,0,0
1412,0,0,0,1.35487664,0.6648773,1.06958318,0.73525375,0.13698788,0.73688173,0.38766351,0.19063249,0.68989843,0.64929211,0.59473312,0.62710977,0.53638273,0,0.95069677,0,0,0,0,0,21:12.0,0,0
1413,0,0,0,1.32598734,0.63988197,1.0061841,0.68928951,0.11868121,0.6389761,0.31558505,0.1714851,0.57596856,0.60054505,0.57181239,0.54603899,0.47966412,0,0.8838442,0,0,0,0,0,21:12.0,0,0
1414,0,0,0,1.2980566,0.61096185,0.96329105,0.6535666,0.09848194,0.64481252,0.31489938,0.17136905,0.57378638,0.59881282,0.54326588,0.6087479,0.50745898,0,0.96058285,0,0,0,0,0,21:13.0,0,0
1415,0,0,0,1.38338375,0.69839233,1.1108489,0.79751688,0.16898841,0.83949643,0.4784961,0.20990825,0.77704173,0.69717473,0.6006822,0.69198292,0.56291616,0,1.04321313,0,0,0,0,0,21:13.0,0,0
1416,0,0,0,1.36469674,0.69141233,1.07389939,0.77995586,0.17055953,0.80265427,0.47549844,0.2076848,0.72587824,0.6774404,0.5912478,0.65173048,0.54179567,0,0.953592,0,0,0,0,0,21:13.0,0,0
1417,0,0,0,1.36685884,0.67296493,1.05837512,0.73068684,0.15600543,0.68181324,0.36707193,0.18969321,0.60491461,0.61872667,0.56938314,0.56249529,0.48713887,0,0.91924447,0,0,0,0,0,21:13.0,0,0
1418,0,0,0,1.33283055,0.63862693,1.01301634,0.690359,0.13261503,0.5857147,0.2760402,0.16915761,0.50087202,0.5617364,0.54038298,0.50580108,0.4506498,0,0.91407579,0,0,0,0,0,21:13.0,0,0
1419,0,0,0,1.38302314,0.72027296,1.12613845,0.82543141,0.19983467,0.85429657,0.48918003,0.20693558,0.77380222,0.6941182,0.56839234,0.69610667,0.56438947,0,1.03448761,0,0,0,0,0,21:14.0,0,0
1420,0,0,0,1.3753134,0.73111337,1.12142861,0.82162946,0.21020707,0.81858832,0.46034309,0.20965566,0.73427033,0.68237513,0.55767322,0.67298383,0.57673222,0,1.00731373,0,0,0,0,0,21:14.0,0,0
1421,0,0,0,1.37266839,0.70673865,1.10075188,0.77806127,0.19368544,0.7163747,0.3712258,0.20010178,0.62822884,0.63751256,0.58110535,0.60965592,0.53650916,0,0.94331759,0,0,0,0,0,21:14.0,0,0
1422,0,0,0,1.33650255,0.67573541,1.05448771,0.73254853,0.17000054,0.61912739,0.29115462,0.17242382,0.52886957,0.5761838,0.53422719,0.53680897,0.48828655,0,0.91475207,0,0,0,0,0,21:14.0,0,0
1423,0,0,0,1.366166,0.71232265,1.12623131,0.81605947,0.20753036,0.84365898,0.47506028,0.20239341,0.76632667,0.6826424,0.55535561,0.68685251,0.56464481,0,1.00932741,0,0,0,0,0,21:14.0,0,0
1424,0,0,0,1.34902406,0.71349853,1.10438585,0.80618954,0.20784317,0.80105215,0.44358188,0.20797364,0.70994931,0.66930586,0.54107004,0.67863053,0.57203728,0,0.99357074,0,0,0,0,0,21:15.0,0,0
1425,0,0,0,1.30871177,0.6927771,1.04213464,0.76819479,0.19817686,0.72233886,0.397623,0.18698195,0.62401879,0.63155138,0.52901584,0.62286204,0.54752076,0,0.95600826,0,0,0,0,0,21:15.0,0,0
1426,0,0,0,1.2542727,0.64067703,0.95857507,0.71196145,0.16725467,0.61964971,0.37400979,0.16498515,0.52318507,0.57083583,0.44229552,0.56972343,0.47672427,0,0.89404047,0,0,0,0,0,21:15.0,0,0
1427,0,0,0,1.25773597,0.66787052,1.01174033,0.76005173,0.20125879,0.81494409,0.51306754,0.17571646,0.73603559,0.6585061,0.48373395,0.69046432,0.56076533,0,1.00040948,0,0,0,0,0,21:15.0,0,0
1428,0,0,0,1.2779516,0.66727573,1.0310173,0.76465034,0.19297001,0.7667945,0.46971545,0.18941246,0.67846358,0.65504813,0.50043261,0.66405433,0.55767953,0,0.9711827,0,0,0,0,0,21:15.0,0,0
1429,0,0,0,1.25219846,0.65630472,0.9938215,0.73508614,0.18898012,0.69316196,0.40658632,0.1753366,0.60626006,0.62134808,0.49269575,0.61492836,0.5437789,0,0.95022392,0,0,0,0,0,21:16.0,0,0
1430,0,0,0,1.21465278,0.62991774,0.93555963,0.68866652,0.16816266,0.57714003,0.3131395,0.15168887,0.49166894,0.56647295,0.47364056,0.54266101,0.50777733,0,0.91073072,0,0,0,0,0,21:16.0,0,0
1431,0,0,0,1.21837509,0.63614571,0.97996819,0.72931397,0.17524667,0.76382124,0.46428052,0.16654246,0.69906801,0.64431977,0.48382813,0.66565722,0.55240035,0,1.00531542,0,0,0,0,0,21:16.0,0,0
1432,0,0,0,1.24567699,0.64988422,1.01814544,0.75820673,0.18198174,0.75676668,0.45138249,0.17318246,0.68646306,0.64886469,0.49506572,0.65362239,0.55395049,0,0.99169427,0,0,0,0,0,21:16.0,0,0
1433,0,0,0,1.20529366,0.63834286,0.96478194,0.71402884,0.18590879,0.68586117,0.39505729,0.12862055,0.60839772,0.61265725,0.48254278,0.59363115,0.53393579,0,0.92704099,0,0,0,0,0,21:16.0,0,0
1434,0,0,0,1.18142593,0.59968567,0.91247046,0.66609591,0.15376645,0.5627014,0.29630649,0.12855424,0.48716521,0.56208974,0.46333918,0.51992905,0.48785636,0,0.88830149,0,0,0,0,0,21:17.0,0,0
1435,0,0,0,1.16570628,0.60139918,0.9132911,0.68440157,0.14924243,0.70733398,0.41036531,0.13288456,0.64137501,0.61822838,0.46859989,0.62630028,0.530783,0,0.99037564,0,0,0,0,0,21:17.0,0,0
1436,0,0,0,1.2128365,0.6340847,0.9882828,0.74427301,0.17391224,0.75052685,0.43726152,0.14725861,0.68349618,0.64586812,0.4939335,0.6397875,0.53871751,0,0.96654141,0,0,0,0,0,21:17.0,0,0
1437,0,0,0,1.21451426,0.60873222,0.95957631,0.70535064,0.1486467,0.67636281,0.37040466,0.14305849,0.60459483,0.60748887,0.49125108,0.58042234,0.48189884,0,0.9288258,0,0,0,0,0,21:17.0,0,0
1438,0,0,0,1.18024302,0.56560206,0.90293062,0.63850141,0.11022831,0.56312537,0.2692565,0.12715788,0.4828043,0.54679942,0.46280262,0.50010866,0.42724141,0,0.87480736,0,0,0,0,0,21:17.0,0,0
1439,0,0,0,1.14214528,0.5283348,0.85448557,0.58659565,0.07007775,0.58641529,0.26622778,0.12837371,0.50157011,0.55644166,0.46529111,0.54666317,0.4315528,0,0.93859905,0,0,0,0,0,21:18.0,0,0
1440,0,0,0,1.20186365,0.58542252,0.96377301,0.7006911,0.10557861,0.73225492,0.3774198,0.14437583,0.65981436,0.6151734,0.48363617,0.60015911,0.44293639,0,0.94821775,0,0,0,0,0,21:18.0,0,0
1441,0,0,0,1.18367016,0.57849866,0.93541062,0.67778879,0.09815445,0.6711942,0.32913309,0.13009867,0.59040695,0.58234078,0.4680599,0.55422056,0.41492981,0,0.91419965,0,0,0,0,0,21:18.0,0,0
1442,0,0,0,1.16086781,0.54234052,0.88492137,0.6197769,0.06546161,0.56042659,0.22771068,0.1066898,0.46965757,0.52359706,0.44727823,0.476989,0.36748222,0,0.85596949,0,0,0,0,0,21:18.0,0,0
1443,0,0,0,1.14217472,0.524975,0.86394322,0.60608971,0.04696649,0.64746594,0.29464772,0.11456763,0.56113005,0.55774897,0.44594339,0.55770737,0.38580942,0,0.93532842,0,0,0,0,0,21:18.0,0,0
1444,0,0,0,1.19112146,0.56594592,0.95306933,0.6815846,0.07308748,0.71693558,0.3390879,0.12659113,0.63939804,0.59404725,0.46920547,0.58023822,0.40457338,0,0.92553097,0,0,0,0,0,21:19.0,0,0
1445,0,0,0,1.1767292,0.54341048,0.9155134,0.64044923,0.05311428,0.64313763,0.26834828,0.11535144,0.55807161,0.55206352,0.4573606,0.5381881,0.37677041,0,0.90008718,0,0,0,0,0,21:19.0,0,0
1446,0,0,0,1.13000071,0.51401246,0.85056949,0.58124959,0.02316684,0.53192806,0.17502102,0.09502652,0.44006893,0.49005556,0.43240032,0.46577701,0.33433729,0,0.84730881,0,0,0,0,0,21:19.0,0,0
1447,0,0,0,1.11101949,0.49845627,0.82890922,0.5666759,0.00938729,0.61549091,0.24154933,0.09777812,0.52597034,0.52546746,0.43328705,0.54398054,0.361388,0,0.93526703,0,0,0,0,0,21:19.0,0,0
1448,0,0,0,1.17825258,0.55403876,0.93663275,0.66382253,0.05110186,0.71503788,0.31686255,0.12307461,0.64007318,0.58053505,0.4620401,0.58870232,0.39406642,0,0.93492573,0,0,0,0,0,21:19.0,0,0
1449,0,0,0,1.17176306,0.54081452,0.9107157,0.63480222,0.04392906,0.64078587,0.25387341,0.11941752,0.56068337,0.54086733,0.46117944,0.55118996,0.36824676,0,0.90378082,0,0,0,0,0,21:20.0,0,0
1450,0,0,0,1.12214732,0.52475566,0.87390506,0.40654933,0.11914789,0.50458181,-0.026443,0.11582331,0.63642836,0.46154478,0.43254036,0.48883563,0.3066721,0,0.83923578,0,0,0,0,0,21:20.0,0,0
1451,0,0,0,1.07742476,0.48358512,0.78065795,0.4901154,0.01205472,0.52140135,0.1249254,0.1135028,0.45261538,0.44769105,0.41559219,0.54094023,0.29550636,0,0.91577113,0,0,0,0,0,21:20.0,0,0
1452,0,0,0,1.15818071,0.5447138,0.91398877,0.62426215,0.06738428,0.6917637,0.27622512,0.13155025,0.64312935,0.55674279,0.45298797,0.60453892,0.37558979,0,0.94056344,0,0,0,0,0,21:20.0,0,0
1453,0,0,0,1.15382051,0.57331926,0.91781324,0.62190938,0.11566421,0.63827819,0.24744608,0.14112371,0.60691464,0.53311729,0.46733484,0.57116336,0.36211333,0,0.90574491,0,0,0,0,0,21:20.0,0,0
1454,0,0,0,1.13428891,0.55788362,0.87875974,0.58589596,0.07959382,0.53408831,0.17385732,0.12442762,0.47306094,0.48010701,0.44974661,0.49607211,0.32851055,0,0.84974742,0,0,0,0,0,21:21.0,0,0
1455,0,0,0,1.1171813,0.53366995,0.84752774,0.55887091,0.05572908,0.5655973,0.19113252,0.11482903,0.50209707,0.49358597,0.43667951,0.55145198,0.35879719,0,0.91962659,0,0,0,0,0,21:21.0,0,0
1456,0,0,0,1.19660389,0.60377389,0.96758246,0.67364818,0.12132349,0.71249437,0.30980548,0.13008945,0.66645241,0.56708688,0.46484315,0.62106419,0.40969911,0,0.93789905,0,0,0,0,0,21:21.0,0,0
1457,0,0,0,1.18475091,0.598333,0.94801372,0.65559667,0.12733364,0.64858127,0.26436883,0.12567732,0.59193236,0.53210431,0.44741389,0.58114237,0.40016928,0,0.92188847,0,0,0,0,0,21:21.0,0,0
1458,0,0,0,1.16115999,0.57162243,0.90322292,0.59833413,0.10352979,0.53290921,0.1585568,0.09848553,0.4734689,0.47747493,0.4264749,0.49820217,0.36788142,0,0.85719448,0,0,0,0,0,21:21.0,0,0
1459,0,0,0,1.14417529,0.52782446,0.85868514,0.54043007,0.06557136,0.4333016,0.08168492,0.08305939,0.3514488,0.42933515,0.41043729,0.46788269,0.34127688,0,0.86101788,0,0,0,0,0,21:22.0,0,0
1460,0,0,0,1.21823013,0.59896582,0.99110413,0.67425174,0.13119882,0.70553875,0.31314647,0.12445039,0.64079654,0.55867732,0.45090491,0.63022506,0.43173978,0,0.95250565,0,0,0,0,0,21:22.0,0,0
1461,0,0,0,1.21299684,0.59679848,0.97542703,0.65477598,0.12362748,0.64959908,0.26292568,0.12289151,0.57931662,0.53719705,0.43941766,0.591483,0.42928439,0,0.91639638,0,0,0,0,0,21:22.0,0,0
1462,0,0,0,1.18767405,0.56211352,0.92538112,0.59140664,0.09374032,0.53596354,0.16447373,0.10154671,0.4591991,0.47666293,0.42039332,0.51806557,0.38649285,0,0.86866021,0,0,0,0,0,21:22.0,0,0
1463,0,0,0,1.14787173,0.53396553,0.87030584,0.53095889,0.07202358,0.41574606,0.06959219,0.07302566,0.34311184,0.41554114,0.39039144,0.44200477,0.33850473,0,0.81298643,0,0,0,0,0,21:22.0,0,0
1464,0,0,0,1.19638765,0.579153,0.97048277,0.648314,0.11711474,0.66200602,0.27936271,0.10195861,0.59813124,0.5253002,0.41130343,0.60596102,0.41915819,0,0.9305281,0,0,0,0,0,21:23.0,0,0
1465,0,0,0,1.1921016,0.57739246,0.95155054,0.63066167,0.11400501,0.61672664,0.24435849,0.09583864,0.5443365,0.50472057,0.40440038,0.57592857,0.40784791,0,0.91011405,0,0,0,0,0,21:23.0,0,0
1466,0,0,0,1.17585158,0.54738748,0.91731173,0.57955587,0.089403,0.51451391,0.16050254,0.08022054,0.44407383,0.45869091,0.38612241,0.50426251,0.37521422,0,0.86449331,0,0,0,0,0,21:23.0,0,0
1467,0,0,0,1.1418618,0.50737542,0.86371279,0.51569545,0.0519628,0.40048465,0.06668197,0.05929724,0.32658392,0.40199757,0.3675701,0.42736191,0.32455531,0,0.80832088,0,0,0,0,0,21:23.0,0,0
1468,0,0,0,1.18716073,0.54208153,0.95765632,0.61340773,0.08040354,0.62616467,0.24784207,0.08691044,0.57041258,0.50739831,0.38700283,0.57591563,0.38801035,0,0.90564573,0,0,0,0,0,21:23.0,0,0
1469,0,0,0,1.17822027,0.52221715,0.9288429,0.57755458,0.05275549,0.56807858,0.19687937,0.08112321,0.50414205,0.48001707,0.38828972,0.54208207,0.37069416,0,0.88152134,0,0,0,0,0,21:24.0,0,0
1470,0,0,0,1.14681685,0.47919363,0.87904859,0.51804549,0.01492624,0.46695593,0.10814408,0.06542138,0.39373186,0.42302001,0.36759937,0.46804565,0.31956601,0,0.82309395,0,0,0,0,0,21:24.0,0,0
1471,0,0,0,1.10741091,0.44476327,0.81884021,0.46361995,-0.0178462,0.35303599,0.01554586,0.03589803,0.27976295,0.36622483,0.33030355,0.38802519,0.26736945,0,0.76468056,0,0,0,0,0,21:24.0,0,0
1472,0,0,0,1.14841485,0.48280591,0.91377985,0.56368685,0.01074189,0.60090256,0.2164872,0.05394753,0.54752529,0.47465098,0.34871444,0.54536396,0.33470702,0,0.8690958,0,0,0,0,0,21:24.0,0,0
1473,0,0,0,1.13993573,0.471854,0.89427358,0.53860736,-0.00644819,0.55025882,0.17294146,0.04875617,0.48848835,0.45240334,0.34528294,0.51437223,0.31754804,0,0.84850919,0,0,0,0,0,21:24.0,0,0
1474,0,0,0,1.11594105,0.45472637,0.85949278,0.50253111,-0.02398546,0.46395099,0.09884742,0.03041564,0.39584723,0.4096908,0.32378703,0.44615433,0.27870557,0,0.79772902,0,0,0,0,0,21:25.0,0,0
1475,0,0,0,1.07937849,0.41497493,0.80204546,0.44419092,-0.0609648,0.35276183,0.00540911,0.00915882,0.28395972,0.35303855,0.30549026,0.36785486,0.22942312,0,0.74037272,0,0,0,0,0,21:25.0,0,0
1476,0,0,0,1.12002707,0.45130622,0.89031434,0.53534722,-0.03363461,0.58308733,0.19128688,0.02985805,0.53360444,0.45809165,0.32217807,0.52576476,0.29578438,0,0.84603977,0,0,0,0,0,21:25.0,0,0
1477,0,0,0,1.11223078,0.44559893,0.86892706,0.51524365,-0.04604088,0.53320438,0.14731599,0.02533951,0.4746477,0.43820548,0.31970337,0.49566093,0.285667,0,0.8204959,0,0,0,0,0,21:25.0,0,0
1478,0,0,0,1.08590341,0.42826763,0.8287645,0.48090446,-0.06365193,0.44589877,0.06798441,0.01051429,0.38234913,0.39334339,0.31041035,0.4326407,0.24512631,0,0.7684027,0,0,0,0,0,21:25.0,0,0
1479,0,0,0,1.04117429,0.39366412,0.76841283,0.42563599,-0.09373134,0.34112099,-0.01979676,-0.01728633,0.27236584,0.33817235,0.27980453,0.3578037,0.19691277,0,0.72023225,0,0,0,0,0,21:26.0,0,0
